row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
74,description_length,49,19,1,1,intent_attribution,"{""reason"": ""The description length increased from 19 to 49, which is a significant change. This could be intentional to add more content, making the profile seem more active or genuine, potentially evading detection.""}",matched,
81,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 12 to 2 characters, which is a common tactic to make the profile appear less suspicious by having a shorter, more generic name.""}",matched,
83,description_length,67,82,1,1,intent_attribution,"{""reason"": ""The description length was reduced by 15 characters, which could be an attempt to make the profile seem less automated by having a shorter, more concise description.""}",matched,
83,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 12 to 2 characters, which is a common tactic to make the profile appear less suspicious by having a shorter, more generic name.""}",matched,
85,listed_count,7268,629,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 629 to 7268 suggests intentional manipulation to appear more legitimate.""}",matched,
85,name_length,14,16,1,-1,intent_attribution,"{""reason"": ""A minor decrease in name_length from 16 to 14 is likely unintentional and does not indicate evasion behavior.""}",matched,
93,description_length,52,70,1,1,intent_attribution,"{""reason"": ""The description length decreased from 70 to 52, which could be intentional to make the profile appear less automated by shortening a potentially generic or lengthy description.""}",matched,
93,name_length,4,10,1,1,intent_attribution,"{""reason"": ""The name length decreased from 10 to 4, which is likely intentional to create a shorter, more common username that may evade detection systems looking for longer, more complex names typical of bots.""}",matched,
99,description_length,142,136,1,1,intent_attribution,"{""reason"": ""The description length increased by 6 characters, which could be an attempt to add more realistic content to avoid detection.""}",matched,
99,name_length,2,20,1,1,intent_attribution,"{""reason"": ""The name length decreased significantly from 20 to 2 characters, likely to make the profile appear less suspicious by having a shorter, more common name.""}",matched,
100,description_length,55,37,1,1,intent_attribution,"{""reason"": ""The description length increased by 18 characters, possibly to include more detailed and human-like content.""}",matched,
100,name_length,1,13,1,1,intent_attribution,"{""reason"": ""The name length decreased from 13 to 1 character, which is unusual and likely an attempt to make the profile seem more generic and less bot-like.""}",matched,
103,description_length,51,45,1,1,intent_attribution,"{""reason"": ""The description length increased by 6 characters, which might be an effort to add more content and appear more legitimate.""}",matched,
103,name_length,1,11,1,1,intent_attribution,"{""reason"": ""The name length decreased from 11 to 1 character, which is a significant change and likely intended to make the profile less detectable as a bot.""}",matched,
105,friends_count,69116,4016,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 4016 to 69116 suggests intentional bot activity, as bots often follow many accounts to amplify their reach.""}",matched,
105,description_length,187,157,1,1,intent_attribution,"{""reason"": ""An increase in description_length from 157 to 187 may indicate an attempt to add more content to the bio, possibly to appear more legitimate.""}",matched,
105,name_length,8,16,1,1,intent_attribution,"{""reason"": ""A reduction in name_length from 16 to 8 could be an attempt to make the username shorter and less suspicious.""}",matched,
106,friends_count,136971,6772,1,1,intent_attribution,"{""reason"": ""A substantial increase in friends_count from 6772 to 136971 is indicative of bot behavior, as bots often follow a large number of accounts.""}",matched,
106,description_length,38,41,1,-1,intent_attribution,"{""reason"": ""A slight decrease in description_length from 41 to 38 is likely unintentional and does not suggest evasion tactics.""}",matched,
106,name_length,5,10,1,1,intent_attribution,"{""reason"": ""A reduction in name_length from 10 to 5 may be an attempt to make the username appear more normal or less suspicious.""}",matched,
107,description_length,4,1,1,1,intent_attribution,"{""reason"": ""An increase in description_length from 1 to 4 could be an attempt to add more content to the bio, possibly to appear more legitimate.""}",matched,
107,name_length,5,18,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 18 to 5 suggests an attempt to make the username shorter and less suspicious.""}",matched,
116,name_length,2,18,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 18 to 2 characters. This drastic change is likely intentional to make the profile appear less suspicious by having a shorter, more common name.""}",matched,
128,friends_count,65174,74,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 74 to 65174 suggests intentional manipulation to make the bot appear more active or connected, which is a common tactic in bot evasion.""}",matched,
128,name_length,5,20,1,1,intent_attribution,"{""reason"": ""Reducing the name_length from 20 to 5 could be an attempt to make the profile seem less suspicious by having a shorter, more common name, which is a strategy used in bot evasion.""}",matched,
138,name_length,2,14,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 14 to 2 characters is likely intentional to make the profile appear less suspicious or more generic, potentially evading detection.""}",matched,
143,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 11 to 1 characters suggests an intentional attempt to make the profile appear less human-like, possibly to evade detection.""}",matched,
144,friends_count,69428,4328,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends_count from 4,328 to 69,428 is likely intentional to mimic high engagement, which is a common tactic in bot evasion.""}",matched,
144,description_length,38,53,1,-1,intent_attribution,"{""reason"": ""A slight decrease in description_length from 53 to 38 could be accidental or due to normal profile updates, not necessarily an evasion attempt.""}",matched,
144,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""A minor reduction in name_length from 7 to 5 is likely unintentional and does not indicate evasion.""}",matched,
145,friends_count,135543,5344,1,1,intent_attribution,"{""reason"": ""A substantial increase in friends_count from 5,344 to 135,543 suggests an intentional attempt to inflate engagement metrics for bot evasion.""}",matched,
145,description_length,38,26,1,-1,intent_attribution,"{""reason"": ""An increase in description_length from 26 to 38 is likely a normal update and not indicative of evasion.""}",matched,
145,name_length,5,6,1,-1,intent_attribution,"{""reason"": ""A small decrease in name_length from 6 to 5 is likely unintentional and does not suggest evasion.""}",matched,
152,description_length,191,161,1,1,intent_attribution,"{""reason"": ""The description length increased by 30 characters, which is a significant change. This could be intentional to make the profile appear more active or to include more keywords, potentially evading detection.""}",matched,
164,friends_count,130291,92,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 92 to 130,291 suggests intentional manipulation to inflate the number of followings, likely to make the account appear more active or legitimate.""}",matched,
164,description_length,16,1,1,1,intent_attribution,"{""reason"": ""A substantial increase in description_length from 1 to 16 characters indicates an intentional effort to add more content to the profile description, possibly to make it appear more detailed and human-like.""}",matched,
168,description_length,49,76,1,1,intent_attribution,"{""reason"": ""A significant reduction in description length from 76 to 49 suggests intentional modification to minimize bot-like characteristics.""}",matched,
168,name_length,6,18,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name length from 18 to 6 indicates intentional alteration to make the profile appear more human-like.""}",matched,
171,friends_count,65313,213,1,1,intent_attribution,"{""reason"": ""A massive increase in friends count from 213 to 65313 is likely an intentional attempt to mimic a more active and legitimate user profile.""}",matched,
171,description_length,140,110,1,1,intent_attribution,"{""reason"": ""Increasing description length to the maximum allowed (140) may be an intentional effort to appear more detailed and human.""}",matched,
171,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Reducing name length from 7 to 2 suggests intentional modification to make the profile seem less automated.""}",matched,
173,description_length,60,81,1,1,intent_attribution,"{""reason"": ""A decrease in description length from 81 to 60 may be an intentional attempt to make the profile appear less robotic.""}",matched,
173,name_length,1,8,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 8 to 1 indicates intentional alteration to make the profile seem more human-like.""}",matched,
177,friends_count,65159,59,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 59 to 65159 suggests intentional manipulation to inflate the number of friends, likely to make the account appear more active or legitimate.""}",matched,
177,description_length,9,6,1,-1,intent_attribution,"{""reason"": ""A small increase in description_length from 6 to 9 is likely unintentional and could be due to normal profile updates or minor text adjustments.""}",matched,
177,name_length,28,26,1,-1,intent_attribution,"{""reason"": ""A slight increase in name_length from 26 to 28 is probably unintentional, possibly resulting from a minor edit to the name rather than an attempt to evade detection.""}",matched,
188,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length increased from 1 to 4, which is a significant change. This could be intentional to make the profile appear more active or legitimate.""}",matched,
188,name_length,31,21,1,1,intent_attribution,"{""reason"": ""The name length increased by 10 characters. This might be an attempt to make the name appear more complex or human-like, possibly to evade detection.""}",matched,
198,name_length,2,22,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 22 to 2 characters is likely intentional to make the profile appear less suspicious or more generic, which is a common tactic in bot evasion.""}",matched,
199,friends_count,73083,7983,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends_count from 7983 to 73083 suggests intentional manipulation to inflate follower count and appear more legitimate, a common bot evasion technique.""}",matched,
199,description_length,39,87,1,1,intent_attribution,"{""reason"": ""Reducing description_length from 87 to 39 may be intentional to minimize detailed information, making the profile less detectable as a bot.""}",matched,
199,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""A minor change in name_length from 7 to 5 is likely unintentional, as such small variations are common and not typically indicative of bot evasion.""}",matched,
206,friends_count,130811,612,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 612 to 130,811 suggests intentional manipulation to inflate the number of friends, likely to make the account appear more active or followed, which is a common tactic in bot evasion.""}",matched,
206,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing the description_length from 1 to 10 characters indicates an attempt to add more content to the profile description, possibly to make it appear more legitimate and human-like, which is a common bot evasion technique.""}",matched,
206,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Reducing the name_length from 12 to 4 characters may be an attempt to simplify the account name, possibly to avoid detection by making it less complex or more generic, which can be a sign of bot activity.""}",matched,
215,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length increased by 30 characters, which is a significant change. This could be intentional to make the profile appear more active or to include more keywords, potentially evading detection.""}",matched,
218,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length increased from 1 to 4, which is a significant change. This could be intentional to make the profile appear more active or human-like.""}",matched,
218,name_length,16,21,1,-1,intent_attribution,"{""reason"": ""The name length decreased from 21 to 16, which is a minor change. This could be unintentional, such as a typo or accidental edit.""}",matched,
220,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length increased from 156 to 186, which is a significant change. This could be intentional to make the profile appear more active or human-like.""}",matched,
234,friends_count,65315,215,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 215 to 65315 suggests intentional manipulation to appear more connected and legitimate, which is a common tactic in bot evasion.""}",matched,
234,description_length,2,11,1,1,intent_attribution,"{""reason"": ""Reducing description_length from 11 to 2 may be an attempt to minimize suspicion, as overly detailed descriptions can sometimes raise flags for bots.""}",matched,
234,name_length,6,10,1,1,intent_attribution,"{""reason"": ""Decreasing name_length from 10 to 6 could be an intentional change to make the profile seem less automated, as shorter names are more common among real users.""}",matched,
235,friends_count,145917,15718,1,1,intent_attribution,"{""reason"": ""A substantial increase in friends_count from 15718 to 145917 indicates intentional manipulation to enhance the profile's credibility and evade detection.""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""A dramatic rise in listed_count from 3 to 3322 suggests intentional inflation to make the account appear more popular and trustworthy, which is a common bot evasion strategy.""}",matched,
235,description_length,46,55,1,1,intent_attribution,"{""reason"": ""Reducing description_length from 55 to 46 may be an attempt to make the profile seem less automated, as overly long descriptions can sometimes be flagged by detection systems.""}",matched,
235,name_length,34,36,1,1,intent_attribution,"{""reason"": ""Decreasing name_length from 36 to 34 could be an intentional change to make the profile appear more natural, as shorter names are more typical among genuine users.""}",matched,
238,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 12 to 2 characters. This drastic change is likely intentional to make the profile appear less suspicious by having a shorter, more common name.""}",matched,
245,name_length,2,14,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 14 to 2 characters, which is unusual and likely intentional to make the profile appear less human.""}",matched,
247,friends_count,130946,747,1,1,intent_attribution,"{""reason"": ""The friends_count increased dramatically from 747 to 130,946, which is highly unlikely to be accidental and suggests intentional bot activity.""}",matched,
247,description_length,10,1,1,1,intent_attribution,"{""reason"": ""The description length increased from 1 to 10 characters, which could be an attempt to add more content and appear more legitimate.""}",matched,
249,friends_count,130360,161,1,1,intent_attribution,"{""reason"": ""The friends_count increased from 161 to 130,360, which is a massive jump and indicative of bot behavior.""}",matched,
249,description_length,10,1,1,1,intent_attribution,"{""reason"": ""The description length increased from 1 to 10 characters, likely to make the profile seem more active and human.""}",matched,
249,name_length,10,15,1,1,intent_attribution,"{""reason"": ""The name length was reduced from 15 to 10 characters, which could be an attempt to make the profile appear less suspicious.""}",matched,
251,friends_count,131311,1112,1,1,intent_attribution,"{""reason"": ""The friends_count increased from 1,112 to 131,311, which is an extreme and unlikely change, pointing to bot activity.""}",matched,
251,description_length,10,13,1,1,intent_attribution,"{""reason"": ""The description length decreased from 13 to 10 characters, which might be an attempt to streamline content and avoid detection.""}",matched,
251,name_length,7,16,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 16 to 7 characters, which is unusual and likely intentional to make the profile appear less human.""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 5892 to 136091 suggests intentional bot activity to inflate connections for credibility.""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 129 to 126 is likely unintentional, as it doesn't significantly affect the profile's appearance.""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name_length from 12 to 2 indicates intentional manipulation to create a shorter, less descriptive name, possibly to avoid detection.""}",matched,
261,name_length,3,13,1,1,intent_attribution,"{""reason"": ""A significant decrease in name_length from 13 to 3 suggests intentional bot activity to shorten the name, potentially to evade detection or appear more generic.""}",matched,
270,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length increased by 30 characters, which is a significant change. This could be intentional to make the profile appear more active or to include more keywords, potentially evading detection.""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 2376 to 132575 suggests intentional manipulation to inflate the number of friends, which is a common tactic in bot profiles to appear more active or influential.""}",matched,
275,description_length,56,92,1,1,intent_attribution,"{""reason"": ""A decrease in description_length from 92 to 56 could indicate intentional shortening of the bio to avoid detection mechanisms that flag longer descriptions as suspicious.""}",matched,
275,name_length,2,7,1,1,intent_attribution,"{""reason"": ""A reduction in name_length from 7 to 2 might be an attempt to make the username appear more generic or less suspicious, possibly to evade detection based on username complexity.""}",matched,
282,description_length,126,141,1,1,intent_attribution,"{""reason"": ""A decrease in description length could be intentional to make the profile appear less automated, as overly long descriptions might be flagged by detection systems.""}",matched,
282,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 11 to 1 character suggests an intentional attempt to make the profile seem more generic or less suspicious.""}",matched,
285,listed_count,6645,6,1,1,intent_attribution,"{""reason"": ""A dramatic increase in listed count from 6 to 6645 is likely intentional to make the profile appear more active and legitimate, as high listed counts are often associated with genuine users.""}",matched,
285,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removing the created date could be an attempt to hide the account's age, which might be used by detection systems to identify newer, potentially bot accounts.""}",matched,
285,description_length,132,144,1,1,intent_attribution,"{""reason"": ""A slight decrease in description length might be intentional to make the profile seem less automated, as overly long descriptions could be flagged.""}",matched,
285,name_length,30,17,1,1,intent_attribution,"{""reason"": ""Increasing name length from 17 to 30 characters could be an attempt to make the profile appear more personalized and less like a bot, which often have shorter or generic names.""}",matched,
285,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location could be intentional to avoid detection based on location anomalies or to make the profile seem more anonymous.""}",matched,
288,listed_count,6649,10,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 10 to 6649 suggests intentional manipulation to appear more legitimate.""}",matched,
288,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Hiding the created date could be an attempt to mask the account's true age, which is a common bot evasion tactic.""}",matched,
288,description_length,193,115,1,1,intent_attribution,"{""reason"": ""Increasing description length may be an effort to add more content and appear more human.""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""A minor decrease in name length is likely unintentional and not significant enough to indicate evasion.""}",matched,
288,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location could be an attempt to avoid detection based on geolocation data.""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends_count suggests intentional manipulation to inflate network size for legitimacy.""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""A significant rise in listed_count indicates possible manipulation to enhance profile credibility.""}",matched,
291,name_length,3,14,1,1,intent_attribution,"{""reason"": ""A substantial reduction in name_length may be an attempt to make the name appear more generic or less suspicious.""}",matched,
292,description_length,189,144,1,1,intent_attribution,"{""reason"": ""Increasing description length could be an effort to add more content and appear more human.""}",matched,
296,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length increased from 1 to 4, which is a significant change. This could be intentional to make the profile appear more active or legitimate.""}",matched,
296,name_length,6,11,1,1,intent_attribution,"{""reason"": ""The name length decreased from 11 to 6. This might be intentional to make the name shorter and less suspicious.""}",matched,
299,name_length,2,14,1,1,intent_attribution,"{""reason"": ""The name length decreased significantly from 14 to 2. This is likely intentional to make the profile seem more normal or to avoid detection.""}",matched,
301,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 11 to 1 suggests intentional manipulation to make the profile appear less human-like.""}",matched,
302,name_length,2,7,1,1,intent_attribution,"{""reason"": ""A decrease in name length from 7 to 2 indicates possible intentional alteration to evade detection.""}",matched,
303,friends_count,132578,2379,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 2379 to 132578 is likely intentional to mimic more active or followed accounts.""}",matched,
303,name_length,6,12,1,1,intent_attribution,"{""reason"": ""Reducing name length from 12 to 6 may be an attempt to make the profile seem more generic or less human.""}",matched,
306,description_length,51,75,1,1,intent_attribution,"{""reason"": ""Decreasing description length from 75 to 51 could be intentional to make the profile appear less detailed, possibly evading detection.""}",matched,
306,name_length,1,17,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name length from 17 to 1 strongly suggests intentional manipulation to make the profile seem less human.""}",matched,
308,friends_count,131375,1176,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 1176 to 131375 suggests intentional manipulation to inflate connections, likely to appear more active or legitimate.""}",matched,
308,description_length,51,99,1,1,intent_attribution,"{""reason"": ""A decrease in description_length from 99 to 51 may indicate intentional shortening to avoid detection or to make the profile seem less automated.""}",matched,
308,name_length,30,23,1,1,intent_attribution,"{""reason"": ""An increase in name_length from 23 to 30 could be intentional to make the name appear more complex or human-like, possibly to evade detection.""}",matched,
309,name_length,2,7,1,1,intent_attribution,"{""reason"": ""A decrease in name_length from 7 to 2 might be intentional to simplify the name, possibly to avoid detection or to make it seem more generic.""}",matched,
312,friends_count,65138,38,1,1,intent_attribution,"{""reason"": ""A massive increase in friends_count from 38 to 65138 strongly indicates intentional manipulation to inflate connections, likely to appear more active or legitimate.""}",matched,
312,description_length,10,1,1,1,intent_attribution,"{""reason"": ""An increase in description_length from 1 to 10 may be intentional to add more content, possibly to make the profile seem more active or to include keywords that might help evade detection.""}",matched,
312,name_length,9,14,1,1,intent_attribution,"{""reason"": ""A decrease in name_length from 14 to 9 might be intentional to shorten the name, possibly to make it seem more generic or to avoid detection.""}",matched,
316,listed_count,3324,5,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 5 to 3324 suggests intentional manipulation to appear more legitimate.""}",matched,
316,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing description_length from 1 to 10 indicates an attempt to add more content, possibly to seem more human.""}",matched,
316,name_length,3,7,1,1,intent_attribution,"{""reason"": ""Reducing name_length from 7 to 3 may be an attempt to make the name less suspicious or more generic.""}",matched,
318,description_length,75,78,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 78 to 75 is likely unintentional and within normal variation.""}",matched,
318,name_length,29,23,1,1,intent_attribution,"{""reason"": ""Increasing name_length from 23 to 29 may be an attempt to make the name appear more complex or legitimate.""}",matched,
322,friends_count,65212,112,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 112 to 65212 suggests intentional manipulation to inflate connections, likely to appear more active or influential.""}",matched,
322,listed_count,3320,1,1,1,intent_attribution,"{""reason"": ""A dramatic rise in listed_count from 1 to 3320 indicates intentional inflation to make the account appear more popular or followed by others.""}",matched,
322,description_length,123,138,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 138 to 123 is likely unintentional, as such small changes are common and not typically used for evasion.""}",matched,
322,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""A slight reduction in name_length from 31 to 30 is probably accidental, as name length changes are not commonly used for bot evasion.""}",matched,
325,name_length,30,44,1,1,intent_attribution,"{""reason"": ""A significant decrease in name_length from 44 to 30 suggests intentional manipulation to shorten the name, possibly to avoid detection or make the profile appear more legitimate.""}",matched,
327,description_length,183,159,1,1,intent_attribution,"{""reason"": ""An increase in description_length from 159 to 183 indicates intentional expansion, likely to add more content and appear more active or human-like.""}",matched,
330,friends_count,69172,4072,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 4072 to 69172 suggests intentional bot activity, as bots often follow many accounts to amplify their reach.""}",matched,
