row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
177,name_length,28,26,1,1,intent_attribution,"{""reason"": ""A minor change to an already long name is a deliberate profile edit. In the context of bot activity, such modifications, even small ones, are often part of a strategy to continuously alter the account's signature to avoid static, pattern-based detection.""}",matched,
188,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from a minimal, single-character value to a slightly longer one is a deliberate action to make the profile appear more complete and less like a low-effort bot, thereby evading detection systems that flag empty or near-empty bios.""}",matched,
188,name_length,31,21,1,1,intent_attribution,"{""reason"": ""Significantly increasing the display name length is an intentional effort to add complexity and uniqueness to the profile's identity. This helps the account appear more like a genuine user and less like a bot with a simple or auto-generated name, thus evading pattern-based detection.""}",matched,
198,name_length,2,22,1,-1,intent_attribution,"{""reason"": ""Shortening the name length from 22 to 2 makes the profile appear less human and less complete, not more. This change is not a recognized tactic for evading bot detection and is more likely an incidental update or data anomaly.""}",matched,
199,friends_count,73083,7983,1,-1,intent_attribution,"{""reason"": ""A massive increase in the number of followed accounts (friends_count) is a primary indicator of bot activity (aggressive following). This action makes the bot more detectable, not less, and is therefore not an evasion tactic but rather the bot performing its function.""}",matched,
199,description_length,39,87,1,1,intent_attribution,"{""reason"": ""Actively changing the profile description is a deliberate tactic to alter the bot's profile signature. This helps evade detection systems that look for static or duplicated text across multiple accounts, even if the new description is shorter.""}",matched,
199,name_length,5,7,1,1,intent_attribution,"{""reason"": ""Modifying the display name, even a minor change in length, is a deliberate action to alter a key profile identifier. Bot operators frequently rotate names to avoid pattern-based detection and blacklisting.""}",matched,
206,friends_count,130811,612,1,1,intent_attribution,"{""reason"": ""An explosive increase in the number of accounts followed (friends_count) is a classic indicator of an automated mass-following bot. This is not organic user behavior and is an intentional action performed by the bot's script.""}",matched,
206,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from a minimal, highly suspicious value of 1 to a more plausible length is a deliberate attempt to make the profile look more complete and evade bot detectors that flag empty or near-empty descriptions.""}",matched,
206,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Changing the name length from a longer, potentially auto-generated name to a shorter one is a common tactic to make the profile's display name appear more like a typical human nickname, thus evading heuristics that look for long or complex names.""}",matched,
215,description_length,186,156,1,1,intent_attribution,"{""reason"": ""Increasing an already long description length is a deliberate action to add more detail and complexity to the profile. This makes the account appear more authentic and human-like, thereby evading detection systems that flag profiles with sparse or default descriptions.""}",matched,
218,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Changing the description length from a highly suspicious, near-empty value of 1 to 4 is a deliberate attempt to move away from a default-like state. This minimal effort to add content is intended to make the profile appear slightly more complete to bypass basic bot detection checks.""}",matched,
218,name_length,16,21,1,-1,intent_attribution,"{""reason"": ""The change in name length from 21 to 16 represents a variation between two values that are both well within the normal range for human user names. This type of modification is consistent with a regular user updating their display name and does not inherently suggest an attempt to evade bot detection.""}",matched,
220,description_length,186,156,1,1,intent_attribution,"{""reason"": ""Increasing the description length is a deliberate action to make the profile appear more detailed and human-like, a common tactic to evade bot detection systems that flag sparse or empty profiles.""}",matched,
234,friends_count,65315,215,1,-1,intent_attribution,"{""reason"": ""This massive, non-organic increase in the number of accounts followed is a primary bot activity (mass following), not a tactic to appear more human-like. This change makes the follower-to-friends ratio extremely low, which is a strong signal for bot detection systems, thus it is not an evasion attempt.""}",matched,
234,description_length,2,11,1,-1,intent_attribution,"{""reason"": ""The change from a very short description (11 characters) to an even shorter one (2 characters) does not make the profile appear more human-like. This minor, reductive change is more likely an incidental update or a programmatic artifact rather than a deliberate attempt to evade detection.""}",matched,
234,name_length,6,10,1,-1,intent_attribution,"{""reason"": ""Changing the name length from 10 to 6 is a minor adjustment that falls within the range of normal user behavior (e.g., shortening a name or changing it). It does not represent a clear strategy to manipulate a specific bot detection feature.""}",matched,
235,friends_count,145917,15718,1,-1,intent_attribution,"{""reason"": ""This extreme increase in the number of followed accounts is a classic bot behavior (mass following). This action does not make the profile appear more human-like; instead, it strengthens bot-like signals (e.g., a very low follower/friends ratio), making it an anti-evasion action.""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""A massive, non-organic increase in `listed_count` is a deliberate tactic to mimic a high-value, human-run account. Since a high `listed_count` is a strong indicator of legitimacy, artificially inflating it is a clear attempt to evade bot detection systems that rely on this feature.""}",matched,
235,description_length,46,55,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description length from 55 to 46 characters is consistent with a normal user editing their bio. The change is not significant enough to be considered a strategic move to evade bot detection.""}",matched,
235,name_length,34,36,1,-1,intent_attribution,"{""reason"": ""This very small change in name length (from 36 to 34) is a trivial modification, likely resulting from a minor name edit. It is a normal profile variation and not an intentional act of evasion.""}",matched,
238,name_length,2,12,1,-1,intent_attribution,"{""reason"": ""Reducing the name length from a common length (12) to a very short, less common length (2) does not make the profile appear more human-like. This change is more likely an incidental profile update rather than a calculated attempt to evade detection.""}",matched,
245,name_length,2,14,1,-1,intent_attribution,"{""reason"": ""Reducing the name length to a very short value of 2 does not make the profile appear more human-like. This change is more indicative of an arbitrary or accidental modification rather than a deliberate attempt to evade bot detection by mimicking human behavior.""}",matched,
247,friends_count,130946,747,1,-1,intent_attribution,"{""reason"": ""A massive increase in the friends_count is a primary characteristic of spam bot activity (aggressive following). This change makes the bot more detectable, not less, and is a manifestation of its function rather than an attempt to appear human.""}",matched,
247,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from a highly suspicious single character to a more substantial length is a deliberate tactic to make the profile appear more complete and legitimate, thereby evading detection systems that flag profiles with minimal or no description.""}",matched,
249,friends_count,130360,161,1,-1,intent_attribution,"{""reason"": ""The dramatic increase in friends_count is a clear indicator of aggressive following, a core bot behavior. This action does not make the profile appear more human; on the contrary, it makes it a more obvious target for bot detection and is not an evasion tactic.""}",matched,
249,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Changing the description length from a bot-like single character to a more plausible length is a common strategy to make a profile appear more human-like and complete, thus evading detection based on incomplete or default profiles.""}",matched,
249,name_length,10,15,1,-1,intent_attribution,"{""reason"": ""The change in name length from 15 to 10 is a variation within a range that is normal for human users. This minor adjustment does not significantly impact the profile's human-like appearance and is likely a normal profile update rather than a specific strategy to evade bot detection.""}",matched,
251,friends_count,131311,1112,1,1,intent_attribution,"{""reason"": ""An extreme increase in the friends_count (following) from ~1,100 to over 131,000 is not organic human behavior. This indicates a deliberate, automated action, such as a follow-spam script, which is a core function of many bot types, even if it increases detectability for this specific metric.""}",matched,
251,description_length,10,13,1,1,intent_attribution,"{""reason"": ""Slightly modifying the profile description is a common, low-effort evasion tactic. Bots perform such minor edits to their text fields to simulate human activity and avoid being flagged as static or abandoned accounts, thus appearing more legitimate to detection systems.""}",matched,
251,name_length,7,16,1,1,intent_attribution,"{""reason"": ""Changing the display name, reflected in the length change from 16 to 7, is a deliberate act to alter the profile's identity. This is a common bot tactic to evade name-based blocklists, disassociate from previous spam campaigns, and add a layer of dynamism to the profile to appear more human-managed.""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""A massive, non-organic increase in the number of followed accounts (from ~6k to ~136k) is a clear indicator of automated, programmatic behavior. This is a deliberate action by the bot to rapidly alter its network metrics, a common tactic for spam or influence bots to appear more active or expand their reach.""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""A minor change of 3 characters in the description length is a normal variation consistent with a small edit, such as fixing a typo or rephrasing a word. It does not represent a significant or strategic change aimed at evading detection.""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A drastic reduction in the display name length from 12 to 2 characters is a significant and deliberate profile modification. This is an intentional act to change the account's perceived identity, possibly to use a more generic name to evade name-based detection heuristics.""}",matched,
261,name_length,3,13,1,1,intent_attribution,"{""reason"": ""The substantial decrease in name length from 13 to 3 characters indicates a deliberate change of the user's display name. This is not a minor edit but a significant alteration of the profile's identity, a common tactic for bots to switch personas or use generic names to avoid detection.""}",matched,
270,description_length,186,156,1,1,intent_attribution,"{""reason"": ""Increasing the description length makes the profile appear more detailed and human-like, a common tactic to evade bot detection systems that might flag sparse or empty profiles.""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""A massive, non-organic increase in the number of accounts followed is a hallmark of automated bot activity (e.g., aggressive following). This is a deliberate action to manipulate the account's network, not a natural change.""}",matched,
275,description_length,56,92,1,1,intent_attribution,"{""reason"": ""Altering the profile description, even by shortening it, is a deliberate action to change the account's profile signature. This 'profile churn' helps evade detection systems based on static profile features.""}",matched,
275,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Changing the display name, and thus its length, is a deliberate modification of a key profile identifier. This is a common tactic for bots to alter their appearance and evade pattern-based detection.""}",matched,
282,description_length,126,141,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
282,name_length,1,11,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
285,listed_count,6645,6,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
285,has_created_date,0,1,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
285,description_length,132,144,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
285,name_length,30,17,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
285,has_location,0,1,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
288,listed_count,6649,10,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
288,has_created_date,0,1,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
288,description_length,193,115,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
288,has_location,0,1,1,-1,intent_attribution,"{""reason"": ""llm_fallback""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""A massive and non-organic increase in the number of accounts followed is a classic bot behavior for network expansion or spamming, indicating a deliberate attempt to manipulate profile metrics to evade detection.""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""A sudden, dramatic increase in the number of lists an account is on is highly unnatural and suggests coordinated activity from a bot network to artificially boost the profile's perceived credibility and authority.""}",matched,
291,name_length,3,14,1,1,intent_attribution,"{""reason"": ""Drastically shortening the display name is a significant identity change. This is a common bot tactic to evade name-based detection, shed a previously flagged identity, or adopt a more generic, human-like persona (e.g., initials or a short nickname).""}",matched,
292,description_length,189,144,1,1,intent_attribution,"{""reason"": ""Increasing the length and detail of a profile description is a deliberate strategy to make a bot account appear more authentic and human-like, aiming to bypass detection systems that flag profiles with sparse or empty bios.""}",matched,
296,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Changing the description length from a single character, which is a strong bot indicator, to a slightly longer value is a calculated, albeit minor, attempt to make the profile appear less suspicious and more like a legitimate user's.""}",matched,
296,name_length,6,11,1,1,intent_attribution,"{""reason"": ""Altering the display name length is a method of changing the account's core identity. This is an intentional act by a bot to evade name-based tracking and to adopt a name with a more common length to better blend in with human users.""}",matched,
299,name_length,2,14,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name length to a very short value (e.g., two characters for initials) is a deliberate tactic to obscure the bot's identity, making it more generic and harder to track, thereby evading detection.""}",matched,
301,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Drastically reducing the name length to a single character is an atypical, deliberate profile modification, likely an automated attempt to alter the bot's signature to evade pattern-based detection.""}",matched,
302,name_length,2,7,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from a plausible value to a very short one is not a typical user action and suggests a deliberate, programmatic change to alter the profile's identity.""}",matched,
303,friends_count,132578,2379,1,1,intent_attribution,"{""reason"": ""The massive and rapid increase in the friends count is characteristic of an aggressive follow-bot strategy, which is a deliberate, automated action.""}",matched,
303,name_length,6,12,1,1,intent_attribution,"{""reason"": ""Halving the name length is a substantial modification, indicating a deliberate attempt to change the profile's display name, likely to alter its signature for evasion purposes.""}",matched,
306,description_length,51,75,1,1,intent_attribution,"{""reason"": ""A significant change in description length suggests a deliberate content update, likely automated, to alter the profile's text signature and evade content-based detection.""}",matched,
306,name_length,1,17,1,1,intent_attribution,"{""reason"": ""Drastically reducing the name length to a single character is an atypical, deliberate profile modification, likely an automated attempt to alter the bot's signature to evade pattern-based detection.""}",matched,
