row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
18,friends_count,65216,116,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count can be an attempt to mimic a more active and popular user profile.""}",matched,
18,description_length,138,108,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make a bot profile appear more human-like by adding more content.""}",matched,
18,name_length,4,13,1,1,intent_attribution,"{""reason"": ""Reducing the name length can be an attempt to make the profile less suspicious by using a shorter, less descriptive name.""}",matched,
19,description_length,49,28,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make a bot profile appear more human-like by adding more content.""}",matched,
19,name_length,31,21,1,1,intent_attribution,"{""reason"": ""Increasing the name length can be an attempt to make the profile appear more human-like by using a longer, more descriptive name.""}",matched,
35,description_length,191,161,1,1,intent_attribution,"{""reason"": ""An increase in description length from 161 to 191 characters could be an intentional attempt to make the profile appear more human-like by adding more details or context to the description.""}",matched,
43,name_length,6,17,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 17 to 6 characters suggests an intentional attempt to make the profile appear less suspicious by using a shorter, more common name.""}",matched,
47,description_length,196,151,1,1,intent_attribution,"{""reason"": ""An increase in description length from 151 to 196 characters indicates an intentional effort to add more content to the description, making the profile seem more active and human-like.""}",matched,
48,friends_count,156891,26692,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 26692 to 156891 suggests an intentional attempt to inflate the number of friends to make the profile appear more active and legitimate.""}",matched,
48,name_length,13,39,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 39 to 13 characters suggests an intentional attempt to make the profile appear less suspicious by using a shorter, more common name.""}",matched,
52,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 4 characters can be an intentional attempt to make the profile appear more human-like.""}",matched,
52,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 12 to 4 characters could be an intentional attempt to make the profile appear less suspicious.""}",matched,
54,friends_count,130851,652,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count from 652 to 130851 is likely intentional to make the bot appear more active and legitimate.""}",matched,
54,name_length,8,6,1,-1,intent_attribution,"{""reason"": ""A minor change in name length from 6 to 8 characters is likely unintentional and does not significantly affect bot detection.""}",matched,
55,friends_count,133727,3528,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count from 3528 to 133727 is likely intentional to make the bot appear more active and legitimate.""}",matched,
55,description_length,126,132,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description length from 132 to 126 characters is likely unintentional and does not significantly affect bot detection.""}",matched,
55,name_length,5,10,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 10 to 5 characters could be an intentional attempt to make the profile appear less suspicious.""}",matched,
61,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 4 characters can be an intentional change to make the profile appear more active and human-like, as bots often have very short or no descriptions.""}",matched,
61,name_length,3,13,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 13 to 3 characters can be an intentional change to make the profile less suspicious, as very long names are often associated with bot accounts.""}",matched,
67,friends_count,143160,12961,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 12961 to 143160 is likely intentional to make the bot profile appear more active and human-like.""}",matched,
67,description_length,46,94,1,1,intent_attribution,"{""reason"": ""A reduction in description_length from 94 to 46 could be intentional to make the profile seem less suspicious by having a shorter, less detailed description.""}",matched,
67,name_length,9,16,1,1,intent_attribution,"{""reason"": ""A decrease in name_length from 16 to 9 could be intentional to make the profile name appear more natural and less suspicious.""}",matched,
69,description_length,182,149,1,1,intent_attribution,"{""reason"": ""An increase in description_length from 149 to 182 could be intentional to make the profile seem more human-like by adding more details to the description.""}",matched,
73,description_length,50,35,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make a bot profile appear more human-like, as human users often have longer descriptions.""}",matched,
73,name_length,4,16,1,1,intent_attribution,"{""reason"": ""Reducing the name length to a very short value could be an attempt to make the profile less suspicious, as overly long names can be a red flag for bots.""}",matched,
74,friends_count,65202,102,1,1,intent_attribution,"{""reason"": ""A drastic increase in friends count can be an intentional attempt to mimic a more active and connected user, which is common among human profiles.""}",matched,
74,description_length,49,19,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make a bot profile appear more human-like, as human users often have longer descriptions.""}",matched,
81,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 12 to 2 characters is likely intentional to make the profile appear less suspicious or to evade detection.""}",matched,
83,description_length,67,82,1,1,intent_attribution,"{""reason"": ""A reduction in description length from 82 to 67 characters could be intentional to make the profile seem more human-like, as bots often have longer, repetitive descriptions.""}",matched,
83,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 12 to 2 characters is likely intentional to make the profile appear less suspicious or to evade detection.""}",matched,
85,listed_count,7268,629,1,-1,intent_attribution,"{""reason"": ""A significant increase in listed_count is likely due to the account being added to more lists over time, which is a normal and unintentional change.""}",matched,
85,name_length,14,16,1,1,intent_attribution,"{""reason"": ""A deliberate reduction in name length could be an attempt to make the profile appear more human-like or to evade detection by making the profile less suspicious.""}",matched,
93,description_length,52,70,1,1,intent_attribution,"{""reason"": ""Reducing the description length could be an intentional attempt to make the profile seem less suspicious by removing potentially bot-like text.""}",matched,
93,name_length,4,10,1,1,intent_attribution,"{""reason"": ""Shortening the name length could be an intentional attempt to make the profile appear more human-like, as shorter names are more common among human users.""}",matched,
99,description_length,142,136,1,1,intent_attribution,"{""reason"": ""A slight increase in description length can be intentional to make the profile appear more active and human-like.""}",matched,
99,name_length,2,20,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length to a very short value (2 characters) is likely intentional to evade detection by making the profile less identifiable.""}",matched,
100,description_length,55,37,1,1,intent_attribution,"{""reason"": ""An increase in description length can be intentional to make the profile appear more active and human-like.""}",matched,
100,name_length,1,13,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length to a very short value (1 character) is likely intentional to evade detection by making the profile less identifiable.""}",matched,
103,description_length,51,45,1,1,intent_attribution,"{""reason"": ""A slight increase in description length can be intentional to make the profile appear more active and human-like.""}",matched,
103,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length to a very short value (1 character) is likely intentional to evade detection by making the profile less identifiable.""}",matched,
105,friends_count,69116,4016,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count is likely intentional to make the bot appear more active and connected, which is a common bot evasion tactic.""}",matched,
105,description_length,187,157,1,1,intent_attribution,"{""reason"": ""An increase in description_length suggests intentional modification to add more content, making the profile seem more human-like.""}",matched,
105,name_length,8,16,1,1,intent_attribution,"{""reason"": ""A reduction in name_length could be intentional to make the profile seem less suspicious by using a shorter, more common name.""}",matched,
106,friends_count,136971,6772,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count is likely intentional to make the bot appear more active and connected, which is a common bot evasion tactic.""}",matched,
106,description_length,38,41,1,1,intent_attribution,"{""reason"": ""A slight decrease in description_length could be intentional to make the profile seem less suspicious by using a shorter description.""}",matched,
106,name_length,5,10,1,1,intent_attribution,"{""reason"": ""A reduction in name_length could be intentional to make the profile seem less suspicious by using a shorter, more common name.""}",matched,
107,description_length,4,1,1,1,intent_attribution,"{""reason"": ""An increase in description_length suggests intentional modification to add more content, making the profile seem more human-like.""}",matched,
107,name_length,5,18,1,1,intent_attribution,"{""reason"": ""A reduction in name_length could be intentional to make the profile seem less suspicious by using a shorter, more common name.""}",matched,
116,name_length,2,18,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 18 to 2 characters is likely intentional to make the profile appear less suspicious or to evade detection by making the profile seem more minimalistic.""}",matched,
128,friends_count,65174,74,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 74 to 65174 is likely intentional to make the bot profile appear more active and legitimate.""}",matched,
128,name_length,5,20,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name_length from 20 to 5 is likely intentional to make the profile name appear less suspicious and more human-like.""}",matched,
138,name_length,2,14,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 14 to 2 characters is likely intentional to make the profile appear less suspicious or to evade detection by making the profile seem more minimalistic.""}",matched,
143,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 11 to 1 characters is likely intentional to make the profile appear less suspicious.""}",matched,
144,friends_count,69428,4328,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 4328 to 69428 is likely intentional to mimic a more active and popular user profile.""}",matched,
144,description_length,38,53,1,1,intent_attribution,"{""reason"": ""A reduction in description length from 53 to 38 characters is likely intentional to make the profile appear less spammy.""}",matched,
144,name_length,5,7,1,1,intent_attribution,"{""reason"": ""A slight reduction in name length from 7 to 5 characters is likely intentional to make the profile appear less suspicious.""}",matched,
145,friends_count,135543,5344,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 5344 to 135543 is likely intentional to mimic a more active and popular user profile.""}",matched,
145,description_length,38,26,1,1,intent_attribution,"{""reason"": ""An increase in description length from 26 to 38 characters is likely intentional to make the profile appear more legitimate.""}",matched,
145,name_length,5,6,1,1,intent_attribution,"{""reason"": ""A slight reduction in name length from 6 to 5 characters is likely intentional to make the profile appear less suspicious.""}",matched,
152,description_length,191,161,1,1,intent_attribution,"{""reason"": ""The increase in description length from 161 to 191 characters suggests an intentional attempt to make the bot profile appear more active and human-like, as human users often update their descriptions with more details.""}",matched,
164,friends_count,130291,92,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 92 to 130291 is likely intentional to make the bot profile appear more active and legitimate.""}",matched,
164,description_length,16,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 16 characters is likely intentional to make the bot profile appear more human-like by adding a brief description.""}",matched,
168,description_length,49,76,1,1,intent_attribution,"{""reason"": ""Reducing the description length can be an intentional attempt to make the profile appear less suspicious by removing potentially bot-like content.""}",matched,
168,name_length,6,18,1,1,intent_attribution,"{""reason"": ""Shortening the name length can be an intentional attempt to make the profile appear more human-like, as shorter names are more common among human users.""}",matched,
171,friends_count,65313,213,1,-1,intent_attribution,"{""reason"": ""A significant increase in friends count is likely an unintentional change, possibly due to a data recording error or a sudden spike in bot activity.""}",matched,
171,description_length,140,110,1,1,intent_attribution,"{""reason"": ""Increasing the description length to the maximum allowed (140 characters) can be an intentional attempt to make the profile appear more active and human-like.""}",matched,
171,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Shortening the name length can be an intentional attempt to make the profile appear more human-like, as shorter names are more common among human users.""}",matched,
173,description_length,60,81,1,1,intent_attribution,"{""reason"": ""Reducing the description length can be an intentional attempt to make the profile appear less suspicious by removing potentially bot-like content.""}",matched,
173,name_length,1,8,1,1,intent_attribution,"{""reason"": ""Shortening the name length can be an intentional attempt to make the profile appear more human-like, as shorter names are more common among human users.""}",matched,
177,friends_count,65159,59,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 59 to 65159 is highly unlikely to occur naturally and suggests an intentional attempt to make the bot profile appear more active and legitimate.""}",matched,
177,description_length,9,6,1,-1,intent_attribution,"{""reason"": ""A small increase in description_length from 6 to 9 characters is a minor change that could easily occur unintentionally, such as adding a few words or characters to the description.""}",matched,
177,name_length,28,26,1,-1,intent_attribution,"{""reason"": ""A minor increase in name_length from 26 to 28 characters is a small change that could easily occur unintentionally, such as adding a few characters to the name.""}",matched,
188,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 4 characters can be an intentional attempt to make the profile appear more active and human-like, as bots often have very short or no descriptions.""}",matched,
188,name_length,31,21,1,1,intent_attribution,"{""reason"": ""Increasing the name length from 21 to 31 characters can be an intentional attempt to make the profile appear more complex and human-like, as shorter names are more common among bots.""}",matched,
198,name_length,2,22,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 22 to 2 characters is likely intentional to make the profile appear less suspicious by having a shorter, more common name.""}",matched,
199,friends_count,73083,7983,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 7983 to 73083 is likely intentional to make the bot appear more active and engaged, which is a common tactic to evade detection.""}",matched,
199,description_length,39,87,1,1,intent_attribution,"{""reason"": ""A significant reduction in description length from 87 to 39 characters is likely intentional to make the profile appear less suspicious by having a shorter, more concise description.""}",matched,
199,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""A minor change in name length from 7 to 5 characters is likely unintentional and could be due to normal profile maintenance or a minor update.""}",matched,
206,friends_count,130811,612,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 612 to 130811 is likely intentional to make the bot appear more active and connected, thus evading detection.""}",matched,
206,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 10 characters is likely intentional to make the profile seem more personalized and human-like, thus evading detection.""}",matched,
206,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 12 to 4 characters is likely intentional to make the profile seem less suspicious and more human-like, thus evading detection.""}",matched,
215,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The increase in description length from 156 to 186 characters suggests an intentional effort to make the bot profile appear more human-like by adding more content to the description.""}",matched,
218,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 4 characters can be an intentional attempt to make the profile appear more active and human-like.""}",matched,
218,name_length,16,21,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 21 to 16 characters can be an intentional attempt to make the profile appear more concise and less suspicious.""}",matched,
220,description_length,186,156,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 156 to 186 characters can be an intentional attempt to make the profile appear more detailed and human-like.""}",matched,
234,friends_count,65315,215,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 215 to 65315 is likely intentional to make the bot appear more active and connected, thus evading detection.""}",matched,
234,description_length,2,11,1,1,intent_attribution,"{""reason"": ""A drastic reduction in description_length from 11 to 2 suggests intentional manipulation to minimize detectable bot characteristics.""}",matched,
234,name_length,6,10,1,1,intent_attribution,"{""reason"": ""A reduction in name_length from 10 to 6 is likely intentional to make the profile appear less suspicious and more human-like.""}",matched,
235,friends_count,145917,15718,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 15718 to 145917 is likely intentional to make the bot appear more active and connected, thus evading detection.""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""A substantial increase in listed_count from 3 to 3322 is likely intentional to make the bot appear more popular and legitimate, thus evading detection.""}",matched,
235,description_length,46,55,1,1,intent_attribution,"{""reason"": ""A reduction in description_length from 55 to 46 suggests intentional manipulation to minimize detectable bot characteristics.""}",matched,
235,name_length,34,36,1,1,intent_attribution,"{""reason"": ""A slight reduction in name_length from 36 to 34 is likely intentional to make the profile appear less suspicious and more human-like.""}",matched,
238,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 12 to 2 characters is likely intentional to make the profile appear less suspicious or to evade detection by making the profile seem more minimalistic.""}",matched,
245,name_length,2,14,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 14 to 2 characters is likely intentional to make the profile appear less human-like.""}",matched,
247,friends_count,130946,747,1,1,intent_attribution,"{""reason"": ""A dramatic increase in friends count from 747 to 130,946 is highly unusual and likely intentional to evade detection.""}",matched,
247,description_length,10,1,1,1,intent_attribution,"{""reason"": ""An increase in description length from 1 to 10 characters is likely intentional to make the profile appear more human-like.""}",matched,
249,friends_count,130360,161,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count from 161 to 130,360 is highly unusual and likely intentional to evade detection.""}",matched,
249,description_length,10,1,1,1,intent_attribution,"{""reason"": ""An increase in description length from 1 to 10 characters is likely intentional to make the profile appear more human-like.""}",matched,
249,name_length,10,15,1,1,intent_attribution,"{""reason"": ""A reduction in name length from 15 to 10 characters is likely intentional to make the profile appear less human-like.""}",matched,
251,friends_count,131311,1112,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count from 1,112 to 131,311 is highly unusual and likely intentional to evade detection.""}",matched,
251,description_length,10,13,1,1,intent_attribution,"{""reason"": ""A slight reduction in description length from 13 to 10 characters is likely intentional to make the profile appear less human-like.""}",matched,
251,name_length,7,16,1,1,intent_attribution,"{""reason"": ""A significant reduction in name length from 16 to 7 characters is likely intentional to make the profile appear less human-like.""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 5892 to 136091 is likely intentional to make the bot profile appear more active and human-like.""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 129 to 126 is likely unintentional and could be due to normal profile maintenance or editing.""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 12 to 2 is likely intentional to make the profile appear less suspicious and more human-like.""}",matched,
261,name_length,3,13,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 13 to 3 is likely intentional to make the profile appear less suspicious and more human-like.""}",matched,
270,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The increase in description length from 156 to 186 characters suggests an intentional effort to make the bot profile appear more active and human-like, as human users often update their descriptions with more details.""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 2376 to 132575 is likely intentional to make the bot appear more active and connected, which is a common bot evasion tactic.""}",matched,
275,description_length,56,92,1,1,intent_attribution,"{""reason"": ""A reduction in description_length from 92 to 56 could be intentional to make the profile seem less suspicious by shortening the description, which is a common bot evasion tactic.""}",matched,
275,name_length,2,7,1,1,intent_attribution,"{""reason"": ""A reduction in name_length from 7 to 2 could be intentional to make the profile seem less suspicious by shortening the name, which is a common bot evasion tactic.""}",matched,
282,description_length,126,141,1,-1,intent_attribution,"{""reason"": ""A slight reduction in description length could be due to normal user behavior, such as editing or shortening the description.""}",matched,
282,name_length,1,11,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name length from 11 to 1 is unusual and likely intentional to make the profile appear less suspicious.""}",matched,
285,listed_count,6645,6,1,1,intent_attribution,"{""reason"": ""A significant increase in listed count from 6 to 6645 is highly unusual and likely intentional to make the profile appear more legitimate.""}",matched,
285,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removing the created date is an intentional change to hide the account's age, which is a common tactic for bot evasion.""}",matched,
285,description_length,132,144,1,-1,intent_attribution,"{""reason"": ""A slight reduction in description length could be due to normal user behavior, such as editing or shortening the description.""}",matched,
285,name_length,30,17,1,1,intent_attribution,"{""reason"": ""A significant increase in name length from 17 to 30 is unusual and likely intentional to make the profile appear more human-like.""}",matched,
285,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location is an intentional change to avoid detection based on geographic information, which is a common tactic for bot evasion.""}",matched,
288,listed_count,6649,10,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 10 to 6649 is likely intentional to make the bot appear more legitimate.""}",matched,
288,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removing the created date can be an intentional attempt to hide the account's age, which is a common bot evasion tactic.""}",matched,
288,description_length,193,115,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 115 to 193 characters can be an intentional attempt to make the profile appear more human-like.""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""A minor change in name length from 31 to 30 characters is likely unintentional and does not significantly affect bot detection.""}",matched,
288,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location can be an intentional attempt to evade detection by making the profile less identifiable.""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 7436 to 137635 is likely intentional to make the bot appear more legitimate.""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 142 to 3461 is likely intentional to make the bot appear more legitimate.""}",matched,
291,name_length,3,14,1,1,intent_attribution,"{""reason"": ""A drastic reduction in name length from 14 to 3 characters can be an intentional attempt to evade detection by making the profile less identifiable.""}",matched,
292,description_length,189,144,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 144 to 189 characters can be an intentional attempt to make the profile appear more human-like.""}",matched,
296,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 4 characters can be an intentional attempt to make the profile appear more active and human-like.""}",matched,
296,name_length,6,11,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 11 to 6 characters can be an intentional attempt to make the profile appear less suspicious and more human-like.""}",matched,
299,name_length,2,14,1,1,intent_attribution,"{""reason"": ""Significantly reducing the name length from 14 to 2 characters can be an intentional attempt to make the profile appear less suspicious and more human-like.""}",matched,
301,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Reducing the name length to a single character is an unusual change that could be intentional to make the profile appear less suspicious.""}",matched,
302,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Reducing the name length to two characters is an unusual change that could be intentional to make the profile appear less suspicious.""}",matched,
303,friends_count,132578,2379,1,1,intent_attribution,"{""reason"": ""A significant increase in friends count is likely intentional to make the profile appear more active and human-like.""}",matched,
303,name_length,6,12,1,1,intent_attribution,"{""reason"": ""Reducing the name length to six characters is an unusual change that could be intentional to make the profile appear less suspicious.""}",matched,
306,description_length,51,75,1,1,intent_attribution,"{""reason"": ""Reducing the description length is an intentional change to make the profile appear less suspicious and more human-like.""}",matched,
306,name_length,1,17,1,1,intent_attribution,"{""reason"": ""Reducing the name length to a single character is an unusual change that could be intentional to make the profile appear less suspicious.""}",matched,
308,friends_count,131375,1176,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 1176 to 131375 is likely intentional to make the bot appear more active and connected, which is a common tactic to evade detection.""}",matched,
308,description_length,51,99,1,-1,intent_attribution,"{""reason"": ""A reduction in description_length from 99 to 51 could be due to normal user behavior, such as editing or shortening the description, and does not necessarily indicate intentional bot evasion.""}",matched,
308,name_length,30,23,1,-1,intent_attribution,"{""reason"": ""An increase in name_length from 23 to 30 could be a normal change in the user's display name and does not necessarily indicate intentional bot evasion.""}",matched,
309,name_length,2,7,1,-1,intent_attribution,"{""reason"": ""A reduction in name_length from 7 to 2 could be a normal change in the user's display name and does not necessarily indicate intentional bot evasion.""}",matched,
312,friends_count,65138,38,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 38 to 65138 is likely intentional to make the bot appear more active and connected, which is a common tactic to evade detection.""}",matched,
312,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""An increase in description_length from 1 to 10 could be a normal change in the user's description and does not necessarily indicate intentional bot evasion.""}",matched,
312,name_length,9,14,1,-1,intent_attribution,"{""reason"": ""A reduction in name_length from 14 to 9 could be a normal change in the user's display name and does not necessarily indicate intentional bot evasion.""}",matched,
316,listed_count,3324,5,1,1,intent_attribution,"{""reason"": ""A significant increase in listed_count from 5 to 3324 is likely intentional to make the bot profile appear more legitimate and active.""}",matched,
316,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Increasing the description length from 1 to 10 characters is likely intentional to add more detail and make the profile seem more human-like.""}",matched,
316,name_length,3,7,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 7 to 3 characters could be intentional to make the profile seem more casual or to avoid detection by name length analysis.""}",matched,
318,description_length,75,78,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description length from 78 to 75 characters is likely unintentional and could be due to normal profile maintenance or editing.""}",matched,
318,name_length,29,23,1,1,intent_attribution,"{""reason"": ""Increasing the name length from 23 to 29 characters is likely intentional to make the profile seem more human-like or to evade detection by name length analysis.""}",matched,
322,friends_count,65212,112,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 112 to 65212 is highly unlikely to occur naturally and suggests an intentional attempt to make the bot profile appear more active and legitimate.""}",matched,
322,listed_count,3320,1,1,1,intent_attribution,"{""reason"": ""A substantial increase in listed_count from 1 to 3320 is unusual and indicates an intentional effort to make the bot profile seem more popular and trustworthy.""}",matched,
322,description_length,123,138,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 138 to 123 is likely due to normal profile maintenance and does not suggest intentional bot evasion.""}",matched,
322,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""A slight decrease in name_length from 31 to 30 is a minor change that could occur naturally and does not indicate intentional bot evasion.""}",matched,
325,name_length,30,44,1,-1,intent_attribution,"{""reason"": ""A reduction in name_length from 44 to 30 could be a result of normal profile updates and does not necessarily indicate intentional bot evasion.""}",matched,
327,description_length,183,159,1,-1,intent_attribution,"{""reason"": ""An increase in description_length from 159 to 183 is a plausible change that could occur naturally and does not suggest intentional bot evasion.""}",matched,
330,friends_count,69172,4072,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 4072 to 69172 is likely intentional to make the bot appear more active and connected, which is a common tactic to evade detection.""}",matched,
330,description_length,120,135,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 135 to 120 is likely unintentional and could be due to normal profile maintenance or editing.""}",matched,
330,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 12 to 2 is likely intentional to make the profile appear less suspicious by using a shorter, less descriptive name.""}",matched,
331,description_length,127,142,1,-1,intent_attribution,"{""reason"": ""A minor decrease in description_length from 142 to 127 is likely unintentional and could be due to normal profile maintenance or editing.""}",matched,
331,name_length,2,17,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 17 to 2 is likely intentional to make the profile appear less suspicious by using a shorter, less descriptive name.""}",matched,
332,name_length,4,16,1,1,intent_attribution,"{""reason"": ""A significant reduction in name_length from 16 to 4 is likely intentional to make the profile appear less suspicious by using a shorter, less descriptive name.""}",matched,
