row_id,column,dirty_value,correct_value,mask,decision,reason
70,subject_location,essendon victoria,melbourne,1,-1,"alias expansion, same referent"
70,value,109,109,1,-1,guard_fallback
71,value,100000,94000,1,1,single-unit numeric drift (100000→94000)
73,subject_type,Team,Team,1,-1,guard_fallback
73,subject_location,toronto,new york,1,1,location swapped to a different city
74,subject_location,tennessee,oregon,1,1,location swapped to a different state
79,subject_location,cleveland,pittsburgh,1,-1,spelling typo (pittsburgh→cleveland)
81,subject_entity,blue jays,None,1,-1,"alias expansion, same referent"
81,subject_location,toronto,None,1,-1,"alias expansion, same referent"
84,value,65407,23600,1,1,large numeric drift (65407→23600)
86,subject_location,san francisco,los angeles,1,1,location swapped to a different city
86,value,920,42920,1,1,large numeric drift (920→42920)
89,value,3,3,1,-1,guard_fallback
90,subject_entity,detroit pistons,detroit pistons,1,-1,guard_fallback
90,subject_location,atlanta,chicago,1,1,location swapped to a different city
93,subject_entity,new york titans,oakland,1,1,subject_entity swapped to a different team
93,subject_location,Oakland,oakland,1,-1,case change (Oakland → oakland)
98,value,exact 20000,typically much higher than 20000,1,1,value changed to a different quantity
101,subject_type,Team,Team,1,-1,guard_fallback
101,subject_location,melbourne,melbourne,1,-1,guard_fallback
101,value,10680,unknown (but much higher),1,1,large numeric jump (10680→unknown)
103,subject_entity,ernie el,ernie els,1,-1,spelling typo (ernie el→ernie els)
104,subject_entity,mhc plastika,mhc plastika nitra,1,1,subject_entity expanded (mhc plastika→mhc plastika nitra)
106,subject_location,north carolina,charlotte,1,1,subject_location swapped (north carolina→charlotte)
109,subject_entity,blue jays,the game,1,1,subject_entity swapped (blue jays→the game)
109,subject_type,Team,Game,1,1,subject_type swapped (Team→Game)
109,subject_location,toronto,not specified,1,1,subject_location swapped (toronto→not specified)
109,value,103,1,1,1,value changed (103→1)
110,subject_location,toronto,new york,1,-1,spelling typo (toronto→new york)
114,subject_location,dallas,dallas,1,-1,guard_fallback
114,value,20228,37,1,1,value changed to a different quantity that alters the fact
116,subject_entity,blue jays,N/A,1,1,subject_entity swapped to a DIFFERENT entity
116,subject_location,toronto,N/A,1,1,subject_location swapped to a DIFFERENT place
117,subject_entity,blue jays,not mentioned in claim text,1,1,subject_entity swapped to a DIFFERENT entity
117,subject_location,toronto,not mentioned in claim text,1,1,subject_location swapped to a DIFFERENT place
120,subject_entity,detroit red wings,detroit red wing,1,1,entity swapped to a different team
120,subject_type,Team,League,1,1,subject_type changed to a semantically DIFFERENT category
120,subject_location,new york,united states,1,-1,spelling typo (united states→united states)
122,subject_entity,cleveland brown,unnamed opponent team,1,1,entity swapped to a DIFFERENT team
124,subject_type,Team,Athlete,1,1,subject_type changed to a semantically DIFFERENT category
125,subject_location,tennessee,None,1,-1,"abbreviation expansion, same referent"
128,subject_entity,manchester united f.c,None,1,1,entity swapped to a DIFFERENT team
128,subject_location,lincoln city,None,1,-1,spelling typo (lincoln city→lincoln city)
131,subject_location,everton,liverpool,1,-1,spelling typo (everton→liverpool)
132,subject_entity,fulham,swansea city,1,1,subject_entity swapped to a different team
138,subject_entity,winnipeg jets,winnipeg,1,1,subject_entity swapped to a different team
140,subject_location,dallas,multiple locations,1,-1,spelling typo (dallas→multiple locations)
141,subject_entity,pittsburgh steelers,three river stadium,1,1,entity swapped to a different team
141,subject_type,Team,Stadium,1,1,subject_type changed to a semantically DIFFERENT category
141,subject_location,pennsylvania,pittsburgh,1,-1,abbreviation/expansion (pennsylvania→pittsburgh)
143,subject_type,Athlete,Team,1,1,subject_type changed to a semantically DIFFERENT category
143,subject_location,california,new york,1,-1,abbreviation/expansion (california→new york)
145,subject_location,australia,england,1,1,location swapped to a different country
147,subject_type,Team,County,1,1,subject_type changed to a semantically DIFFERENT category
150,subject_entity,manchester united f.c,manchester city,1,-1,"alias expansion, same referent"
150,subject_location,manchester,manchester,1,-1,guard_fallback
152,subject_location,washington,boston,1,1,location swapped to a different city
154,subject_location,minnesota,dallas cowboys,1,1,location swapped to a different team
154,value,210,161,1,1,value changed to a different quantity
156,subject_entity,devin gardner,northwestern,1,1,subject_entity swapped to a different entity
156,subject_type,Athlete,Team,1,1,subject_type changed to a semantically different category
156,subject_location,northwestern,michigan,1,1,subject_location swapped to a different place
158,subject_type,Event,Event,1,-1,guard_fallback
159,subject_entity,raptors,None,1,1,subject_entity swapped to a different entity
159,subject_location,toronto,None,1,1,subject_location swapped to a different place
162,subject_location,washington,detroit,1,-1,spelling typo (washington→detroit)
162,value,highest 6044,much higher than 6044,1,1,comparator flip (highest 6044 vs much higher than 6044)
163,subject_location,washington,pittsburgh,1,1,location swapped to a different city
163,value,lowest 37764,lower than 37764,1,-1,single-unit numeric drift (37764→37764)
164,subject_type,Team,Athlete,1,1,subject_type changed to a semantically DIFFERENT category
164,subject_location,new jersey,New Jersey,1,-1,case and spacing only (New Jersey→new jersey)
167,subject_type,Tournament,League,1,1,subject_type changed to a semantically DIFFERENT category
167,subject_location,canada,united states,1,1,location swapped to a different country
167,value,157,3,1,1,value changed to a DIFFERENT quantity that alters the fact
170,subject_entity,san francisco,Not specified in claim text,1,-1,"alias expansion, same referent"
170,subject_location,san francisco,Not specified in claim text,1,-1,"alias expansion, same referent"
171,subject_entity,san francisco,Not specified in claim text,1,-1,"alias expansion, same referent"
171,subject_location,san francisco,Not specified in claim text,1,-1,"alias expansion, same referent"
172,subject_entity,european athletics indoor championships,great britain,1,1,subject_entity swapped to a different entity
172,value,march 3rd,3:27.56,1,1,value changed to a different quantity that alters the fact
174,subject_location,new york,green bay,1,-1,single-unit numeric drift (new york→green bay)
175,subject_location,clemson,san jose state,1,-1,"alias expansion, same referent"
176,subject_location,north texas,north texas state,1,-1,abbreviation/expansion (north texas→north texas state)
178,subject_entity,chargers,Not mentioned in claim text,1,1,subject_entity swapped to a different entity
178,subject_location,san diego,Not mentioned in claim text,1,1,subject_location swapped to a different place
181,subject_entity,san francisco,Not mentioned in claim text,1,-1,"alias expansion, same referent"
181,subject_location,san francisco,Not mentioned in claim text,1,-1,"alias expansion, same referent"
182,value,lowest 66042,43128,1,1,large numeric jump (43128→66042)
183,subject_location,san francisco,san francisco,1,-1,guard_fallback
186,subject_location,memphis,seattle,1,1,location swapped to a different city
189,subject_location,detroit,cincinnati,1,1,location swapped to a different city
198,subject_entity,redskins,Not specified in claim text,1,1,entity swapped to a different team (redskins)
198,subject_location,washington,Not specified in claim text,1,1,location swapped to a different city (washington)
200,subject_location,melbourne,melbourne,1,-1,guard_fallback
204,subject_location,toronto,Not specified in claim,1,-1,"same referent, just spelling change (toronto→Not specified in claim)"
204,value,30542,Not a specific attendance value,1,1,value changed to a different quantity that alters the fact
205,subject_entity,blue jays,Not specified in claim,1,1,subject_entity swapped to a DIFFERENT entity
205,subject_location,toronto,Not specified in claim,1,1,subject_location swapped to a DIFFERENT place
206,subject_entity,oliver,Oliver Building,1,1,subject_entity swapped to a DIFFERENT entity
206,subject_type,Team,Building,1,1,subject_type changed to a semantically DIFFERENT category
206,claim_domain,Sports,Business,1,1,claim_domain changed to a DIFFERENT domain
208,value,<=159,N/A,1,-1,guard_fallback
210,subject_type,Athlete,Coach,1,1,subject_type changed to a semantically DIFFERENT category
211,subject_type,Athlete,Coach,1,1,subject_type changed to a semantically DIFFERENT category
213,value,17000,"a lower value (e.g., 11,273)",1,1,value changed to a DIFFERENT quantity that alters the fact
215,subject_entity,milwaukee brewers,brewers,1,1,subject_entity swapped to a DIFFERENT entity
215,value,12664,"a higher value (e.g., 30,000+)",1,1,value changed to a DIFFERENT quantity that alters the fact
219,subject_entity,boston celtics,minnesota timberwolves,1,1,subject_entity swapped to a DIFFERENT entity
219,subject_location,boston,minneapolis,1,1,subject_location swapped to a DIFFERENT place
224,subject_type,Team,Team,1,-1,guard_fallback
224,subject_location,mission road hong kong,guernsey,1,1,location swapped to a different country
225,subject_entity,guernsey cricket,guernsey,1,1,subject_entity swapped to a different entity
225,subject_type,Team,Venue,1,1,subject_type changed to a semantically DIFFERENT category
225,subject_location,kowloon cricket club hong kong,kowloon,1,1,location swapped to a different country
227,subject_location,indiana,michigan,1,1,location swapped to a different state
230,subject_location,west virginia,michigan,1,-1,"same entity, different state"
232,subject_entity,nhl,us high school player,1,1,different entity
232,subject_type,Tournament,Athlete,1,1,different type
233,subject_entity,sloux city musketeers,sloux city musketeer,1,1,plural to singular
233,subject_type,Team,League,1,1,Team vs League
235,subject_entity,toronto argonauts,None,1,1,None vs team
235,subject_type,Team,None,1,1,None vs team
235,subject_location,hamilton,None,1,1,different location
238,subject_entity,houston oilers,Not specified in claim text,1,1,different entity
238,subject_location,houston,Not specified in claim text,1,-1,"same location, different text"
241,subject_entity,vancouver canucks,Detroit,1,1,entity swapped to a different team
241,subject_location,detroit,Vancouver,1,1,location swapped to a different city
241,value,19875,18910,1,1,large numeric jump (19875→18910)
242,subject_entity,vancouver canucks,New Jersey,1,1,entity swapped to a different team
242,subject_location,east rutherford,Vancouver,1,1,location swapped to a different city
242,value,9125,19869,1,1,large numeric jump (19869→9125)
243,value,73506,71740,1,1,large numeric jump (71740→73506)
246,subject_type,Team,Athlete,1,1,subject_type changed to a semantically different category
246,subject_location,cleveland,N/A,1,1,subject_location swapped to a different place
246,value,321,N/A,1,1,value changed to a different quantity that alters the fact
247,value,450,"e.g., 600000",1,-1,guard_fallback
250,subject_location,detroit,not specified in claim text,1,1,location swapped to a different city
250,value,13,78312,1,1,large numeric jump (13→78312)
252,subject_location,denver,wake forest,1,1,location swapped to a different city
253,subject_location,vancouver,chilliwack,1,1,location swapped to a different city
254,subject_location,vancouver,Canada,1,1,location swapped to a different city
254,value,6,6,1,-1,tiny numeric drift (6→6)
257,subject_entity,collingwood,Collingwood,1,1,case change (collingwood→Collingwood)
257,subject_type,Team,League,1,1,subject_type changed to a semantically DIFFERENT category
257,value,5500,42550,1,1,large numeric jump (5500→42550)
259,subject_entity,club huracán,"club huracán, banfield",1,1,subject_entity swapped to a DIFFERENT entity
259,subject_location,buenos aires,not specified in claim,1,1,location swapped to a different city
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,entity swapped to different teams
260,subject_location,melbourne,not specified in claim,1,1,location changed to different place
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,entity swapped to different team
262,subject_location,toronto,Not specified in claim text,1,1,location changed to different place
268,subject_location,beijing,Not specified in claim text,1,1,location changed to different place
269,value,1033,5872,1,1,value changed to different quantity
271,subject_entity,blue jay,unknown (home team),1,1,swapped to different team (blue jay → unknown)
271,subject_location,toronto,not mentioned (or Toronto),1,1,swapped to different city (toronto → not mentioned)
273,subject_location,pittsburgh,pittsburgh,1,-1,guard_fallback
275,subject_location,nashville,not specified in claim,1,1,swapped to different city (nashville → not specified)
277,subject_type,Team,Team,1,-1,same referent (Team → Team)
283,value,20049,20562,1,-1,single-unit numeric drift (20049→20562)
291,subject_entity,golden state,golden state,1,-1,guard_fallback
291,subject_location,charlotte,charlotte,1,-1,same location (charlotte)
294,subject_entity,toshiba,toshiba,1,-1,guard_fallback
294,subject_location,copenhagen,copenhagen,1,-1,guard_fallback
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,different entity (golden state vs minnesota golden gophers)
296,subject_type,Team,Stadium,1,1,different type (Stadium vs Team)
298,subject_entity,boston patriots,Not specified in claim text,1,1,different entity (boston patriots vs Not specified in claim text)
298,subject_location,boston,Not specified in claim text,1,1,different location (boston vs Not specified in claim text)
302,subject_location,florida,detroit,1,-1,spelling typo (florida→detroit)
304,subject_location,great britain,germany,1,-1,near-duplicate alias (great britain→germany)
306,subject_entity,dallas,new orleans team,1,1,subject_entity swapped to a different team
306,value,<14472,less than 14472,1,1,value changed to a different quantity that alters the fact
308,subject_location,north melbourne,melbourne,1,-1,near-duplicate alias (north melbourne→melbourne)
310,subject_location,manchester,manchester,1,-1,guard_fallback
311,subject_location,manchester,manchester,1,-1,guard_fallback
312,subject_entity,boston celtics,Not present in claim text,1,1,subject_entity swapped to a different entity
312,subject_type,Team,Not present in claim text,1,1,subject_type changed to a semantically DIFFERENT category
312,subject_location,atlanta,Not present in claim text,1,1,subject_location swapped to a DIFFERENT place
314,subject_entity,washington,Not present in claim text,1,1,subject_entity swapped to a DIFFERENT entity
314,subject_location,new york,Not present in claim text,1,1,subject_location swapped to a DIFFERENT place
316,subject_entity,vfl,carlton,1,1,subject_entity swapped to a DIFFERENT entity
316,subject_location,melbourne,melbourne,1,-1,guard_fallback
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,subject_entity swapped to a DIFFERENT entity
317,subject_location,denver,"columbus, ohio",1,1,subject_location swapped to a DIFFERENT place
319,subject_entity,los angeles ram,los angeles ram,1,-1,guard_fallback
319,subject_location,los angeles,san francisco,1,1,subject_location swapped to a DIFFERENT place
320,subject_location,northsfleet,stevenage,1,-1,spelling typo (northsfleet→stevenage)
321,subject_entity,denver bronco,the denver broncos,1,-1,"alias expansion, same referent"
321,subject_location,kansas,denver,1,-1,spelling typo (kansas→denver)
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,subject_entity swapped to a different entity
328,subject_location,liverpool,arsenal,1,-1,spelling typo (liverpool→arsenal)
328,value,34000000<,22300000,1,1,value changed to a different quantity that alters the fact
332,subject_location,melbourne,windy hill,1,-1,spelling typo (melbourne→windy hill)
335,subject_entity,tim duncan,the spur,1,1,entity swapped to a different team
335,subject_type,Athlete,Team,1,1,subject_type changed to a semantically different category
340,subject_location,melbourne,carlton,1,-1,spelling typo (melbourne→carlton)
342,subject_location,melbourne,australia,1,-1,location swapped to same country (melbourne→australia)
342,value,147,355 (Tests) or 124 (ODIs),1,1,value changed to different quantity that alters the fact
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,value changed to different quantity that alters the fact
346,value,484,0.484,1,-1,single-unit numeric drift (484→0.484)
347,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap
347,subject_location,valdosta,Not specified in claim,1,1,location swapped to a different place (valdosta→Not specified in claim)
347,value,623,0.623,1,-1,single-unit numeric drift (623→0.623)
348,subject_entity,indiana pacers,indiana pacers,1,-1,guard_fallback
348,subject_location,cleveland,cleveland,1,-1,guard_fallback
349,value,16010,75,1,1,value changed to different quantity that alters the fact
351,subject_entity,new york rangers,new york ranger,1,-1,"plural to singular, same referent"
351,value,157,N/A,1,1,numeric jump (157 → N/A)
353,subject_type,Team,Company,1,1,Team vs Company is a semantic swap
353,claim_domain,Sports,Business,1,1,domain flipped between Sports and Business
357,subject_entity,angle rs,Los Angeles Angels,1,1,entity swapped to a different team
357,subject_location,toronto,Anaheim,1,1,location swapped to a different city
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,entity swapped to a different team
358,subject_location,toronto,St. Petersburg,1,1,location swapped to a different city
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,entity swapped to a different team
361,subject_location,cleveland,Pittsburgh,1,1,location swapped to a different city
361,value,58444,76753,1,1,large numeric jump (58444→76753)
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,entity swapped to a different team
365,subject_type,Team,Not mentioned in claim text,1,1,type changed to a semantically different category
365,subject_location,san francisco,Not mentioned in claim text,1,1,location swapped to a different city
366,subject_entity,los angeles,los angeles rams,1,1,entity swapped to a different team
366,subject_location,san francisco,los angeles,1,1,location swapped to a different city
370,subject_entity,columbus blue jackets,chicago,1,1,entity swapped to a different team
370,subject_location,columbus,columbus,1,-1,case change (Columbus → columbus)
373,subject_entity,vancouver canucks,vancouver,1,-1,"alias expansion, same referent"
375,value,114,161,1,1,value changed to a different quantity
376,subject_entity,houston oiler,houston oilers,1,1,entity swapped to a different team
376,value,14489,32183,1,1,value changed to a different quantity
378,subject_location,golden state,milwaukee,1,1,location swapped to a different city
380,value,30751,30751 and 73421,1,1,value changed to a different quantity
381,subject_type,Team,School/Educational Institution,1,1,subject_type changed to a semantically different category
381,subject_location,indiana,Unknown (not morgan township),1,1,subject_location swapped to a different place
381,claim_domain,Sports,Demographics,1,1,claim_domain changed to a different domain
383,subject_type,Athlete,Artist,1,1,subject_type changed to a semantically different category
383,claim_domain,Sports,Entertainment,1,1,claim_domain changed to a different domain
384,value,16000,16.000,1,-1,tiny numeric drift (16000→16.000)
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,1,subject_entity swapped to a different entity
385,subject_type,Athlete,Tournament,1,1,subject_type changed to a semantically different category
386,subject_entity,tiger woodsis,Tiger Woods,1,1,subject_entity swapped to a different entity
386,subject_location,california,United States,1,1,subject_location swapped to a different place
388,subject_entity,tennessee titans,unspecified team,1,1,subject_entity swapped to a different entity
389,subject_type,Team,Team,1,-1,same referent
389,subject_location,melbourne,north melbourne,1,1,subject_location swapped to a different place
391,subject_location,beechworth,N/A (not specified),1,1,location swapped to a different place
391,value,>1013,greater than 1013,1,-1,tiny numeric drift (1013→greater than 1013)
393,subject_entity,midlands rfu,midland team(s),1,1,entity swapped to a different entity
393,subject_type,Team,Organization,1,1,subject_type changed to a semantically DIFFERENT category
395,subject_entity,blue jays,N/A,1,1,entity swapped to a DIFFERENT entity
395,subject_type,Team,N/A,1,1,subject_type changed to a semantically DIFFERENT category
395,subject_location,arlington,N/A,1,1,location swapped to a different place
398,subject_entity,blue jays,N/A,1,1,entity swapped to a DIFFERENT entity
398,subject_type,Team,N/A,1,1,subject_type changed to a semantically DIFFERENT category
398,subject_location,toronto,N/A,1,1,location swapped to a different place
399,subject_entity,minnesota golden gophers,A team,1,1,entity swapped to a DIFFERENT entity
399,subject_type,Athlete,Team,1,1,subject_type changed to a semantically DIFFERENT category
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,location swapped to a different place
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,subject_entity swapped to a different entity
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,subject_type changed to a semantically DIFFERENT category
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,subject_location swapped to a DIFFERENT place
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,subject_entity swapped to a different entity
403,subject_location,toronto,N/A (not specified in claim text),1,1,subject_location swapped to a DIFFERENT place
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,value changed to a DIFFERENT quantity that alters the fact
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,spelling typo (melbourne→Melbourne / Victoria Park)
407,subject_entity,washington redskins,not specified in claim text,1,1,subject_entity swapped to a DIFFERENT entity
407,subject_type,Team,not specified in claim text,1,1,subject_type changed to a semantically DIFFERENT category
407,subject_location,washington,not specified in claim text,1,1,subject_location swapped to a DIFFERENT place
414,subject_type,Team,School,1,-1,"alias expansion, same referent"
416,subject_location,montreal,philadelphia,1,1,location swapped to a different city
420,value,115,115 - 108 and 125 - 122,1,1,value changed to a different quantity that alters the fact
426,subject_entity,ufc,UFC events,1,1,subject_entity swapped to a different entity
426,subject_type,Event,Event,1,-1,near-duplicate alias
426,value,6,N/A,1,1,value changed to a different quantity that alters the fact
427,subject_location,manchester,Manchester,1,-1,case only (Manchester → manchester)
429,value,140,285,1,1,value changed to a different quantity that alters the fact
432,value,73896,79862,1,-1,single-unit numeric drift (73896→79862)
435,subject_entity,cleveland brown,cleveland browns,1,1,entity swapped to a different team (brown→browns)
435,value,69019,78723,1,-1,single-unit numeric drift (69019→78723)
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,entity swapped to a different team (N/A→toronto blue jays)
439,subject_location,toronto,N/A (not specified in claim),1,1,location swapped to a different city (N/A→toronto)
439,value,49484,53935,1,-1,single-unit numeric drift (49484→53935)
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,subject_entity swapped to a different entity
440,subject_location,toronto,N/A (not specified in claim),1,1,subject_location swapped to a different place
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,subject_location swapped to a different place
447,subject_location,washington,miami,1,1,subject_location swapped to a different place
447,value,117,85,1,1,value changed to a different quantity
451,subject_location,england,australia,1,-1,spelling typo (england→australia)
452,subject_entity,jack roberts,Not specified in claim text,1,1,subject_entity swapped to a different entity
452,subject_type,Team,Athlete,1,1,subject_type changed to a semantically DIFFERENT category
452,subject_location,atlanta,Not specified in claim text,1,1,subject_location swapped to a DIFFERENT place
454,subject_location,cleveland,Not specified in claim text,1,-1,"alias expansion, same referent"
456,subject_location,chicago,N/A (not specified in claim text),1,1,subject_location swapped to a DIFFERENT place
458,subject_entity,boston bruins,boston,1,1,subject_entity swapped to a DIFFERENT entity
458,subject_location,philadelphia,N/A (game location not specified),1,1,subject_location swapped to a DIFFERENT place
459,subject_location,detroit,N/A (not specified in claim),1,-1,single-unit numeric drift (detroit→N/A)
462,value,>130,113,1,1,comparator flip (>130 vs 113)
464,subject_entity,indiana pacers,indiana pacer,1,-1,"plural to singular, same referent"
465,value,2136,N/A,1,1,large numeric drift (2136 vs N/A)
468,subject_type,Team,League,1,1,subject_type changed to a semantically DIFFERENT category
468,subject_location,widnes,widnes,1,-1,guard_fallback
469,subject_location,montreal,montreal,1,-1,guard_fallback
470,value,1:07.18,None,1,-1,single-unit numeric drift (1:07.18→None)
471,subject_location,edmonton,kitchener,1,-1,spelling typo (edmonton→kitchener)
473,value,103,"A higher value (e.g., 130-150 for a two-day event)",1,1,value changed to a different quantity
474,value,111,"A higher value (e.g., 130-150 for a two-day event)",1,1,value changed to a different quantity
477,subject_entity,atlanta falcons,new york giants,1,1,subject_entity swapped to a different entity
479,value,147,152,1,1,value changed to a different quantity
481,value,50000,30037,1,-1,single-unit numeric drift (50000→30037)
483,value,264,significantly higher than 264,1,1,value changed to a different quantity
484,value,145,>145,1,1,comparator flip (145 ↔ >145)
486,subject_location,montreal,san diego,1,1,subject_location swapped to a different city
488,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,subject_entity swapped to a different entity
488,subject_location,toronto,N/A (not specified in claim text),1,1,subject_location swapped to a different city
488,value,29709,"much higher (e.g., over 100,000)",1,1,value changed to a different quantity
489,value,60000,"over 70,000",1,-1,"single-unit numeric drift (60000→over 70,000)"
491,subject_entity,conklin,chicago,1,1,entity swapped to a different team
491,subject_type,Team,Athlete,1,1,subject_type changed to a semantically different category
495,subject_entity,philadelphia eagles,arizona cardinal,1,1,subject_entity swapped to a different team
495,subject_location,edward jones dome,st. louis,1,1,subject_location swapped to a different city
496,subject_entity,gävle,brynäs if gävle,1,1,subject_entity swapped to a different team
496,subject_location,ottawa,sweden,1,1,subject_location swapped to a different country
497,subject_entity,ottawa senators,sweeden,1,1,subject_entity swapped to a different country
497,subject_type,Team,Country,1,1,subject_type changed to a semantically different category
497,subject_location,sweeden,sweden,1,-1,spelling typo (sweeden→sweden)
498,value,157,39,1,1,value changed to a different quantity that alters the fact
502,value,17701,18007,1,-1,tiny numeric drift (493)
503,subject_location,spartak,bobruisk,1,1,location swapped to a different team
503,value,11200,3700,1,1,value changed to a different quantity
506,subject_location,toronto,new york,1,1,location swapped to a different city
506,value,499122,approximately 57000-78000,1,1,value changed to a different quantity
510,value,1000,94,1,-1,single-unit numeric drift (1000→94)
511,subject_location,czechoslovakia,not czechoslovakia,1,1,location swapped to a different country
511,value,1200,1200.81,1,1,value changed to a different quantity
514,value,30000,less than 30000,1,1,value changed to a different quantity
518,subject_type,Athlete,Team,1,1,subject_type changed to a semantically different category
518,subject_location,melbourne,melbourne,1,-1,case and spacing only (Melbourne → Melbourne)
520,subject_location,utah,brooklyn,1,-1,spelling typo (utah→brooklyn)
522,subject_entity,maria cecilia,maria cecilia floriddia,1,1,subject_entity changed to a different entity
522,subject_location,brazil,Not mentioned in claim text,1,1,location swapped to a different place
526,subject_entity,blue jays,Not mentioned in claim text,1,1,subject_entity swapped to a different entity
526,subject_location,toronto,Not mentioned in claim text,1,1,location swapped to a different place
526,value,37354,30000,1,1,value changed to a different quantity
528,subject_entity,new york jets,new york jet,1,1,subject_entity changed to a semantically different category
532,value,49000,49540,1,-1,tiny numeric drift (49000→49540)
535,subject_entity,carltton fc,Carlton,1,-1,case typo (carltton fc→Carlton)
536,subject_entity,footscray,st kilda,1,1,entity swapped to a different team
536,subject_location,melbourne,footscray,1,1,location swapped to a different suburb
537,subject_entity,toronto blue jays,N/A (not mentioned),1,1,entity swapped to a different team
537,subject_type,Team,N/A (not mentioned),1,1,type swapped to a different category
537,subject_location,toronto,N/A (not mentioned),1,1,location swapped to a different city
538,subject_entity,detroit red wings,detroit,1,-1,"alias expansion, same referent"
540,subject_entity,sergey filimonov,sergey filimonov,1,-1,guard_fallback
540,subject_location,almaty,kazakhstan,1,1,location swapped to a different city within the same country
543,subject_entity,wake forest,ljvm coliseum,1,1,subject_entity swapped to a different entity
543,subject_type,Team,Venue,1,1,subject_type changed to a semantically DIFFERENT category
545,subject_entity,conseco,conseco fieldhouse,1,1,subject_entity swapped to a DIFFERENT entity
545,subject_type,Team,Venue,1,1,subject_type changed to a semantically DIFFERENT category
