row_id,column,dirty_value,correct_value,mask,decision,reason
162,subject_location,washington,detroit,1,1,"Location swapped from 'washington' to 'detroit', a different city."
162,value,highest 6044,much higher than 6044,1,1,"Changed superlative 'highest' to a comparison, altering the claim's meaning."
163,subject_location,washington,pittsburgh,1,1,"Location swapped from 'washington' to 'pittsburgh', a different city."
163,value,lowest 37764,lower than 37764,1,1,"Changed superlative 'lowest' to a comparison, altering the claim's meaning."
164,subject_type,Team,Athlete,1,1,Type swapped between semantically different categories (Team vs Athlete).
164,subject_location,new jersey,New Jersey,1,-1,Trivial case change ('new jersey' to 'New Jersey').
167,subject_type,Tournament,League,1,1,Type swapped between semantically different categories (Tournament vs League).
167,subject_location,canada,united states,1,1,Location swapped to a different country (canada vs united states).
167,value,157,3,1,1,Large numeric jump (157 to 3) alters the fact.
170,subject_entity,san francisco,Not specified in claim text,1,1,Added a specific entity where none was specified in the source.
170,subject_location,san francisco,Not specified in claim text,1,1,Added a specific location where none was specified in the source.
171,subject_entity,san francisco,Not specified in claim text,1,1,Added a specific entity where none was specified in the source.
171,subject_location,san francisco,Not specified in claim text,1,1,Added a specific location where none was specified in the source.
172,subject_entity,european athletics indoor championships,great britain,1,1,"Entity swapped from a tournament to a country, a different entity type."
172,value,march 3rd,3:27.56,1,1,"Value changed from a date to a time, altering the fact's meaning."
174,subject_location,new york,green bay,1,1,Location swapped from one city to a different one (new york -> green bay).
175,subject_location,clemson,san jose state,1,1,Location swapped from one university to a different one.
176,subject_location,north texas,north texas state,1,-1,Trivial alias/abbreviation change (north texas -> north texas state).
178,subject_entity,chargers,Not mentioned in claim text,1,1,Added a specific entity where none was mentioned in the source.
178,subject_location,san diego,Not mentioned in claim text,1,1,Added a specific location where none was mentioned in the source.
181,subject_entity,san francisco,Not mentioned in claim text,1,1,A specific entity was added where none existed.
181,subject_location,san francisco,Not mentioned in claim text,1,1,A specific location was added where none existed.
182,value,lowest 66042,43128,1,1,Value is a large numeric jump and adds a comparator.
183,subject_location,san francisco,san francisco,1,-1,No change between dirty and correct values.
186,subject_location,memphis,seattle,1,1,Location swapped to a different city (memphis → seattle).
189,subject_location,detroit,cincinnati,1,1,Location swapped to a different city (detroit → cincinnati).
198,subject_entity,redskins,Not specified in claim text,1,1,A specific entity was added where none was specified.
198,subject_location,washington,Not specified in claim text,1,1,A specific location was added where none was specified.
200,subject_location,melbourne,melbourne,1,-1,No actual change in value.
204,subject_location,toronto,Not specified in claim,1,1,Invented a specific location where none existed.
204,value,30542,Not a specific attendance value,1,1,Invented a specific numeric value where none existed.
205,subject_entity,blue jays,Not specified in claim,1,1,Invented a specific entity where none existed.
205,subject_location,toronto,Not specified in claim,1,1,Invented a specific location where none existed.
206,subject_entity,oliver,Oliver Building,1,-1,"Abbreviation or partial name, same referent."
206,subject_type,Team,Building,1,1,Semantic type swap (Team vs Building).
206,claim_domain,Sports,Business,1,1,Domain swap (Sports vs Business).
208,value,<=159,N/A,1,1,Invented a numeric value where none existed (N/A).
210,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap of roles.
211,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap of roles.
213,value,17000,"a lower value (e.g., 11,273)",1,1,Large numeric change that alters the fact's meaning.
215,subject_entity,milwaukee brewers,brewers,1,-1,'brewers' is a common alias for 'milwaukee brewers'.
215,value,12664,"a higher value (e.g., 30,000+)",1,1,Large numeric change that alters the fact's meaning.
219,subject_entity,boston celtics,minnesota timberwolves,1,1,Swapped to a completely different team.
219,subject_location,boston,minneapolis,1,1,Swapped to a different city.
224,subject_type,Team,Team,1,-1,No change in value ('Team' -> 'Team').
224,subject_location,mission road hong kong,guernsey,1,1,Location swapped from a venue in Hong Kong to Guernsey.
225,subject_entity,guernsey cricket,guernsey,1,1,Entity changed from a team ('guernsey cricket') to a place ('guernsey').
225,subject_type,Team,Venue,1,1,"Type swapped from Team to Venue, a different semantic category."
225,subject_location,kowloon cricket club hong kong,kowloon,1,-1,Change in specificity from a specific club to the containing area.
227,subject_location,indiana,michigan,1,1,Location swapped to a different state (Indiana -> Michigan).
230,subject_location,west virginia,michigan,1,1,Location swapped from one state (west virginia) to another (michigan).
232,subject_entity,nhl,us high school player,1,1,Entity swapped from a league ('nhl') to a player type.
232,subject_type,Tournament,Athlete,1,1,"Type changed from 'Tournament' to 'Athlete', a different semantic category."
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,"Trivial pluralization difference ('musketeers' vs 'musketeer'), same referent."
233,subject_type,Team,League,1,1,"Type changed from 'Team' to 'League', a different semantic category."
235,subject_entity,toronto argonauts,None,1,1,A specific entity ('toronto argonauts') was removed entirely.
235,subject_type,Team,None,1,1,A specific type ('Team') was removed entirely.
235,subject_location,hamilton,None,1,1,A specific location ('hamilton') was removed entirely.
238,subject_entity,houston oilers,Not specified in claim text,1,1,A specific entity ('houston oilers') was removed.
238,subject_location,houston,Not specified in claim text,1,1,A specific location ('houston') was removed.
241,subject_entity,vancouver canucks,Detroit,1,1,Entity swapped to a different team (Vancouver Canucks -> Detroit).
241,subject_location,detroit,Vancouver,1,1,Location swapped to a different city (detroit -> Vancouver).
241,value,19875,18910,1,1,Large numeric change (19875 -> 18910) alters the fact.
242,subject_entity,vancouver canucks,New Jersey,1,1,Entity swapped to a different team (Vancouver Canucks -> New Jersey).
242,subject_location,east rutherford,Vancouver,1,1,Location swapped to a different city (east rutherford -> Vancouver).
242,value,9125,19869,1,1,Large numeric change (9125 -> 19869) alters the fact.
243,value,73506,71740,1,1,Large numeric change (73506 -> 71740) alters the fact.
246,subject_type,Team,Athlete,1,1,Type swapped between semantically different categories (Team -> Athlete).
246,subject_location,cleveland,N/A,1,1,Location changed from a specific city to N/A.
246,value,321,N/A,1,1,Value changed from a number to N/A.
247,value,450,"e.g., 600000",1,1,Large numeric jump (450 -> 600000) alters the fact.
250,subject_location,detroit,not specified in claim text,1,1,"A specific, incorrect location was added where none was specified."
250,value,13,78312,1,1,Large numeric change (13 vs 78312) alters the fact.
252,subject_location,denver,wake forest,1,1,Location swapped to a different place (denver vs wake forest).
253,subject_location,vancouver,chilliwack,1,1,Location swapped to a different city (vancouver vs chilliwack).
254,subject_location,vancouver,Canada,1,1,Location changed from a country to a city.
254,value,6,6,1,-1,"No change in value, trivial difference."
257,subject_entity,collingwood,Collingwood,1,-1,"Trivial case change, same entity."
257,subject_type,Team,League,1,1,Type swapped between semantically different categories (Team vs League).
257,value,5500,42550,1,1,Large numeric change (5500 vs 42550) alters the fact.
259,subject_entity,club huracán,"club huracán, banfield",1,1,"One of two subject entities was removed, changing the fact."
259,subject_location,buenos aires,not specified in claim,1,1,"A specific, incorrect location was added."
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,"Omitting multiple entities from a list is a significant, meaning-altering change."
260,subject_location,melbourne,not specified in claim,1,1,Adding a specific location where none was specified is a factual manipulation.
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,Adding a specific entity where none was specified is a factual manipulation.
262,subject_location,toronto,Not specified in claim text,1,1,Adding a specific location where none was specified is a factual manipulation.
268,subject_location,beijing,Not specified in claim text,1,1,Adding a specific location where none was specified is a factual manipulation.
269,value,1033,5872,1,1,Large numeric change (1033 → 5872) significantly alters the fact.
271,subject_entity,blue jay,unknown (home team),1,1,Changed from a specific entity ('blue jay') to 'unknown'.
271,subject_location,toronto,not mentioned (or Toronto),1,1,Added a specific location ('toronto') where none was mentioned.
273,subject_location,pittsburgh,pittsburgh,1,-1,No change between dirty and correct values.
275,subject_location,nashville,not specified in claim,1,1,Added a specific location ('nashville') where none was specified.
277,subject_type,Team,Team,1,-1,No change between dirty and correct values.
283,value,20049,20562,1,1,The numeric value has a large jump (20049 vs 20562).
291,subject_entity,golden state,golden state,1,-1,"No change in value, likely a data error."
291,subject_location,charlotte,charlotte,1,-1,"No change in value, likely a data error."
294,subject_entity,toshiba,toshiba,1,-1,"No change in value, likely a data error."
294,subject_location,copenhagen,copenhagen,1,-1,"No change in value, likely a data error."
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,Entity swapped from a team to a different entity (stadium).
296,subject_type,Team,Stadium,1,1,Type changed to a semantically different category (Team vs Stadium).
298,subject_entity,boston patriots,Not specified in claim text,1,1,Specific entity removed and replaced with a null value.
298,subject_location,boston,Not specified in claim text,1,1,Specific location removed and replaced with a null value.
302,subject_location,florida,detroit,1,1,Location swapped from a city ('detroit') to a state ('florida').
304,subject_location,great britain,germany,1,1,Location swapped to a different country (Great Britain vs Germany).
306,subject_entity,dallas,new orleans team,1,1,Subject entity swapped to a different team (Dallas vs New Orleans).
306,value,<14472,less than 14472,1,-1,Trivial formatting change ('<' vs 'less than') with identical meaning.
308,subject_location,north melbourne,melbourne,1,1,Location changed from a specific suburb ('north melbourne') to the broader city.
310,subject_location,manchester,manchester,1,-1,No actual change between dirty and correct values.
311,subject_location,manchester,manchester,1,-1,No actual change between dirty and correct values.
312,subject_entity,boston celtics,Not present in claim text,1,1,Fabricated entity not present in the source.
312,subject_type,Team,Not present in claim text,1,1,Fabricated type not present in the source.
312,subject_location,atlanta,Not present in claim text,1,1,Fabricated location not present in the source.
314,subject_entity,washington,Not present in claim text,1,1,Fabricated entity not present in the source.
314,subject_location,new york,Not present in claim text,1,1,Fabricated location not present in the source.
316,subject_entity,vfl,carlton,1,1,Entity swapped from a league (VFL) to a team (carlton).
316,subject_location,melbourne,melbourne,1,-1,No actual change between dirty and correct values.
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,A list of 7 teams was replaced by a single different team.
317,subject_location,denver,"columbus, ohio",1,1,Location swapped to a different city (Denver → Columbus).
319,subject_entity,los angeles ram,los angeles ram,1,-1,No actual change between dirty and correct values.
319,subject_location,los angeles,san francisco,1,1,Location swapped to a different city (Los Angeles → San Francisco).
320,subject_location,northsfleet,stevenage,1,1,Location swapped to a different place (northsfleet → stevenage).
321,subject_entity,denver bronco,the denver broncos,1,-1,"Minor variation (denver bronco → the denver broncos), same referent."
321,subject_location,kansas,denver,1,1,Location swapped to a different place (kansas → denver).
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,"Key identifier 'spain's' was removed, changing the subject entity."
328,subject_location,liverpool,arsenal,1,1,Location swapped to a different team (liverpool → arsenal).
328,value,34000000<,22300000,1,1,Large numeric jump (34M → 22M) alters the fact.
332,subject_location,melbourne,windy hill,1,1,Location swapped from a city (melbourne) to a specific venue (windy hill).
335,subject_entity,tim duncan,the spur,1,1,Entity swapped from a player (tim duncan) to a team (the spur).
335,subject_type,Athlete,Team,1,1,"Type changed from Athlete to Team, a different semantic category."
340,subject_location,melbourne,carlton,1,1,Location swapped from a city ('melbourne') to a specific team/suburb ('carlton').
342,subject_location,melbourne,australia,1,1,Location swapped from a city ('melbourne') to a country ('australia').
342,value,147,355 (Tests) or 124 (ODIs),1,1,Value changed to a significantly different quantity (147 vs 355/124).
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,A specific number (1000) replaced a qualitative description or zero.
346,value,484,0.484,1,1,Value changed by three orders of magnitude (484 vs 0.484).
347,subject_type,Athlete,Coach,1,1,Subject type swapped to a semantically different category (Athlete vs Coach).
347,subject_location,valdosta,Not specified in claim,1,1,A specific location was added where none was specified.
347,value,623,0.623,1,1,Value changed by three orders of magnitude (623 vs 0.623).
348,subject_entity,indiana pacers,indiana pacers,1,-1,No actual change was made to the cell.
348,subject_location,cleveland,cleveland,1,-1,No actual change was made to the cell.
349,value,16010,75,1,1,Value changed to a significantly different quantity (16010 vs 75).
351,subject_entity,new york rangers,new york ranger,1,-1,Trivial pluralization difference (rangers vs ranger).
351,value,157,N/A,1,1,"A specific value was changed to N/A, altering the fact."
353,subject_type,Team,Company,1,1,Team vs Company is a swap between different semantic categories.
353,claim_domain,Sports,Business,1,1,"Domain swapped from Sports to Business, a different context."
357,subject_entity,angle rs,Los Angeles Angels,1,-1,'angle rs' is a severe typo for 'Los Angeles Angels'.
357,subject_location,toronto,Anaheim,1,1,Location swapped to a different city (Toronto → Anaheim).
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,"Entity name significantly altered, not a simple alias or typo."
358,subject_location,toronto,St. Petersburg,1,1,Location swapped to a different city (Toronto → St. Petersburg).
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,Entity swapped from 'Miami Dolphins' to a non-existent team 'pittsburgh dolphins'.
361,subject_location,cleveland,Pittsburgh,1,1,Location swapped from 'Pittsburgh' to a different city 'cleveland'.
361,value,58444,76753,1,1,Large numeric change (76753 -> 58444) alters the fact.
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,A specific entity was introduced where none was mentioned in the source.
365,subject_type,Team,Not mentioned in claim text,1,1,A specific type was introduced where none was mentioned in the source.
365,subject_location,san francisco,Not mentioned in claim text,1,1,A specific location was introduced where none was mentioned in the source.
366,subject_entity,los angeles,los angeles rams,1,-1,Partial name/alias ('los angeles') used for the full entity ('los angeles rams').
366,subject_location,san francisco,los angeles,1,1,Location swapped to a different city ('san francisco' vs 'los angeles').
370,subject_entity,columbus blue jackets,chicago,1,1,Entity swapped from 'columbus blue jackets' to 'chicago'.
370,subject_location,columbus,columbus,1,-1,No actual change in value.
373,subject_entity,vancouver canucks,vancouver,1,-1,Abbreviation/alias for the same team.
375,value,114,161,1,1,Large numeric change (114 to 161) alters the fact.
376,subject_entity,houston oiler,houston oilers,1,-1,Trivial typo (singular vs plural).
376,value,14489,32183,1,1,Large numeric change that alters the fact.
378,subject_location,golden state,milwaukee,1,1,Location swapped to a different place.
380,value,30751,30751 and 73421,1,1,"A second value '73421' is missing, which is a significant factual change."
381,subject_type,Team,School/Educational Institution,1,1,"Type swapped from 'Team' to 'School/Educational Institution', a different category."
381,subject_location,indiana,Unknown (not morgan township),1,1,"Location swapped from 'indiana' to a different, non-specific place."
381,claim_domain,Sports,Demographics,1,1,Domain swapped from 'Sports' to 'Demographics'.
383,subject_type,Athlete,Artist,1,1,"Type swapped from 'Athlete' to 'Artist', a different semantic category."
383,claim_domain,Sports,Entertainment,1,1,Domain swapped from 'Sports' to 'Entertainment'.
384,value,16000,16.000,1,-1,Trivial formatting change (integer vs decimal/thousands separator).
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,1,Entity swapped from a person ('elena pampoulova') to a tournament.
385,subject_type,Athlete,Tournament,1,1,"Type swapped from 'Athlete' to 'Tournament', a different category."
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,Simple typo ('tiger woodsis' for 'Tiger Woods').
386,subject_location,california,United States,1,1,Location changed from a state ('california') to a country ('United States').
388,subject_entity,tennessee titans,unspecified team,1,1,Entity swapped from a specific team to a generic 'unspecified team'.
389,subject_type,Team,Team,1,-1,No change between dirty and correct values.
389,subject_location,melbourne,north melbourne,1,1,Location changed from a city ('melbourne') to a specific suburb ('north melbourne').
391,subject_location,beechworth,N/A (not specified),1,1,Adding a specific location where none was specified is a factual change.
391,value,>1013,greater than 1013,1,-1,Symbol '>' is a direct formatting equivalent of 'greater than'.
393,subject_entity,midlands rfu,midland team(s),1,1,Swapped a generic reference 'midland team(s)' with a specific organization 'midlands rfu'.
393,subject_type,Team,Organization,1,1,'Team' vs 'Organization' is a semantic type swap.
395,subject_entity,blue jays,N/A,1,1,Introduced a specific entity 'blue jays' where none existed (N/A).
395,subject_type,Team,N/A,1,1,Introduced a specific type 'Team' where none existed (N/A).
395,subject_location,arlington,N/A,1,1,Introduced a specific location 'arlington' where none existed (N/A).
398,subject_entity,blue jays,N/A,1,1,Introduced a specific entity 'blue jays' where none existed (N/A).
398,subject_type,Team,N/A,1,1,Introduced a specific type 'Team' where none existed (N/A).
398,subject_location,toronto,N/A,1,1,Introduced a specific location 'toronto' where none existed (N/A).
399,subject_entity,minnesota golden gophers,A team,1,1,Swapped a generic 'A team' with a specific entity 'minnesota golden gophers'.
399,subject_type,Athlete,Team,1,1,'Athlete' vs 'Team' is a semantic swap between different types.
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,Introduced a specific location 'minneapolis' where none was specified.
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,A specific entity was fabricated where none was mentioned in the source.
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,A specific type was fabricated where none was mentioned in the source.
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,A specific location was fabricated where none was mentioned in the source.
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,A specific entity was fabricated where none was specified in the source.
403,subject_location,toronto,N/A (not specified in claim text),1,1,A specific location was fabricated where none was specified in the source.
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,"The value was factually incorrect, not a minor drift."
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,The dirty value is a correct but less specific part of the full location.
407,subject_entity,washington redskins,not specified in claim text,1,1,A specific entity was fabricated where none was specified in the source.
407,subject_type,Team,not specified in claim text,1,1,A specific type was fabricated where none was specified in the source.
407,subject_location,washington,not specified in claim text,1,1,A specific location was fabricated where none was specified in the source.
414,subject_type,Team,School,1,1,Team vs School is a semantic type swap.
416,subject_location,montreal,philadelphia,1,1,Location swapped to a different city (montreal→philadelphia).
420,value,115,115 - 108 and 125 - 122,1,1,"Value truncated, losing significant information and altering the fact."
426,subject_entity,ufc,UFC events,1,-1,"Abbreviation 'ufc' expanded to 'UFC events', same entity."
426,subject_type,Event,Event,1,-1,guard_fallback
426,value,6,N/A,1,1,"Value changed from a number '6' to 'N/A', a significant semantic shift."
427,subject_location,manchester,Manchester,1,-1,"Trivial case change ('m' to 'M'), does not alter meaning."
429,value,140,285,1,1,Large numeric jump (140 to 285) significantly alters the fact.
432,value,73896,79862,1,1,Large numeric jump (73896→79862) alters the fact.
435,subject_entity,cleveland brown,cleveland browns,1,-1,"Trivial typo, missing plural 's'."
435,value,69019,78723,1,1,Large numeric jump (69019→78723) alters the fact.
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,Entity swapped from a specific team to N/A.
439,subject_location,toronto,N/A (not specified in claim),1,1,Location swapped from a specific city to N/A.
439,value,49484,53935,1,1,Large numeric jump (49484→53935) alters the fact.
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,Added a specific entity where none was specified in the claim.
440,subject_location,toronto,N/A (not specified in claim),1,1,Added a specific location where none was specified in the claim.
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,"Location swapped to a different, unrelated city."
447,subject_location,washington,miami,1,1,Location swapped to a different city.
447,value,117,85,1,1,Large numeric change (117→85) alters the fact.
451,subject_location,england,australia,1,1,Location swapped from one country to another (england vs australia).
452,subject_entity,jack roberts,Not specified in claim text,1,1,A specific entity was invented where none existed in the source.
452,subject_type,Team,Athlete,1,1,"Type changed from Team to Athlete, a semantic swap."
452,subject_location,atlanta,Not specified in claim text,1,1,A specific location was invented where none existed in the source.
454,subject_location,cleveland,Not specified in claim text,1,1,A specific location was invented where none existed in the source.
456,subject_location,chicago,N/A (not specified in claim text),1,1,A specific location was invented where none existed in the source.
458,subject_entity,boston bruins,boston,1,-1,"Alias expansion (boston bruins → boston), same referent."
458,subject_location,philadelphia,N/A (game location not specified),1,1,A specific location was invented where none existed in the source.
459,subject_location,detroit,N/A (not specified in claim),1,1,A specific location was invented where none existed in the source.
462,value,>130,113,1,1,"Value changed significantly and a comparator was added, altering the fact."
