row_id,column,dirty_value,correct_value,mask,decision,reason
98,value,exact 20000,typically much higher than 20000,1,1,Value changed from an exact number to a different qualitative statement.
101,subject_type,Team,Team,1,-1,No actual change in value.
101,subject_location,melbourne,melbourne,1,-1,No actual change in value.
101,value,10680,unknown (but much higher),1,1,"Specific number changed to a qualitative, much higher value."
103,subject_entity,ernie el,ernie els,1,-1,Minor typo/misspelling in name.
104,subject_entity,mhc plastika,mhc plastika nitra,1,-1,Partial name expanded to full name.
106,subject_location,north carolina,charlotte,1,1,Location changed from a state to a specific city.
109,subject_entity,blue jays,the game,1,1,Subject entity completely changed from a team to 'the game'.
109,subject_type,Team,Game,1,1,Subject type changed to a semantically different category.
109,subject_location,toronto,not specified,1,1,Specific location removed and replaced with 'not specified'.
109,value,103,1,1,1,Value changed significantly from 103 to 1.
110,subject_location,toronto,new york,1,1,"Location swapped to a different city, altering the fact."
114,subject_location,dallas,dallas,1,-1,No actual change was made to the value.
114,value,20228,37,1,1,Large numeric change significantly alters the fact.
116,subject_entity,blue jays,N/A,1,1,Specific entity was removed and replaced with N/A.
116,subject_location,toronto,N/A,1,1,Specific location was removed and replaced with N/A.
117,subject_entity,blue jays,not mentioned in claim text,1,1,"Specific entity was removed, altering the core fact."
117,subject_location,toronto,not mentioned in claim text,1,1,"Specific location was removed, altering the core fact."
120,subject_entity,detroit red wings,detroit red wing,1,-1,Trivial pluralization error that preserves the entity.
120,subject_type,Team,League,1,1,Subject type changed to a semantically different category ('Team' to 'League').
120,subject_location,new york,united states,1,1,Location swapped to a different place ('new york' to 'united states').
122,subject_entity,cleveland brown,unnamed opponent team,1,1,"Subject entity swapped to a different, generic entity."
124,subject_type,Team,Athlete,1,1,Subject type changed to a semantically different category ('Team' to 'Athlete').
125,subject_location,tennessee,None,1,1,"Added a specific location where there was none, altering the fact."
128,subject_entity,manchester united f.c,None,1,1,"Added a specific entity where there was none, changing the subject."
128,subject_location,lincoln city,None,1,1,"Added a specific location where there was none, altering the fact."
131,subject_location,everton,liverpool,1,1,"Location changed from the team's name to the correct city, a major factual change."
132,subject_entity,fulham,swansea city,1,1,Subject entity was swapped to a completely different team.
138,subject_entity,winnipeg jets,winnipeg,1,-1,"A more specific team name was simplified to a common, less specific alias."
140,subject_location,dallas,multiple locations,1,1,Location changed from a specific city to a different concept.
141,subject_entity,pittsburgh steelers,three river stadium,1,1,Subject entity swapped from a team to a stadium.
141,subject_type,Team,Stadium,1,1,Subject type changed to a semantically different category.
141,subject_location,pennsylvania,pittsburgh,1,1,Location changed from a state to a city.
143,subject_type,Athlete,Team,1,1,Subject type changed to a semantically different category.
143,subject_location,california,new york,1,1,Location swapped to a completely different state.
145,subject_location,australia,england,1,1,Location swapped to a different country.
147,subject_type,Team,County,1,1,Subject type changed to a semantically different category.
150,subject_entity,manchester united f.c,manchester city,1,1,"Swapped one team for a different, rival team."
150,subject_location,manchester,manchester,1,-1,No actual change in value; trivial error.
152,subject_location,washington,boston,1,1,Swapped to a completely different city.
154,subject_location,minnesota,dallas cowboys,1,1,"Swapped location to a different, unrelated entity."
154,value,210,161,1,1,Large numeric change alters the fact's meaning.
156,subject_entity,devin gardner,northwestern,1,1,Swapped a person (Athlete) for a team.
156,subject_type,Athlete,Team,1,1,Changed subject type from Athlete to Team.
156,subject_location,northwestern,michigan,1,1,Swapped location to a different place.
158,subject_type,Event,Event,1,-1,No actual change in value; trivial error.
159,subject_entity,raptors,None,1,1,Added a specific entity where there was none.
159,subject_location,toronto,None,1,1,Added a specific location where there was none.
162,subject_location,washington,detroit,1,1,"Location changed from 'washington' to 'detroit', a different city."
162,value,highest 6044,much higher than 6044,1,1,Changed from a specific rank ('highest') to a relative comparison.
163,subject_location,washington,pittsburgh,1,1,"Location changed from 'washington' to 'pittsburgh', a different city."
163,value,lowest 37764,lower than 37764,1,1,Changed from a specific rank ('lowest') to a relative comparison.
164,subject_type,Team,Athlete,1,1,"Subject type changed from 'Team' to 'Athlete', a different category."
164,subject_location,new jersey,New Jersey,1,-1,Trivial case change from 'new jersey' to 'New Jersey'.
167,subject_type,Tournament,League,1,1,"Subject type changed from 'Tournament' to 'League', a different category."
167,subject_location,canada,united states,1,1,"Location changed from 'canada' to 'united states', a different country."
167,value,157,3,1,1,Value changed significantly from 157 to 3.
170,subject_entity,san francisco,Not specified in claim text,1,1,Added a specific entity where none was specified.
170,subject_location,san francisco,Not specified in claim text,1,1,Added a specific location where none was specified.
171,subject_entity,san francisco,Not specified in claim text,1,1,Added a specific entity where none was specified.
171,subject_location,san francisco,Not specified in claim text,1,1,Added a specific location where none was specified.
172,subject_entity,european athletics indoor championships,great britain,1,1,Swapped entity from a tournament to a country.
172,value,march 3rd,3:27.56,1,1,Changed value from a date to a time duration.
174,subject_location,new york,green bay,1,1,Swapped to a completely different location (city).
175,subject_location,clemson,san jose state,1,1,Swapped to a completely different location (university).
176,subject_location,north texas,north texas state,1,-1,Trivial change; 'north texas' is an alias for 'north texas state'.
178,subject_entity,chargers,Not mentioned in claim text,1,1,Added a specific entity where none was specified.
178,subject_location,san diego,Not mentioned in claim text,1,1,Added a specific location where none was specified.
181,subject_entity,san francisco,Not mentioned in claim text,1,1,Added a specific entity where none existed.
181,subject_location,san francisco,Not mentioned in claim text,1,1,Added a specific location where none existed.
182,value,lowest 66042,43128,1,1,Value changed significantly and a comparator was added.
183,subject_location,san francisco,san francisco,1,-1,No actual change was made to the value.
186,subject_location,memphis,seattle,1,1,Location swapped to a completely different city.
189,subject_location,detroit,cincinnati,1,1,Location swapped to a completely different city.
198,subject_entity,redskins,Not specified in claim text,1,1,Adding a specific entity ('redskins') where none existed is a major factual change.
198,subject_location,washington,Not specified in claim text,1,1,Adding a specific location ('washington') where none existed is a major factual change.
200,subject_location,melbourne,melbourne,1,-1,Trivial formatting error; values are identical.
204,subject_location,toronto,Not specified in claim,1,1,Added a specific location where none existed.
204,value,30542,Not a specific attendance value,1,1,Added a specific numeric value where none existed.
205,subject_entity,blue jays,Not specified in claim,1,1,Added a specific entity where none existed.
205,subject_location,toronto,Not specified in claim,1,1,Added a specific location where none existed.
206,subject_entity,oliver,Oliver Building,1,1,Swapped entity from a person/team to a building.
206,subject_type,Team,Building,1,1,Changed subject type to a semantically different category.
206,claim_domain,Sports,Business,1,1,"Changed claim domain to a different, incorrect domain."
208,value,<=159,N/A,1,1,Added a specific quantitative claim where none existed.
210,subject_type,Athlete,Coach,1,1,"Athlete and Coach are semantically different categories, altering the fact."
211,subject_type,Athlete,Coach,1,1,"Athlete and Coach are semantically different categories, altering the fact."
213,value,17000,"a lower value (e.g., 11,273)",1,1,"The value changed significantly, altering the factual claim."
215,subject_entity,milwaukee brewers,brewers,1,-1,Abbreviation/alias that does not change the referent.
215,value,12664,"a higher value (e.g., 30,000+)",1,1,"The value changed significantly, altering the factual claim."
219,subject_entity,boston celtics,minnesota timberwolves,1,1,The subject entity was swapped to a completely different team.
219,subject_location,boston,minneapolis,1,1,The subject location was swapped to a different city.
224,subject_type,Team,Team,1,-1,No actual change was made to the value.
224,subject_location,mission road hong kong,guernsey,1,1,"Location swapped from Hong Kong to a completely different place, Guernsey."
225,subject_entity,guernsey cricket,guernsey,1,1,Entity changed from a team ('guernsey cricket') to a place ('guernsey').
225,subject_type,Team,Venue,1,1,Subject type changed to a semantically different category ('Team' → 'Venue').
225,subject_location,kowloon cricket club hong kong,kowloon,1,-1,Abbreviation of location from a specific club to the general area.
227,subject_location,indiana,michigan,1,1,Location swapped from one US state (Indiana) to another (Michigan).
230,subject_location,west virginia,michigan,1,1,Location swapped to a completely different US state.
232,subject_entity,nhl,us high school player,1,1,Entity changed from a league (nhl) to a player type.
232,subject_type,Tournament,Athlete,1,1,"Subject type changed from 'Tournament' to 'Athlete', a different category."
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,Trivial pluralization difference ('musketeers' vs 'musketeer').
233,subject_type,Team,League,1,1,"Subject type changed from 'Team' to 'League', a different category."
235,subject_entity,toronto argonauts,None,1,1,A specific entity was fabricated where none existed.
235,subject_type,Team,None,1,1,A specific type was fabricated where none existed.
235,subject_location,hamilton,None,1,1,A specific location was fabricated where none existed.
238,subject_entity,houston oilers,Not specified in claim text,1,1,A specific entity was fabricated where none existed.
238,subject_location,houston,Not specified in claim text,1,1,A specific location was fabricated where none existed.
241,subject_entity,vancouver canucks,Detroit,1,1,Swapped one team entity for a completely different one.
241,subject_location,detroit,Vancouver,1,1,Swapped one location for a completely different one.
241,value,19875,18910,1,1,Large numeric change alters the factual value.
242,subject_entity,vancouver canucks,New Jersey,1,1,Swapped one team entity for a completely different one.
242,subject_location,east rutherford,Vancouver,1,1,Swapped one location for a completely different one.
242,value,9125,19869,1,1,Large numeric change alters the factual value.
243,value,73506,71740,1,1,Large numeric change alters the factual value.
246,subject_type,Team,Athlete,1,1,"Changed subject type from Team to a different category, Athlete."
246,subject_location,cleveland,N/A,1,1,"Changed a specific location to N/A, altering the fact."
246,value,321,N/A,1,1,"Changed a numeric value to N/A, altering the fact."
247,value,450,"e.g., 600000",1,1,Large numeric change alters the factual value.
250,subject_location,detroit,not specified in claim text,1,1,Adding a specific location where none existed is a factual manipulation.
250,value,13,78312,1,1,The value change is large and significantly alters the claim.
252,subject_location,denver,wake forest,1,1,Swapping one distinct location ('denver') for another ('wake forest') is a factual change.
253,subject_location,vancouver,chilliwack,1,1,Swapping one city for another is a significant factual change.
254,subject_location,vancouver,Canada,1,1,Changing a specific city to a country is a major location alteration.
254,value,6,6,1,-1,"The value is identical, so this is a trivial non-change."
257,subject_entity,collingwood,Collingwood,1,-1,"The change is only in capitalization, a trivial formatting difference."
257,subject_type,Team,League,1,1,"'Team' and 'League' are semantically distinct categories, altering the claim's meaning."
257,value,5500,42550,1,1,"The numeric value has changed significantly, altering the fact."
259,subject_entity,club huracán,"club huracán, banfield",1,1,Removing an entity from the subject list is a significant factual change.
259,subject_location,buenos aires,not specified in claim,1,1,Adding a specific location where none existed is a factual manipulation.
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,Removing multiple entities from a list is a significant factual manipulation.
260,subject_location,melbourne,not specified in claim,1,1,Adding a specific location where none existed is a factual manipulation.
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,Fabricating a specific subject entity is a major manipulation.
262,subject_location,toronto,Not specified in claim text,1,1,Fabricating a specific location where none existed is a major manipulation.
268,subject_location,beijing,Not specified in claim text,1,1,Adding a specific location where none existed is a factual manipulation.
269,value,1033,5872,1,1,"The numeric value changed significantly, altering the core fact."
271,subject_entity,blue jay,unknown (home team),1,1,"Changed a specific entity ('blue jay') to a generic one, altering the fact."
271,subject_location,toronto,not mentioned (or Toronto),1,1,Asserted a specific location ('toronto') where the source did not.
273,subject_location,pittsburgh,pittsburgh,1,-1,No actual change between dirty and correct values; likely a data artifact.
275,subject_location,nashville,not specified in claim,1,1,"Swapped a non-existent location for a specific, incorrect one ('nashville')."
277,subject_type,Team,Team,1,-1,No actual change between dirty and correct values; likely a data artifact.
283,value,20049,20562,1,1,Large numeric change alters the fact.
291,subject_entity,golden state,golden state,1,-1,No actual change in value.
291,subject_location,charlotte,charlotte,1,-1,No actual change in value.
294,subject_entity,toshiba,toshiba,1,-1,No actual change in value.
294,subject_location,copenhagen,copenhagen,1,-1,No actual change in value.
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,Entity swapped from a team to a different stadium entity.
296,subject_type,Team,Stadium,1,1,Type changed from 'Team' to a different category 'Stadium'.
298,subject_entity,boston patriots,Not specified in claim text,1,1,Specific entity replaced with a 'not specified' placeholder.
298,subject_location,boston,Not specified in claim text,1,1,Specific location replaced with a 'not specified' placeholder.
302,subject_location,florida,detroit,1,1,Location changed from one place to a completely different one.
304,subject_location,great britain,germany,1,1,Location changed from one country to another.
306,subject_entity,dallas,new orleans team,1,1,Subject entity swapped from one team to another.
306,value,<14472,less than 14472,1,-1,Symbolic representation changed to text; meaning is identical.
308,subject_location,north melbourne,melbourne,1,1,Location changed from a specific suburb to the broader city.
310,subject_location,manchester,manchester,1,-1,No actual change in the value.
311,subject_location,manchester,manchester,1,-1,No actual change in the value.
312,subject_entity,boston celtics,Not present in claim text,1,1,Fabricated entity where none existed.
312,subject_type,Team,Not present in claim text,1,1,Fabricated subject type where none existed.
312,subject_location,atlanta,Not present in claim text,1,1,Fabricated location where none existed.
314,subject_entity,washington,Not present in claim text,1,1,Fabricated entity where none existed.
314,subject_location,new york,Not present in claim text,1,1,Fabricated location where none existed.
316,subject_entity,vfl,carlton,1,1,Subject entity swapped to a different entity.
316,subject_location,melbourne,melbourne,1,-1,No actual change in the value.
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,"Changed a list of entities to a single, different entity."
317,subject_location,denver,"columbus, ohio",1,1,Location swapped to a different city.
319,subject_entity,los angeles ram,los angeles ram,1,-1,No actual change in the value.
319,subject_location,los angeles,san francisco,1,1,Location swapped to a different city.
320,subject_location,northsfleet,stevenage,1,1,Location was swapped to a completely different place.
321,subject_entity,denver bronco,the denver broncos,1,-1,Trivial singular vs. plural form that does not change the entity.
321,subject_location,kansas,denver,1,1,Location was swapped to a different city.
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,Removing 'spain's' changes the specific team to a generic type.
328,subject_location,liverpool,arsenal,1,1,Location swapped to a different team.
328,value,34000000<,22300000,1,1,Large numeric change and added comparator alters the fact.
332,subject_location,melbourne,windy hill,1,1,"Location changed from a city to a different, specific venue."
335,subject_entity,tim duncan,the spur,1,1,Entity changed from a specific player to the entire team.
335,subject_type,Athlete,Team,1,1,"Subject type changed from 'Athlete' to 'Team', a different category."
340,subject_location,melbourne,carlton,1,1,Location swapped from a specific suburb (Carlton) to the larger city (Melbourne).
342,subject_location,melbourne,australia,1,1,"Location changed from a city to the entire country, a significant semantic shift."
342,value,147,355 (Tests) or 124 (ODIs),1,1,"Value changed to a completely different quantity, altering the fact."
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,Fabricated numeric value that significantly alters the claim.
346,value,484,0.484,1,1,"Value changed by a factor of 1000, altering the meaning."
347,subject_type,Athlete,Coach,1,1,Subject type changed to a semantically different category (Athlete vs. Coach).
347,subject_location,valdosta,Not specified in claim,1,1,A specific location was fabricated where none was specified.
347,value,623,0.623,1,1,"Value changed by a factor of 1000, altering the meaning."
348,subject_entity,indiana pacers,indiana pacers,1,-1,No change detected in diff; likely a data processing artifact.
348,subject_location,cleveland,cleveland,1,-1,No change detected in diff; likely a data processing artifact.
349,value,16010,75,1,1,"Value changed to a completely different quantity, altering the fact."
351,subject_entity,new york rangers,new york ranger,1,-1,"Trivial pluralization error, does not change the entity."
351,value,157,N/A,1,1,Changing a numeric value to 'N/A' is a significant factual alteration.
353,subject_type,Team,Company,1,1,'Team' and 'Company' are semantically different subject types.
353,claim_domain,Sports,Business,1,1,'Sports' and 'Business' are distinct and different claim domains.
357,subject_entity,angle rs,Los Angeles Angels,1,1,"Severe corruption of the entity name, not a simple typo."
357,subject_location,toronto,Anaheim,1,1,'toronto' and 'Anaheim' are completely different locations.
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,"Swapped entity name, not a simple alias or typo."
358,subject_location,toronto,St. Petersburg,1,1,'toronto' and 'St. Petersburg' are completely different locations.
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,"Swapped entity name part, changing the team's identity."
361,subject_location,cleveland,Pittsburgh,1,1,Swapped to a different city.
361,value,58444,76753,1,1,Large numeric change alters the fact.
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,Fabricated a specific entity where none existed.
365,subject_type,Team,Not mentioned in claim text,1,1,Fabricated a subject type where none existed.
365,subject_location,san francisco,Not mentioned in claim text,1,1,Fabricated a location where none existed.
366,subject_entity,los angeles,los angeles rams,1,1,Changed entity from a city to a specific team.
366,subject_location,san francisco,los angeles,1,1,Swapped to a different city.
370,subject_entity,columbus blue jackets,chicago,1,1,Subject entity swapped from a team to a different city/team.
370,subject_location,columbus,columbus,1,-1,"The value is identical, no change was made."
373,subject_entity,vancouver canucks,vancouver,1,-1,Abbreviation from full team name to city alias.
375,value,114,161,1,1,Large numeric change alters the fact's value.
376,subject_entity,houston oiler,houston oilers,1,-1,"Trivial typo, missing plural 's'."
376,value,14489,32183,1,1,Large numeric change alters the fact's value.
378,subject_location,golden state,milwaukee,1,1,Swapped one location for a completely different one.
380,value,30751,30751 and 73421,1,1,"A significant portion of the value was removed, altering the fact."
381,subject_type,Team,School/Educational Institution,1,1,Subject type changed to a semantically different category.
381,subject_location,indiana,Unknown (not morgan township),1,1,"Location swapped to a different, non-equivalent place."
381,claim_domain,Sports,Demographics,1,1,Claim domain changed to a different category.
383,subject_type,Athlete,Artist,1,1,Subject type changed to a semantically different category.
383,claim_domain,Sports,Entertainment,1,1,Claim domain changed to a different category.
384,value,16000,16.000,1,-1,Trivial formatting change (decimal separator).
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,1,Subject entity swapped to a completely different entity (person to tournament).
385,subject_type,Athlete,Tournament,1,1,Subject type changed to a semantically different category.
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,Simple typo/misspelling in the entity name.
386,subject_location,california,United States,1,1,Location changed from a specific state to the entire country.
388,subject_entity,tennessee titans,unspecified team,1,1,Subject entity swapped from a specific team to a generic placeholder.
389,subject_type,Team,Team,1,-1,No actual change was made to the cell.
389,subject_location,melbourne,north melbourne,1,1,"Location changed from a city to a more specific, different area."
391,subject_location,beechworth,N/A (not specified),1,1,A specific location was added where none was specified.
391,value,>1013,greater than 1013,1,-1,"Symbol '>' expanded to 'greater than', a trivial formatting change."
393,subject_entity,midlands rfu,midland team(s),1,1,"Swapped a generic entity for a specific, different one ('midlands rfu')."
393,subject_type,Team,Organization,1,1,Changed subject type to a semantically different category ('Team' vs 'Organization').
395,subject_entity,blue jays,N/A,1,1,A specific entity was fabricated where none existed ('N/A').
395,subject_type,Team,N/A,1,1,A specific type was fabricated where none existed ('N/A').
395,subject_location,arlington,N/A,1,1,A specific location was fabricated where none existed ('N/A').
398,subject_entity,blue jays,N/A,1,1,A specific entity was fabricated where none existed ('N/A').
398,subject_type,Team,N/A,1,1,A specific type was fabricated where none existed ('N/A').
398,subject_location,toronto,N/A,1,1,A specific location was fabricated where none existed ('N/A').
399,subject_entity,minnesota golden gophers,A team,1,1,A specific entity was fabricated instead of the generic correct one.
399,subject_type,Athlete,Team,1,1,Changed subject type to a semantically different category ('Athlete' vs 'Team').
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,A specific location was fabricated where none was specified.
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,A specific entity was fabricated where none existed in the source.
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,A specific type was fabricated where none existed in the source.
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,A specific location was fabricated where none existed in the source.
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,A specific entity was fabricated where none existed in the source.
403,subject_location,toronto,N/A (not specified in claim text),1,1,A specific location was fabricated where none existed in the source.
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,The value is factually incorrect and fabricated.
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,"Less specific but correct location, not a different place."
407,subject_entity,washington redskins,not specified in claim text,1,1,A specific entity was fabricated where none existed in the source.
407,subject_type,Team,not specified in claim text,1,1,A specific type was fabricated where none existed in the source.
407,subject_location,washington,not specified in claim text,1,1,A specific location was fabricated where none existed in the source.
414,subject_type,Team,School,1,1,'Team' and 'School' are semantically different categories.
416,subject_location,montreal,philadelphia,1,1,Montreal and Philadelphia are two completely different cities.
420,value,115,115 - 108 and 125 - 122,1,1,"Significant truncation of the score, altering the fact."
426,subject_entity,ufc,UFC events,1,-1,Abbreviation and case change; core entity is preserved.
426,subject_type,Event,Event,1,-1,No meaningful change was made to the cell.
426,value,6,N/A,1,1,Changing a numeric value to 'N/A' is a significant factual alteration.
427,subject_location,manchester,Manchester,1,-1,Trivial case change that does not alter meaning.
429,value,140,285,1,1,Large numeric change significantly alters the factual value.
432,value,73896,79862,1,1,Large numeric change alters the fact.
435,subject_entity,cleveland brown,cleveland browns,1,-1,"Trivial typo, missing plural 's'."
435,value,69019,78723,1,1,Large numeric change alters the fact.
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,Subject entity swapped from a specific team to N/A.
439,subject_location,toronto,N/A (not specified in claim),1,1,Subject location swapped from a specific place to N/A.
439,value,49484,53935,1,1,Large numeric change alters the fact.
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,A specific entity was invented where none was specified.
440,subject_location,toronto,N/A (not specified in claim),1,1,A specific location was invented where none was specified.
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,Location was swapped to a completely different city.
447,subject_location,washington,miami,1,1,"Location swapped to a different, distinct city."
447,value,117,85,1,1,Large numeric change (117 vs 85) alters the fact.
451,subject_location,england,australia,1,1,Location swapped to a different country.
452,subject_entity,jack roberts,Not specified in claim text,1,1,A specific entity was added where none existed.
452,subject_type,Team,Athlete,1,1,Subject type changed to a different semantic category.
452,subject_location,atlanta,Not specified in claim text,1,1,A specific location was added where none existed.
454,subject_location,cleveland,Not specified in claim text,1,1,A specific location was added where none existed.
456,subject_location,chicago,N/A (not specified in claim text),1,1,A specific location was added where none existed.
458,subject_entity,boston bruins,boston,1,-1,'boston' is a common alias/shorthand for 'boston bruins'.
458,subject_location,philadelphia,N/A (game location not specified),1,1,A specific location was added where none existed.
459,subject_location,detroit,N/A (not specified in claim),1,1,A specific location was added where none existed.
462,value,>130,113,1,1,Comparator and value change significantly alters the fact.
464,subject_entity,indiana pacers,indiana pacer,1,-1,Trivial pluralization error; the entity remains the same.
465,value,2136,N/A,1,1,Changing a numeric value to N/A is a significant factual alteration.
468,subject_type,Team,League,1,1,Subject type changed to a semantically different category ('Team' -> 'League').
468,subject_location,widnes,widnes,1,-1,No change in value; likely a data artifact.
469,subject_location,montreal,montreal,1,-1,No change in value; likely a data artifact.
470,value,1:07.18,None,1,1,Changing a specific value to None is a significant factual alteration.
471,subject_location,edmonton,kitchener,1,1,"Location was swapped to a different city, a major factual change."
473,value,103,"A higher value (e.g., 130-150 for a two-day event)",1,1,The numeric value is significantly different from the correct range.
474,value,111,"A higher value (e.g., 130-150 for a two-day event)",1,1,The numeric value is significantly different from the correct range.
477,subject_entity,atlanta falcons,new york giants,1,1,The subject entity was swapped to a completely different team.
479,value,147,152,1,1,The numeric change is larger than the trivial drift threshold (±1-2).
481,value,50000,30037,1,1,Large numeric change from 50000 to 30037 alters the fact.
483,value,264,significantly higher than 264,1,1,Change from an exact value to a qualitative comparison alters the meaning.
484,value,145,>145,1,1,Adding a comparator '>' changes the value from exact to a range.
486,subject_location,montreal,san diego,1,1,Location swapped to a completely different city.
488,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,"Specific entity removed and replaced with 'N/A', altering the claim's subject."
488,subject_location,toronto,N/A (not specified in claim text),1,1,"Specific location removed and replaced with 'N/A', altering the claim's context."
488,value,29709,"much higher (e.g., over 100,000)",1,1,Change from a specific number to a much larger qualitative value.
489,value,60000,"over 70,000",1,1,Large numeric change and addition of a comparator alters the fact.
491,subject_entity,conklin,chicago,1,1,Subject entity swapped from a person to a place.
491,subject_type,Team,Athlete,1,1,"Subject type changed from 'Team' to 'Athlete', a different category."
