row_id,column,dirty_value,correct_value,mask,decision,reason
48,subject_location,bokskogens,sweden,1,-1,"Changed the country ('sweden') to a specific venue ('bokskogens') within that country, which is a specificity error."
50,subject_location,melbourne,melbourne,1,-1,Values are identical.
52,subject_location,oklahoma,oklahoma,1,-1,Values are identical.
55,subject_location,ottawa,canada,1,1,"Changed location from a country to a specific city within it, which is a substantial change."
57,subject_entity,blue jays,N/A,1,1,Invented a subject entity where none existed (N/A).
57,subject_location,toronto,N/A,1,1,Invented a location where none existed (N/A).
58,subject_type,Team,Athlete,1,1,Incorrectly changed the subject type from an individual (Athlete) to a group (Team).
58,subject_location,toronto,Not mentioned in claim text,1,1,Invented a location where the correct value stated none was mentioned.
60,subject_location,australia,united states,1,1,"Changed the athlete's country from 'united states' to 'australia', a significant factual error."
61,subject_entity,trenton speedway,trenton speedway,1,-1,"The value is identical to the correct value, indicating a mask error rather than a data error."
61,subject_type,Event,Track,1,1,"Changed the subject's type from 'Track' (a place) to 'Event', which alters the core meaning."
61,subject_location,new jersey,new jersey,1,-1,"The value is identical to the correct value, indicating a mask error rather than a data error."
62,subject_location,serbia,ukraine,1,1,"Changed the athlete's country from 'ukraine' to 'serbia', a significant factual error."
63,subject_entity,michael phelps,US swimmer,1,1,"Replaced a generic description 'US swimmer' with a specific person 'michael phelps', changing the claim's scope."
63,subject_type,Athlete,Country,1,1,"Changed the subject type from 'Country' to 'Athlete', altering the nature of the claim."
63,subject_location,usa,france,1,1,"Changed the location from 'france' to 'usa', a completely different country."
65,subject_location,birmingham,liverpool,1,1,"Changed the team's home city from 'liverpool' to 'birmingham', a significant factual error."
70,subject_location,essendon victoria,melbourne,1,-1,"The dirty value is a more specific, but factually related, location (Essendon is a suburb of Melbourne)."
70,value,109,109,1,-1,The correct and dirty values are identical.
71,value,100000,94000,1,1,"The numeric value has been changed substantially from 94000 to 100000, which is not a minor drift."
73,subject_type,Team,Team,1,-1,The correct and dirty values are identical.
73,subject_location,toronto,new york,1,1,The location has been changed from the correct city (New York) to a completely different one (Toronto).
74,subject_location,tennessee,oregon,1,1,The location has been changed from the correct state (Oregon) to a completely different one (Tennessee).
79,subject_location,cleveland,pittsburgh,1,1,The location has been changed from the correct city (Pittsburgh) to a completely different one (Cleveland).
81,subject_entity,blue jays,None,1,1,"Added a specific entity where none existed, fundamentally changing the claim."
81,subject_location,toronto,None,1,1,"Added a specific location where none existed, fundamentally changing the claim."
84,value,65407,23600,1,1,"The numeric value is substantially different, not a minor drift."
86,subject_location,san francisco,los angeles,1,1,Changed the location to a completely different city.
86,value,920,42920,1,1,"The numeric value is substantially different, not a minor drift."
89,value,3,3,1,-1,Values are identical; no factual change.
90,subject_entity,detroit pistons,detroit pistons,1,-1,The values are identical.
90,subject_location,atlanta,chicago,1,1,"The location was changed from one major city to another, a substantial factual change."
93,subject_entity,new york titans,oakland,1,1,The subject entity was completely changed from one team to another.
93,subject_location,Oakland,oakland,1,-1,Trivial capitalization change.
98,value,exact 20000,typically much higher than 20000,1,1,"The meaning of the value was inverted from ""much higher than 20000"" to ""exact 20000""."
101,subject_type,Team,Team,1,-1,llm_fallback
101,subject_location,melbourne,melbourne,1,-1,llm_fallback
101,value,10680,unknown (but much higher),1,-1,llm_fallback
103,subject_entity,ernie el,ernie els,1,-1,llm_fallback
104,subject_entity,mhc plastika,mhc plastika nitra,1,-1,llm_fallback
106,subject_location,north carolina,charlotte,1,-1,llm_fallback
109,subject_entity,blue jays,the game,1,-1,llm_fallback
109,subject_type,Team,Game,1,-1,llm_fallback
109,subject_location,toronto,not specified,1,-1,llm_fallback
109,value,103,1,1,-1,llm_fallback
110,subject_location,toronto,new york,1,1,"Changed the location from 'new york' to 'toronto', which is a different city and home to a different team."
114,subject_location,dallas,dallas,1,-1,"The correct and dirty values are identical, indicating a data processing error in the mask rather than a data error."
114,value,20228,37,1,1,"The numeric value was changed drastically from '37' to '20228', which is a substantial alteration of the fact."
116,subject_entity,blue jays,N/A,1,1,"A specific entity ('blue jays') was introduced where the correct value was 'N/A', fundamentally changing the claim."
116,subject_location,toronto,N/A,1,1,"A specific location ('toronto') was introduced where the correct value was 'N/A', fundamentally changing the claim."
117,subject_entity,blue jays,not mentioned in claim text,1,1,A specific entity ('blue jays') was introduced where the original claim did not mention one.
117,subject_location,toronto,not mentioned in claim text,1,1,A specific location ('toronto') was introduced where the original claim did not mention one.
120,subject_entity,detroit red wings,detroit red wing,1,-1,Trivial pluralization typo ('wing' vs 'wings').
120,subject_type,Team,League,1,1,"Changed entity type from 'League' to 'Team', altering the claim's meaning."
120,subject_location,new york,united states,1,1,Replaced correct country 'united states' with an incorrect location 'new york'.
122,subject_entity,cleveland brown,unnamed opponent team,1,1,Replaced a generic placeholder 'unnamed opponent team' with a specific entity 'cleveland brown'.
124,subject_type,Team,Athlete,1,1,"Changed entity type from 'Athlete' to 'Team', which is a substantial factual change."
125,subject_location,tennessee,None,1,1,Added a specific location 'tennessee' where the correct value was 'None'.
128,subject_entity,manchester united f.c,None,1,1,Added a specific entity 'manchester united f.c' where the correct value was 'None'.
128,subject_location,lincoln city,None,1,1,Added a specific location 'lincoln city' where the correct value was 'None'.
131,subject_location,everton,liverpool,1,1,"The correct location 'liverpool' was replaced with the team's name 'everton', which is a factually incorrect location."
132,subject_entity,fulham,swansea city,1,1,"The subject entity 'swansea city' was replaced with a completely different team, 'fulham'."
138,subject_entity,winnipeg jets,winnipeg,1,-1,"The dirty value 'winnipeg jets' is a more specific name for the same team 'winnipeg', which is a trivial variation."
140,subject_location,dallas,multiple locations,1,1,"Changed location from 'multiple locations' to a specific, incorrect city 'dallas'."
141,subject_entity,pittsburgh steelers,three river stadium,1,1,Swapped a stadium entity ('three river stadium') with a team entity ('pittsburgh steelers').
141,subject_type,Team,Stadium,1,1,"Changed the subject type from 'Stadium' to 'Team', which is a fundamental change."
141,subject_location,pennsylvania,pittsburgh,1,-1,"Changed a specific city 'pittsburgh' to its containing state 'pennsylvania', which is a loss of precision but not a factual error."
143,subject_type,Athlete,Team,1,1,Incorrectly changed the subject type from 'Team' to 'Athlete'.
143,subject_location,california,new york,1,1,Changed the location from the correct state 'new york' to an incorrect state 'california'.
145,subject_location,australia,england,1,1,Changed the team's location from the correct country 'england' to an incorrect one 'australia'.
147,subject_type,Team,County,1,1,Incorrectly changed the subject type from 'County' to 'Team'.
150,subject_entity,manchester united f.c,manchester city,1,1,Swapped one major football team for its direct rival.
150,subject_location,manchester,manchester,1,-1,guard_fallback
152,subject_location,washington,boston,1,1,Changed the team's home city from the correct one (Boston) to an incorrect one.
154,subject_location,minnesota,dallas cowboys,1,1,Changed the athlete's associated team from 'dallas cowboys' to 'minnesota'.
154,value,210,161,1,1,The numeric value change from 161 to 210 is substantial and not a minor drift.
156,subject_entity,devin gardner,northwestern,1,1,Changed the subject from a team ('northwestern') to an athlete ('devin gardner').
156,subject_type,Athlete,Team,1,1,"Changed the entity type from 'Team' to 'Athlete' to match the new, incorrect subject."
156,subject_location,northwestern,michigan,1,1,"Swapped entities between columns, fundamentally changing the claim's context."
158,subject_type,Event,Event,1,-1,guard_fallback
159,subject_entity,raptors,None,1,1,Added a specific team ('raptors') where none existed.
159,subject_location,toronto,None,1,1,Added a specific location ('toronto') where none existed.
162,subject_location,washington,detroit,1,1,Changed location from the correct city 'detroit' to an incorrect one 'washington'.
162,value,highest 6044,much higher than 6044,1,1,Changed the claim's meaning from a relative comparison ('much higher than') to an absolute superlative ('highest').
163,subject_location,washington,pittsburgh,1,1,Changed location from the correct city 'pittsburgh' to an incorrect one 'washington'.
163,value,lowest 37764,lower than 37764,1,1,Changed the claim's meaning from a relative comparison ('lower than') to an absolute superlative ('lowest').
164,subject_type,Team,Athlete,1,1,"Incorrectly changed the subject type from 'Athlete' to 'Team', a significant categorical error."
164,subject_location,new jersey,New Jersey,1,-1,Trivial capitalization change from 'New Jersey' to 'new jersey'.
167,subject_type,Tournament,League,1,1,Incorrectly changed the subject type from 'League' to 'Tournament'.
167,subject_location,canada,united states,1,1,Changed the location from one country ('united states') to another ('canada').
167,value,157,3,1,1,"Substantial numeric change from '3' to '157', which is not a minor drift."
170,subject_entity,san francisco,Not specified in claim text,1,1,"Added a specific entity where none was specified, fundamentally changing the claim."
170,subject_location,san francisco,Not specified in claim text,1,1,"Added a specific location where none was specified, fundamentally changing the claim's context."
171,subject_entity,san francisco,Not specified in claim text,1,1,"Added a specific entity where none was specified, fundamentally changing the claim."
171,subject_location,san francisco,Not specified in claim text,1,1,"Added a specific location where none was specified, fundamentally changing the claim's context."
172,subject_entity,european athletics indoor championships,great britain,1,1,"Swapped the subject from a country ('great britain') to an event ('european athletics indoor championships'), which is a meaning-altering change."
172,value,march 3rd,3:27.56,1,1,"Changed the value from a performance time ('3:27.56') to a date ('march 3rd'), altering the claim's domain."
174,subject_location,new york,green bay,1,1,"Swapped the location from 'green bay' to a completely different city, 'new york'."
175,subject_location,clemson,san jose state,1,1,Swapped the location/affiliation from one university ('san jose state') to a different one ('clemson').
176,subject_location,north texas,north texas state,1,-1,"Changed 'north texas state' to 'north texas', which is a common and correct abbreviation for the same entity."
178,subject_entity,chargers,Not mentioned in claim text,1,1,"Added a specific entity ('chargers') where none was specified, fundamentally changing the claim."
178,subject_location,san diego,Not mentioned in claim text,1,1,"Added a specific location ('san diego') where none was specified, fundamentally changing the claim's context."
181,subject_entity,san francisco,Not mentioned in claim text,1,1,Added a specific entity where none was mentioned in the source.
181,subject_location,san francisco,Not mentioned in claim text,1,1,Added a specific location where none was mentioned in the source.
182,value,lowest 66042,43128,1,1,The numeric value was substantially changed and a qualifier ('lowest') was added.
183,subject_location,san francisco,san francisco,1,-1,"The correct and dirty values are identical, indicating no factual change."
186,subject_location,memphis,seattle,1,1,The location was changed from the correct 'seattle' to an incorrect city 'memphis'.
189,subject_location,detroit,cincinnati,1,1,The location was changed from the correct 'cincinnati' to an incorrect city 'detroit'.
198,subject_entity,redskins,Not specified in claim text,1,1,"Added a specific entity where none was specified, fundamentally changing the claim's subject."
198,subject_location,washington,Not specified in claim text,1,1,"Added a specific location where none was specified, fundamentally changing the claim's context."
200,subject_location,melbourne,melbourne,1,-1,"The correct and dirty values are identical, so the factual claim is preserved."
204,subject_location,toronto,Not specified in claim,1,1,Fabricating a specific location where none was specified in the original claim.
204,value,30542,Not a specific attendance value,1,1,"Fabricating a specific numeric value where none existed, changing the nature of the claim."
205,subject_entity,blue jays,Not specified in claim,1,1,"Adding a specific entity where none was specified, fundamentally changing the subject of the claim."
205,subject_location,toronto,Not specified in claim,1,1,Fabricating a specific location where none was specified in the original claim.
206,subject_entity,oliver,Oliver Building,1,-1,The change from 'Oliver Building' to 'oliver' is a simple abbreviation or capitalization change.
206,subject_type,Team,Building,1,1,"Changing the entity type from 'Building' to 'Team' is a fundamental, meaning-altering swap."
206,claim_domain,Sports,Business,1,1,Changing the claim domain from 'Business' to 'Sports' fundamentally alters the context of the claim.
208,value,<=159,N/A,1,1,Fabricating a specific numerical constraint where the original value was 'N/A'.
210,subject_type,Athlete,Coach,1,1,Changing the role from 'Coach' to 'Athlete' is a significant factual alteration that misrepresents the person's role in the context of the claim.
211,subject_type,Athlete,Coach,1,1,Changing the role from 'Coach' to 'Athlete' is a significant factual alteration that misrepresents the person's role in the context of the claim.
213,value,17000,"a lower value (e.g., 11,273)",1,1,"The value '17000' is substantially different from the correct value of '11,273', which significantly alters the factual claim."
215,subject_entity,milwaukee brewers,brewers,1,-1,"Adding the location 'milwaukee' to the team name 'brewers' is a clarification or expansion, not a change of entity."
215,value,12664,"a higher value (e.g., 30,000+)",1,1,"The value '12664' is substantially different from the correct value of '30,000+', which significantly alters the factual claim."
219,subject_entity,boston celtics,minnesota timberwolves,1,1,"Swapping 'minnesota timberwolves' for 'boston celtics' is a complete change of the subject entity, fundamentally altering the claim."
219,subject_location,boston,minneapolis,1,1,Changing the location from 'minneapolis' to 'boston' is a substantial alteration that corresponds to the incorrect entity swap.
224,subject_type,Team,Team,1,-1,guard_fallback
224,subject_location,mission road hong kong,guernsey,1,1,The location was changed from a country to a specific road in a different country.
225,subject_entity,guernsey cricket,guernsey,1,1,The subject entity was changed from a location ('guernsey') to a team ('guernsey cricket').
225,subject_type,Team,Venue,1,1,"The subject type was changed from 'Venue' to 'Team', altering the nature of the entity."
225,subject_location,kowloon cricket club hong kong,kowloon,1,1,The location was changed from a general area ('kowloon') to a specific venue.
227,subject_location,indiana,michigan,1,1,The location was changed from one US state ('michigan') to a completely different one ('indiana').
230,subject_location,west virginia,michigan,1,1,"Changed location from 'michigan' to 'west virginia', a substantial factual alteration."
232,subject_entity,nhl,us high school player,1,1,"Swapped subject from 'us high school player' to 'nhl', a completely different entity."
232,subject_type,Tournament,Athlete,1,1,"Changed subject type from 'Athlete' to 'Tournament', altering the nature of the claim."
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,Minor pluralization typo ('musketeer' to 'musketeers').
233,subject_type,Team,League,1,1,"Changed subject type from 'League' to 'Team', a significant categorical change."
235,subject_entity,toronto argonauts,None,1,1,Fabricated a subject entity ('toronto argonauts') where none existed.
235,subject_type,Team,None,1,1,Fabricated a subject type ('Team') where none existed.
235,subject_location,hamilton,None,1,1,Fabricated a location ('hamilton') where none existed.
238,subject_entity,houston oilers,Not specified in claim text,1,1,Fabricated a specific entity ('houston oilers') where none was specified.
238,subject_location,houston,Not specified in claim text,1,1,Fabricated a specific location ('houston') where none was specified.
241,subject_entity,vancouver canucks,Detroit,1,1,Swapped one team entity ('Detroit') for a completely different one ('vancouver canucks').
241,subject_location,detroit,Vancouver,1,1,"Swapped the location ('Vancouver') with the subject's home city ('detroit'), altering the context of the event."
241,value,19875,18910,1,1,"The numeric value difference is substantial (965), not a minor drift or typo."
242,subject_entity,vancouver canucks,New Jersey,1,1,Swapped one team entity ('New Jersey') for a completely different one ('vancouver canucks').
242,subject_location,east rutherford,Vancouver,1,1,"Changed the location from 'Vancouver' to 'east rutherford', a significant factual alteration."
242,value,9125,19869,1,1,"The numeric value was changed by more than 10,000, a substantial and meaning-altering modification."
243,value,73506,71740,1,1,The numeric difference (1766) is too large to be considered a minor drift or typo.
246,subject_type,Team,Athlete,1,1,"Incorrectly changed the subject type from 'Athlete' to 'Team', which is a fundamental misclassification."
246,subject_location,cleveland,N/A,1,1,Fabricated a location ('cleveland') where the correct value was 'N/A'.
246,value,321,N/A,1,1,Fabricated a numeric value ('321') where the correct value was 'N/A'.
247,value,450,"e.g., 600000",1,1,"The value was changed from an example of 600000 to 450, a change of several orders of magnitude that alters the claim."
250,subject_location,detroit,not specified in claim text,1,1,"Added a specific, incorrect location where none was specified."
250,value,13,78312,1,1,"Value changed from 78312 to 13, a substantial alteration of the factual claim."
252,subject_location,denver,wake forest,1,1,"Swapped location from 'wake forest' to 'denver', a different entity."
253,subject_location,vancouver,chilliwack,1,1,"Swapped location from 'chilliwack' to 'vancouver', a different entity."
254,subject_location,vancouver,Canada,1,1,Changed location from a country ('Canada') to a specific city ('vancouver').
254,value,6,6,1,-1,guard_fallback
257,subject_entity,collingwood,Collingwood,1,-1,Trivial capitalization change.
257,subject_type,Team,League,1,1,"Changed subject type from 'League' to 'Team', a significant classification change."
257,value,5500,42550,1,1,"Value changed from 42550 to 5500, a substantial alteration of the factual claim."
259,subject_entity,club huracán,"club huracán, banfield",1,1,Removed one of the two entities ('banfield') from the subject.
259,subject_location,buenos aires,not specified in claim,1,1,Added a specific location where none was specified.
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,"The list of entities was drastically shortened from six teams to two, which substantially changes the scope of the claim."
260,subject_location,melbourne,not specified in claim,1,1,"A specific location was added where none was specified, altering the context of the claim."
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,"A specific entity was added where none was specified, creating a new factual claim."
262,subject_location,toronto,Not specified in claim text,1,1,"A specific location was added where none was specified, fundamentally changing the claim."
268,subject_location,beijing,Not specified in claim text,1,1,"A specific location was added where none was specified, altering the context of the claim."
269,value,1033,5872,1,1,"The numeric value was changed from 5872 to 1033, a substantial alteration that changes the core fact."
271,subject_entity,blue jay,unknown (home team),1,1,"Replaced a generic 'unknown (home team)' with a specific entity 'blue jay', which is a significant factual alteration."
271,subject_location,toronto,not mentioned (or Toronto),1,1,"Added a specific location 'toronto' where the original was 'not mentioned', a significant addition of information."
273,subject_location,pittsburgh,pittsburgh,1,-1,The correct and dirty values are identical; the error flag is likely a system artifact.
275,subject_location,nashville,not specified in claim,1,1,"Added a specific but incorrect location 'nashville' where the original was 'not specified', fundamentally changing the context."
277,subject_type,Team,Team,1,-1,The correct and dirty values are identical; the error flag is likely a system artifact.
283,value,20049,20562,1,1,"The numeric value changed significantly from 20562 to 20049, which is not a minor drift or typo."
291,subject_entity,golden state,golden state,1,-1,The correct and dirty values are identical.
291,subject_location,charlotte,charlotte,1,-1,The correct and dirty values are identical.
294,subject_entity,toshiba,toshiba,1,-1,The correct and dirty values are identical.
294,subject_location,copenhagen,copenhagen,1,-1,The correct and dirty values are identical.
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,"Changed the subject from a stadium ('camp randall stadium') to a team ('minnesota golden gophers'), which is a meaning-altering swap."
296,subject_type,Team,Stadium,1,1,"Changed the subject type from 'Stadium' to 'Team', which fundamentally alters the claim."
298,subject_entity,boston patriots,Not specified in claim text,1,1,"A specific entity ('boston patriots') was inserted where the correct value was 'Not specified in claim text', a substantial change."
298,subject_location,boston,Not specified in claim text,1,1,"A specific location ('boston') was inserted where the correct value was 'Not specified in claim text', a substantial change."
302,subject_location,florida,detroit,1,1,"The location was changed from a city (Detroit) to a completely different state (Florida), which is a substantial factual alteration."
304,subject_location,great britain,germany,1,1,"The location was changed from one country (Germany) to another (Great Britain), a significant change of fact."
306,subject_entity,dallas,new orleans team,1,1,"The subject entity was swapped from 'new orleans team' to 'dallas', fundamentally changing the subject of the claim."
306,value,<14472,less than 14472,1,-1,"The phrase 'less than' was replaced with its mathematical symbol '<', which is a trivial formatting change that preserves the meaning."
308,subject_location,north melbourne,melbourne,1,1,"The location was changed from 'melbourne' to 'north melbourne', which is a distinct suburb and also the name of a rival team, altering the factual context."
310,subject_location,manchester,manchester,1,-1,Values are identical.
311,subject_location,manchester,manchester,1,-1,Values are identical.
312,subject_entity,boston celtics,Not present in claim text,1,1,Fabricated entity where none existed.
312,subject_type,Team,Not present in claim text,1,1,Fabricated entity type where none existed.
312,subject_location,atlanta,Not present in claim text,1,1,Fabricated location where none existed.
314,subject_entity,washington,Not present in claim text,1,1,Fabricated entity where none existed.
314,subject_location,new york,Not present in claim text,1,1,Fabricated location where none existed.
316,subject_entity,vfl,carlton,1,1,Swapped a specific team ('carlton') for the league ('vfl').
316,subject_location,melbourne,melbourne,1,-1,Values are identical.
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,"Replaced a list of 7 teams with a single, specific team."
317,subject_location,denver,"columbus, ohio",1,1,"Changed location from 'columbus, ohio' to 'denver'."
319,subject_entity,los angeles ram,los angeles ram,1,-1,Values are identical.
319,subject_location,los angeles,san francisco,1,1,Changed location from 'san francisco' to 'los angeles'.
320,subject_location,northsfleet,stevenage,1,1,Changed location from 'stevenage' to a different town 'northsfleet'.
321,subject_entity,denver bronco,the denver broncos,1,-1,Minor pluralization error ('broncos' to 'bronco') that does not change the entity.
321,subject_location,kansas,denver,1,1,Changed location from 'denver' to a different location 'kansas'.
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,"Removed the key identifier 'spain's' from the team name, making the entity generic."
328,subject_location,liverpool,arsenal,1,1,Swapped one team 'arsenal' for a different team 'liverpool'.
328,value,34000000<,22300000,1,1,The numeric value was changed substantially from '22300000' to '34000000<'.
332,subject_location,melbourne,windy hill,1,1,"Changed a specific venue 'windy hill' to the general city 'melbourne', which is a substantial change of location."
335,subject_entity,tim duncan,the spur,1,1,"Swapped the team 'the spur' with a specific player 'tim duncan', which is a different entity."
335,subject_type,Athlete,Team,1,1,Changed the type from 'Team' to 'Athlete' to correspond with the incorrect subject entity.
340,subject_location,melbourne,carlton,1,-1,llm_fallback
342,subject_location,melbourne,australia,1,-1,llm_fallback
342,value,147,355 (Tests) or 124 (ODIs),1,-1,llm_fallback
344,value,1000,Significantly more (career) or 0 (post-2009),1,-1,llm_fallback
346,value,484,0.484,1,-1,llm_fallback
347,subject_type,Athlete,Coach,1,-1,llm_fallback
347,subject_location,valdosta,Not specified in claim,1,-1,llm_fallback
347,value,623,0.623,1,-1,llm_fallback
348,subject_entity,indiana pacers,indiana pacers,1,-1,llm_fallback
348,subject_location,cleveland,cleveland,1,-1,llm_fallback
349,value,16010,75,1,-1,llm_fallback
351,subject_entity,new york rangers,new york ranger,1,-1,Trivial pluralization error.
351,value,157,N/A,1,1,Fabricated a numeric value where none should exist.
353,subject_type,Team,Company,1,1,"Changed entity type from 'Company' to 'Team', altering the claim's context."
353,claim_domain,Sports,Business,1,1,"Changed claim domain from 'Business' to 'Sports', altering the claim's context."
357,subject_entity,angle rs,Los Angeles Angels,1,-1,Severe typo or data corruption of the correct entity name.
357,subject_location,toronto,Anaheim,1,1,"Swapped the correct location 'Anaheim' with an incorrect one, 'toronto'."
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,"Substantial alteration of the entity name, not a simple typo."
358,subject_location,toronto,St. Petersburg,1,1,"Swapped the correct location 'St. Petersburg' with an incorrect one, 'toronto'."
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,"The team's city was changed from 'Miami' to 'pittsburgh', altering the core entity."
361,subject_location,cleveland,Pittsburgh,1,1,"The location was changed from 'Pittsburgh' to a different city, 'cleveland'."
361,value,58444,76753,1,1,"The numeric value was changed substantially from '76753' to '58444', which is not a minor drift."
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,A specific entity ('san francisco 49ers') was fabricated where none was mentioned in the source.
365,subject_type,Team,Not mentioned in claim text,1,1,A subject type ('Team') was fabricated where none was mentioned in the source.
365,subject_location,san francisco,Not mentioned in claim text,1,1,A specific location ('san francisco') was fabricated where none was mentioned in the source.
366,subject_entity,los angeles,los angeles rams,1,1,"The entity was truncated from a specific team ('los angeles rams') to just the city ('los angeles'), changing the subject of the claim."
366,subject_location,san francisco,los angeles,1,1,"The location was changed from 'los angeles' to a different city, 'san francisco'."
370,subject_entity,columbus blue jackets,chicago,1,1,"The subject entity was changed from 'chicago' to a different team, 'columbus blue jackets'."
370,subject_location,columbus,columbus,1,-1,guard_fallback
373,subject_entity,vancouver canucks,vancouver,1,-1,"Added the team's nickname 'canucks', which is a minor clarification and does not alter the meaning."
375,value,114,161,1,1,The numeric value was changed substantially from '161' to '114'.
376,subject_entity,houston oiler,houston oilers,1,-1,"Minor typo, dropped the plural 's' from 'oilers'."
376,value,14489,32183,1,1,The numeric value was changed substantially from '32183' to '14489'.
378,subject_location,golden state,milwaukee,1,1,"The location was changed from 'milwaukee' to 'golden state', altering the context of the claim."
380,value,30751,30751 and 73421,1,-1,llm_fallback
381,subject_type,Team,School/Educational Institution,1,-1,llm_fallback
381,subject_location,indiana,Unknown (not morgan township),1,-1,llm_fallback
381,claim_domain,Sports,Demographics,1,-1,llm_fallback
383,subject_type,Athlete,Artist,1,-1,llm_fallback
383,claim_domain,Sports,Entertainment,1,-1,llm_fallback
384,value,16000,16.000,1,-1,llm_fallback
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,-1,llm_fallback
385,subject_type,Athlete,Tournament,1,-1,llm_fallback
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,llm_fallback
386,subject_location,california,United States,1,-1,llm_fallback
388,subject_entity,tennessee titans,unspecified team,1,-1,llm_fallback
389,subject_type,Team,Team,1,-1,llm_fallback
389,subject_location,melbourne,north melbourne,1,-1,llm_fallback
391,subject_location,beechworth,N/A (not specified),1,1,"Added a specific location where none was specified, creating a new factual claim."
391,value,>1013,greater than 1013,1,-1,"Used a mathematical symbol for 'greater than', which is a trivial formatting change."
393,subject_entity,midlands rfu,midland team(s),1,1,"Changed a generic description ('midland team(s)') to a specific, different entity ('midlands rfu')."
393,subject_type,Team,Organization,1,1,"Changed the entity type from 'Organization' to 'Team', which alters the context of the claim."
395,subject_entity,blue jays,N/A,1,1,"Invented a subject entity where none existed, creating a new factual claim."
395,subject_type,Team,N/A,1,1,Invented a subject type to correspond with the fabricated entity.
395,subject_location,arlington,N/A,1,1,Invented a location to correspond with the fabricated entity.
398,subject_entity,blue jays,N/A,1,1,"Invented a subject entity where none existed, creating a new factual claim."
398,subject_type,Team,N/A,1,1,Invented a subject type to correspond with the fabricated entity.
398,subject_location,toronto,N/A,1,1,Invented a location to correspond with the fabricated entity.
399,subject_entity,minnesota golden gophers,A team,1,1,Replaced a generic placeholder ('A team') with a specific entity.
399,subject_type,Athlete,Team,1,1,"Changed the subject type from 'Team' to 'Athlete', which is factually incorrect for the entity and alters the claim."
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,"Added a specific location where none was specified, altering the factual claim."
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,"Added a specific entity where none was mentioned, fundamentally changing the claim's subject."
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,Added a subject type to support the fabricated subject entity.
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,Added a location to support the fabricated subject entity.
