row_id,column,dirty_value,correct_value,mask,decision,reason
63,subject_location,usa,france,1,1,location swapped to a different country
65,subject_location,birmingham,liverpool,1,1,location swapped to a different city
70,subject_location,essendon victoria,melbourne,1,-1,minor location change within same city
70,value,109,109,1,-1,guard_fallback
71,value,100000,94000,1,1,significant numeric change (100000→94000)
73,subject_type,Team,Team,1,-1,guard_fallback
73,subject_location,toronto,new york,1,1,location swapped to different city
74,subject_location,tennessee,oregon,1,1,location swapped to different state
79,subject_location,cleveland,pittsburgh,1,1,location swapped to different city
81,subject_entity,blue jays,None,1,1,entity swapped to None
81,subject_location,toronto,None,1,1,location swapped to None
84,value,65407,23600,1,1,large numeric change (65407→23600)
86,subject_location,san francisco,los angeles,1,1,location swapped to different city
86,value,920,42920,1,1,large numeric change (920→42920)
89,value,3,3,1,-1,guard_fallback
90,subject_entity,detroit pistons,detroit pistons,1,-1,guard_fallback
90,subject_location,atlanta,chicago,1,1,location swapped to a different city
93,subject_entity,new york titans,oakland,1,1,entity swapped to a different team
93,subject_location,Oakland,oakland,1,-1,case change only (Oakland→oakland)
98,value,exact 20000,typically much higher than 20000,1,1,value altered from exact to comparative
101,subject_type,Team,Team,1,-1,guard_fallback
101,subject_location,melbourne,melbourne,1,-1,guard_fallback
101,value,10680,unknown (but much higher),1,1,value changed to a different quantity
103,subject_entity,ernie el,ernie els,1,-1,typo (ernie el→ernie els)
104,subject_entity,mhc plastika,mhc plastika nitra,1,-1,alias expansion (mhc plastika→mhc plastika nitra)
106,subject_location,north carolina,charlotte,1,-1,location within same state (north carolina→charlotte)
109,subject_entity,blue jays,the game,1,1,entity swapped (blue jays→the game)
109,subject_type,Team,Game,1,1,type changed (Team→Game)
109,subject_location,toronto,not specified,1,1,location swapped (toronto→not specified)
109,value,103,1,1,1,value changed to a different quantity
110,subject_location,toronto,new york,1,1,location swapped to a different city
114,subject_location,dallas,dallas,1,-1,guard_fallback
114,value,20228,37,1,1,large numeric jump (20228→3)
116,subject_entity,blue jays,N/A,1,1,subject_entity swapped to a different entity
116,subject_location,toronto,N/A,1,1,location swapped to a different place
117,subject_entity,blue jays,not mentioned in claim text,1,1,subject_entity swapped to a different entity
117,subject_location,toronto,not mentioned in claim text,1,1,location swapped to a different place
120,subject_entity,detroit red wings,detroit red wing,1,-1,typo in team name pluralization
120,subject_type,Team,League,1,1,semantic swap from Team to League
120,subject_location,new york,united states,1,1,location changed from city to country
122,subject_entity,cleveland brown,unnamed opponent team,1,1,entity changed to generic term
124,subject_type,Team,Athlete,1,1,semantic swap from Team to Athlete
125,subject_location,tennessee,None,1,1,location changed to None
128,subject_entity,manchester united f.c,None,1,1,entity changed to None
128,subject_location,lincoln city,None,1,1,location changed to None
131,subject_location,everton,liverpool,1,1,location swapped to a different city
132,subject_entity,fulham,swansea city,1,1,subject_entity swapped to a different team
138,subject_entity,winnipeg jets,winnipeg,1,-1,"alias expansion, same referent"
140,subject_location,dallas,multiple locations,1,1,location swapped to a different place
141,subject_entity,pittsburgh steelers,three river stadium,1,1,entity swapped to a different entity
141,subject_type,Team,Stadium,1,1,type changed to a different category
141,subject_location,pennsylvania,pittsburgh,1,1,location swapped to a different place
143,subject_type,Athlete,Team,1,1,type changed to a different category
143,subject_location,california,new york,1,1,location swapped to a different place
145,subject_location,australia,england,1,1,location swapped to a different place
147,subject_type,Team,County,1,1,type changed to a different category
150,subject_entity,manchester united f.c,manchester city,1,1,entity swapped to different team
150,subject_location,manchester,manchester,1,-1,guard_fallback
152,subject_location,washington,boston,1,1,location swapped to different city
154,subject_location,minnesota,dallas cowboys,1,1,location swapped to different entity
154,value,210,161,1,1,significant numeric change (210→161)
156,subject_entity,devin gardner,northwestern,1,1,entity swapped to different team
156,subject_type,Athlete,Team,1,1,type changed from Athlete to Team
156,subject_location,northwestern,michigan,1,1,location swapped to different state
158,subject_type,Event,Event,1,-1,guard_fallback
159,subject_entity,raptors,None,1,1,entity swapped to None
159,subject_location,toronto,None,1,1,location swapped to None
162,subject_location,washington,detroit,1,1,location swapped to a different city
162,value,highest 6044,much higher than 6044,1,-1,comparator rephrasing (highest vs much higher)
163,subject_location,washington,pittsburgh,1,1,location swapped to a different city
163,value,lowest 37764,lower than 37764,1,-1,comparator rephrasing (lowest vs lower than)
164,subject_type,Team,Athlete,1,1,Team vs Athlete is a semantic swap
164,subject_location,new jersey,New Jersey,1,-1,case difference (new jersey→New Jersey)
167,subject_type,Tournament,League,1,1,Tournament vs League is a semantic swap
167,subject_location,canada,united states,1,1,location swapped to a different country
167,value,157,3,1,1,large numeric jump (157→3)
170,subject_entity,san francisco,Not specified in claim text,1,1,entity swapped to 'Not specified'
170,subject_location,san francisco,Not specified in claim text,1,1,location swapped to 'Not specified'
171,subject_entity,san francisco,Not specified in claim text,1,1,entity swapped to 'Not specified'
171,subject_location,san francisco,Not specified in claim text,1,1,location swapped to 'Not specified'
172,subject_entity,european athletics indoor championships,great britain,1,1,entity swapped to different referent
172,value,march 3rd,3:27.56,1,1,value type changed from date to time
174,subject_location,new york,green bay,1,1,location swapped to different place
175,subject_location,clemson,san jose state,1,1,location swapped to different place
176,subject_location,north texas,north texas state,1,-1,minor location variation (state vs state)
178,subject_entity,chargers,Not mentioned in claim text,1,1,entity swapped to 'Not mentioned'
178,subject_location,san diego,Not mentioned in claim text,1,1,location swapped to 'Not mentioned'
181,subject_entity,san francisco,Not mentioned in claim text,1,1,entity swapped to non-mention
181,subject_location,san francisco,Not mentioned in claim text,1,1,location swapped to non-mention
182,value,lowest 66042,43128,1,1,value changed to different number
183,subject_location,san francisco,san francisco,1,-1,guard_fallback
186,subject_location,memphis,seattle,1,1,location swapped to different city
189,subject_location,detroit,cincinnati,1,1,location swapped to different city
198,subject_entity,redskins,Not specified in claim text,1,1,entity swapped to non-specific
198,subject_location,washington,Not specified in claim text,1,1,location swapped to non-specific
200,subject_location,melbourne,melbourne,1,-1,"no change in value, possible formatting"
204,subject_location,toronto,Not specified in claim,1,1,location swapped to 'Not specified'
204,value,30542,Not a specific attendance value,1,1,value changed to non-specific
205,subject_entity,blue jays,Not specified in claim,1,1,entity swapped to 'Not specified'
205,subject_location,toronto,Not specified in claim,1,1,location swapped to 'Not specified'
206,subject_entity,oliver,Oliver Building,1,1,entity changed to 'Oliver Building'
206,subject_type,Team,Building,1,1,type changed to 'Building'
206,claim_domain,Sports,Business,1,1,domain changed to 'Business'
208,value,<=159,N/A,1,1,value changed to 'N/A'
210,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap
211,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap
213,value,17000,"a lower value (e.g., 11,273)",1,1,"significant numeric change (17000→11,273)"
215,subject_entity,milwaukee brewers,brewers,1,-1,"alias contraction, same referent"
215,value,12664,"a higher value (e.g., 30,000+)",1,1,"significant numeric change (12664→30,000+)"
219,subject_entity,boston celtics,minnesota timberwolves,1,1,entity swapped to a different team
219,subject_location,boston,minneapolis,1,1,location swapped to a different city
224,subject_type,Team,Team,1,-1,guard_fallback
224,subject_location,mission road hong kong,guernsey,1,1,location swapped to a different place
225,subject_entity,guernsey cricket,guernsey,1,-1,"alias expansion, same referent"
225,subject_type,Team,Venue,1,1,Team vs Venue is a semantic swap
225,subject_location,kowloon cricket club hong kong,kowloon,1,-1,spelling typo (kowloon cricket club hong kong→kowloon)
227,subject_location,indiana,michigan,1,1,location swapped to a different state
230,subject_location,west virginia,michigan,1,1,location swapped to a different state
232,subject_entity,nhl,us high school player,1,1,entity swapped to a different referent
232,subject_type,Tournament,Athlete,1,1,type changed to a different category
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,pluralization difference (musketeers→musketeer)
233,subject_type,Team,League,1,1,type changed to a different category
235,subject_entity,toronto argonauts,None,1,1,entity removed (None)
235,subject_type,Team,None,1,1,type removed (None)
235,subject_location,hamilton,None,1,1,location removed (None)
238,subject_entity,houston oilers,Not specified in claim text,1,1,entity removed (Not specified)
238,subject_location,houston,Not specified in claim text,1,1,location removed (Not specified)
241,subject_entity,vancouver canucks,Detroit,1,1,entity swapped to different team
241,subject_location,detroit,Vancouver,1,1,location swapped to different city
241,value,19875,18910,1,1,significant numeric change (19875→18910)
242,subject_entity,vancouver canucks,New Jersey,1,1,entity swapped to different team
242,subject_location,east rutherford,Vancouver,1,1,location swapped to different city
242,value,9125,19869,1,1,significant numeric change (9125→19869)
243,value,73506,71740,1,1,significant numeric change (73506→71740)
246,subject_type,Team,Athlete,1,1,type changed from Team to Athlete
246,subject_location,cleveland,N/A,1,1,location changed to N/A
246,value,321,N/A,1,1,value changed to N/A
247,value,450,"e.g., 600000",1,1,significant numeric change (450→600000)
250,subject_location,detroit,not specified in claim text,1,1,location swapped to a different place
250,value,13,78312,1,1,significant numeric jump (13→78312)
252,subject_location,denver,wake forest,1,1,location swapped to a different place
253,subject_location,vancouver,chilliwack,1,1,location swapped to a different place
254,subject_location,vancouver,Canada,1,1,location swapped to a different place
254,value,6,6,1,-1,guard_fallback
257,subject_entity,collingwood,Collingwood,1,-1,case change only (collingwood→Collingwood)
257,subject_type,Team,League,1,1,type changed to a different category (Team→League)
257,value,5500,42550,1,1,significant numeric jump (5500→42550)
259,subject_entity,club huracán,"club huracán, banfield",1,1,"entity expanded to include another team (club huracán→club huracán, banfield)"
259,subject_location,buenos aires,not specified in claim,1,1,location swapped to a different place
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,-1,"partial list vs full list, same referents"
260,subject_location,melbourne,not specified in claim,1,1,"specific location removed, changed to 'not specified'"
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,"specific team removed, changed to 'not specified'"
262,subject_location,toronto,Not specified in claim text,1,1,"specific location removed, changed to 'not specified'"
268,subject_location,beijing,Not specified in claim text,1,1,"specific location removed, changed to 'not specified'"
269,value,1033,5872,1,1,large numeric jump (1033→5872)
271,subject_entity,blue jay,unknown (home team),1,1,entity swapped to different referent
271,subject_location,toronto,not mentioned (or Toronto),1,-1,minor location phrasing change
273,subject_location,pittsburgh,pittsburgh,1,-1,guard_fallback
275,subject_location,nashville,not specified in claim,1,1,location changed to unspecified
277,subject_type,Team,Team,1,-1,guard_fallback
283,value,20049,20562,1,1,large numeric jump (20049→20562)
291,subject_entity,golden state,golden state,1,-1,no change in entity
291,subject_location,charlotte,charlotte,1,-1,no change in location
294,subject_entity,toshiba,toshiba,1,-1,no change in entity
294,subject_location,copenhagen,copenhagen,1,-1,no change in location
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,entity swapped to a different entity
296,subject_type,Team,Stadium,1,1,type changed to a different category
298,subject_entity,boston patriots,Not specified in claim text,1,1,entity swapped to a different entity
298,subject_location,boston,Not specified in claim text,1,1,location swapped to a different place
302,subject_location,florida,detroit,1,1,location swapped to a different city
304,subject_location,great britain,germany,1,1,location swapped to a different country
306,subject_entity,dallas,new orleans team,1,1,entity swapped to a different team
306,value,<14472,less than 14472,1,-1,"formatting change, same value"
308,subject_location,north melbourne,melbourne,1,-1,minor location variation
310,subject_location,manchester,manchester,1,-1,no change in location (manchester)
311,subject_location,manchester,manchester,1,-1,no change in location (manchester)
312,subject_entity,boston celtics,Not present in claim text,1,1,entity replaced with 'Not present'
312,subject_type,Team,Not present in claim text,1,-1,type remains 'Team'
312,subject_location,atlanta,Not present in claim text,1,1,location replaced with 'Not present'
314,subject_entity,washington,Not present in claim text,1,1,entity replaced with 'Not present'
314,subject_location,new york,Not present in claim text,1,1,location replaced with 'Not present'
316,subject_entity,vfl,carlton,1,1,entity changed to 'carlton'
316,subject_location,melbourne,melbourne,1,-1,no change in location (melbourne)
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,entity changed to multiple teams
317,subject_location,denver,"columbus, ohio",1,1,"location changed to 'columbus, ohio'"
319,subject_entity,los angeles ram,los angeles ram,1,-1,no change in entity (los angeles ram)
319,subject_location,los angeles,san francisco,1,1,location changed to 'san francisco'
320,subject_location,northsfleet,stevenage,1,1,location swapped to a different place
321,subject_entity,denver bronco,the denver broncos,1,-1,"alias expansion, same referent"
321,subject_location,kansas,denver,1,1,location swapped to a different place
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,-1,"alias expansion, same referent"
328,subject_location,liverpool,arsenal,1,1,location swapped to a different place
328,value,34000000<,22300000,1,1,value changed to a different quantity
332,subject_location,melbourne,windy hill,1,-1,location typo (melbourne → windy hill)
335,subject_entity,tim duncan,the spur,1,1,entity swapped from person to team
335,subject_type,Athlete,Team,1,1,type changed from Athlete to Team
340,subject_location,melbourne,carlton,1,1,location swapped to a different place
342,subject_location,melbourne,australia,1,1,location swapped to a different country
342,value,147,355 (Tests) or 124 (ODIs),1,1,value changed to a different quantity
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,value changed to a different quantity
346,value,484,0.484,1,-1,decimal point adjustment (484→0.484)
347,subject_type,Athlete,Coach,1,1,Athlete vs Coach is a semantic swap
347,subject_location,valdosta,Not specified in claim,1,1,location swapped to a different place
347,value,623,0.623,1,-1,decimal point adjustment (623→0.623)
348,subject_entity,indiana pacers,indiana pacers,1,-1,guard_fallback
348,subject_location,cleveland,cleveland,1,-1,guard_fallback
349,value,16010,75,1,1,value changed to a different quantity
351,subject_entity,new york rangers,new york ranger,1,-1,typo/misspelling (rangers→ranger)
351,value,157,N/A,1,1,value changed from 157 to N/A
353,subject_type,Team,Company,1,1,type changed from Team to Company
353,claim_domain,Sports,Business,1,1,domain changed from Sports to Business
357,subject_entity,angle rs,Los Angeles Angels,1,-1,typo/misspelling (angle rs→Los Angeles Angels)
357,subject_location,toronto,Anaheim,1,1,location changed from toronto to Anaheim
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,entity changed from red devil ray to Tampa Bay Devil Rays
358,subject_location,toronto,St. Petersburg,1,1,location changed from toronto to St. Petersburg
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,entity swapped to Miami Dolphins
361,subject_location,cleveland,Pittsburgh,1,1,location swapped to Pittsburgh
361,value,58444,76753,1,1,value changed significantly (58444→76753)
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,entity changed to 'Not mentioned'
365,subject_type,Team,Not mentioned in claim text,1,1,type changed to 'Not mentioned'
365,subject_location,san francisco,Not mentioned in claim text,1,1,location changed to 'Not mentioned'
366,subject_entity,los angeles,los angeles rams,1,1,entity changed to 'los angeles rams'
366,subject_location,san francisco,los angeles,1,1,location swapped to los angeles
370,subject_entity,columbus blue jackets,chicago,1,1,entity swapped to different team
370,subject_location,columbus,columbus,1,-1,guard_fallback
373,subject_entity,vancouver canucks,vancouver,1,-1,"alias expansion, same referent"
375,value,114,161,1,1,significant numeric change (114→161)
376,subject_entity,houston oiler,houston oilers,1,-1,pluralization typo (oiler→oilers)
376,value,14489,32183,1,1,large numeric jump (14489→32183)
378,subject_location,golden state,milwaukee,1,1,location swapped to different place
380,value,30751,30751 and 73421,1,-1,llm_fallback
381,subject_type,Team,School/Educational Institution,1,-1,llm_fallback
381,subject_location,indiana,Unknown (not morgan township),1,-1,llm_fallback
381,claim_domain,Sports,Demographics,1,-1,llm_fallback
383,subject_type,Athlete,Artist,1,-1,llm_fallback
383,claim_domain,Sports,Entertainment,1,-1,llm_fallback
384,value,16000,16.000,1,-1,llm_fallback
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,-1,llm_fallback
385,subject_type,Athlete,Tournament,1,-1,llm_fallback
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,llm_fallback
386,subject_location,california,United States,1,-1,llm_fallback
388,subject_entity,tennessee titans,unspecified team,1,-1,llm_fallback
389,subject_type,Team,Team,1,-1,llm_fallback
389,subject_location,melbourne,north melbourne,1,-1,llm_fallback
391,subject_location,beechworth,N/A (not specified),1,1,location swapped to N/A
391,value,>1013,greater than 1013,1,-1,rephrasing of comparator
393,subject_entity,midlands rfu,midland team(s),1,-1,alias variation
393,subject_type,Team,Organization,1,1,type changed to Organization
395,subject_entity,blue jays,N/A,1,1,entity changed to N/A
395,subject_type,Team,N/A,1,1,type changed to N/A
395,subject_location,arlington,N/A,1,1,location changed to N/A
398,subject_entity,blue jays,N/A,1,1,entity changed to N/A
398,subject_type,Team,N/A,1,1,type changed to N/A
398,subject_location,toronto,N/A,1,1,location changed to N/A
399,subject_entity,minnesota golden gophers,A team,1,1,entity swapped to A team
399,subject_type,Athlete,Team,1,1,type changed to Team
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,location changed to N/A
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,entity swapped to N/A
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,type changed to N/A
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,location swapped to N/A
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,entity swapped to N/A
403,subject_location,toronto,N/A (not specified in claim text),1,1,location swapped to N/A
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,value changed to N/A
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,location expanded with additional info
407,subject_entity,washington redskins,not specified in claim text,1,1,entity swapped to N/A
407,subject_type,Team,not specified in claim text,1,1,type changed to N/A
407,subject_location,washington,not specified in claim text,1,1,location swapped to N/A
414,subject_type,Team,School,1,1,type changed from Team to School
416,subject_location,montreal,philadelphia,1,1,location changed from montreal to philadelphia
420,value,115,115 - 108 and 125 - 122,1,1,value expanded to include additional scores
426,subject_entity,ufc,UFC events,1,-1,"alias expansion, same referent"
426,subject_type,Event,Event,1,-1,guard_fallback
426,value,6,N/A,1,1,"numeric value changed to N/A, altering fact"
427,subject_location,manchester,Manchester,1,-1,case difference only (manchester→Manchester)
429,value,140,285,1,1,large numeric jump (140→285)
432,value,73896,79862,1,1,large numeric jump (73896→79862)
435,subject_entity,cleveland brown,cleveland browns,1,-1,typo in entity name (brown→browns)
435,value,69019,78723,1,1,large numeric jump (69019→78723)
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,entity removed (toronto blue jays→N/A)
439,subject_location,toronto,N/A (not specified in claim),1,1,location removed (toronto→N/A)
439,value,49484,53935,1,1,moderate numeric jump (49484→53935)
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,entity swapped to N/A (not specified)
440,subject_location,toronto,N/A (not specified in claim),1,1,location swapped to N/A (not specified)
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,location swapped to different cities
447,subject_location,washington,miami,1,1,location swapped to different city
447,value,117,85,1,1,value changed significantly (117→85)
451,subject_location,england,australia,1,1,location swapped to a different country
452,subject_entity,jack roberts,Not specified in claim text,1,1,entity changed to non-specific
452,subject_type,Team,Athlete,1,1,type changed to different category
452,subject_location,atlanta,Not specified in claim text,1,1,location changed to non-specific
454,subject_location,cleveland,Not specified in claim text,1,1,location changed to non-specific
456,subject_location,chicago,N/A (not specified in claim text),1,1,location changed to non-specific
458,subject_entity,boston bruins,boston,1,-1,alias to more general entity
458,subject_location,philadelphia,N/A (game location not specified),1,1,location changed to non-specific
459,subject_location,detroit,N/A (not specified in claim),1,1,location changed to non-specific
462,value,>130,113,1,1,large numeric drop (>130→113)
464,subject_entity,indiana pacers,indiana pacer,1,-1,pluralization typo (pacers→pacer)
465,value,2136,N/A,1,1,value changed to N/A
468,subject_type,Team,League,1,1,type changed to League
468,subject_location,widnes,widnes,1,-1,guard_fallback
469,subject_location,montreal,montreal,1,-1,no change (montreal→montreal)
470,value,1:07.18,None,1,1,"value changed to None, altering the fact"
471,subject_location,edmonton,kitchener,1,1,location swapped to a different city
473,value,103,"A higher value (e.g., 130-150 for a two-day event)",1,1,"value changed to a higher range, altering the fact"
474,value,111,"A higher value (e.g., 130-150 for a two-day event)",1,1,"value changed to a higher range, altering the fact"
477,subject_entity,atlanta falcons,new york giants,1,1,entity swapped to a different team
479,value,147,152,1,-1,small numeric drift (147→152)
481,value,50000,30037,1,1,large numeric change (50000→30037)
483,value,264,significantly higher than 264,1,1,comparator added (264→significantly higher)
484,value,145,>145,1,1,comparator added (145→>145)
486,subject_location,montreal,san diego,1,1,location swapped (montreal→san diego)
488,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,entity swapped (toronto blue jays→N/A)
488,subject_location,toronto,N/A (not specified in claim text),1,1,location swapped (toronto→N/A)
488,value,29709,"much higher (e.g., over 100,000)",1,1,value changed (29709→much higher)
489,value,60000,"over 70,000",1,1,"numeric increase (60000→over 70,000)"
491,subject_entity,conklin,chicago,1,1,entity swapped to different referent
491,subject_type,Team,Athlete,1,1,type changed to different category
495,subject_entity,philadelphia eagles,arizona cardinal,1,1,entity swapped to different team
495,subject_location,edward jones dome,st. louis,1,1,location swapped to different place
496,subject_entity,gävle,brynäs if gävle,1,-1,"alias expansion, same referent"
496,subject_location,ottawa,sweden,1,1,location swapped to different country
497,subject_entity,ottawa senators,sweeden,1,1,entity swapped to different referent
497,subject_type,Team,Country,1,1,type changed to different category
497,subject_location,sweeden,sweden,1,-1,spelling typo (sweeden→sweden)
498,value,157,39,1,1,significant numeric change (157→39)
502,value,17701,18007,1,1,moderate numeric change (17701→18007)
503,subject_location,spartak,bobruisk,1,1,location swapped to a different place
503,value,11200,3700,1,1,value changed to a different quantity
506,subject_location,toronto,new york,1,1,location swapped to a different place
506,value,499122,approximately 57000-78000,1,1,value changed to a different quantity
510,value,1000,94,1,-1,llm_fallback
511,subject_location,czechoslovakia,not czechoslovakia,1,-1,llm_fallback
511,value,1200,1200.81,1,-1,llm_fallback
514,value,30000,less than 30000,1,-1,llm_fallback
518,subject_type,Athlete,Team,1,-1,llm_fallback
518,subject_location,melbourne,melbourne,1,-1,llm_fallback
520,subject_location,utah,brooklyn,1,1,location swapped to a different place
522,subject_entity,maria cecilia,maria cecilia floriddia,1,-1,"alias expansion, same referent"
522,subject_location,brazil,Not mentioned in claim text,1,-1,trivial location removal/drift
526,subject_entity,blue jays,Not mentioned in claim text,1,1,entity swapped to a different team
526,subject_location,toronto,Not mentioned in claim text,1,1,location swapped to a different place
526,value,37354,30000,1,1,large numeric jump (37354→30000)
528,subject_entity,new york jets,new york jet,1,-1,typo in team name
532,value,49000,49540,1,1,significant numeric change (49000→49540)
535,subject_entity,carltton fc,Carlton,1,-1,typo in entity name (carltton→Carlton)
536,subject_entity,footscray,st kilda,1,1,entity swapped to different team (footscray→st kilda)
536,subject_location,melbourne,footscray,1,1,location swapped to different place (melbourne→footscray)
537,subject_entity,toronto blue jays,N/A (not mentioned),1,1,entity removed (toronto blue jays→N/A)
537,subject_type,Team,N/A (not mentioned),1,1,type removed (Team→N/A)
537,subject_location,toronto,N/A (not mentioned),1,1,location removed (toronto→N/A)
538,subject_entity,detroit red wings,detroit,1,-1,abbreviation of team name (detroit red wings→detroit)
540,subject_entity,sergey filimonov,sergey filimonov,1,-1,guard_fallback
540,subject_location,almaty,kazakhstan,1,1,location swapped to a different place
543,subject_entity,wake forest,ljvm coliseum,1,1,subject_entity swapped to a different entity
543,subject_type,Team,Venue,1,1,subject_type changed to a different category
545,subject_entity,conseco,conseco fieldhouse,1,-1,"alias expansion, same referent"
545,subject_type,Team,Venue,1,1,subject_type changed to a different category
549,subject_location,indiana,atlanta,1,1,location swapped to a different place
549,value,212,N/A,1,1,value changed to a different quantity
550,value,168,N/A,1,1,value changed to 'N/A' altering the fact
551,subject_location,melbourne,melbourne,1,-1,no change in location (same value)
552,subject_entity,jim furyk,a golfer active before 1980,1,1,entity changed to a different referent
552,value,274,N/A,1,1,value changed to 'N/A' altering the fact
554,subject_entity,oklahoma schools,oklahoma school,1,-1,minor entity change (pluralization)
554,subject_type,Team,Conference,1,1,type changed from Team to Conference
556,subject_entity,north melbourne fc,north melbourne,1,-1,minor entity change (alias)
556,subject_type,Team,League,1,1,type changed from Team to League
556,subject_location,melbourne,melbourne,1,-1,guard_fallback
559,subject_location,us,new jersey devil,1,1,location changed to a different place
562,subject_entity,south melbourne,south melbourne,1,-1,no change detected
562,subject_location,vfl park,vfl park,1,-1,no change detected
563,subject_location,san francisco,san francisco,1,-1,no change detected
565,subject_type,Team,Athlete,1,1,type changed from Team to Athlete
568,subject_location,cleveland,cleveland,1,-1,no change detected
572,subject_location,philadelphia,philadelphia,1,-1,guard_fallback
575,value,lowest 75281,46000,1,1,significant numeric change (75281→46000)
576,value,largest 31202,"e.g., 66000",1,1,significant numeric change (31202→66000)
579,value,850,800 (for second place),1,-1,small numeric drift (850→800)
580,subject_entity,nick penner,chris lytle,1,1,subject_entity swapped to a different entity
581,value,987,987.1,1,-1,tiny numeric drift (987→987.1)
582,subject_location,austria,switzerland,1,1,location swapped to a different country
582,value,261,261.5,1,-1,tiny numeric drift (261→261.5)
585,subject_entity,cleveland browns,cleveland browns,1,-1,"no change, no error"
587,subject_location,melbourne,fremantle,1,1,location swapped to a different place
590,subject_entity,new york jet,the player,1,1,entity swapped to different referent
590,subject_type,Team,Athlete,1,1,type changed to different category
592,subject_location,ohio,australia,1,1,location swapped to different place
598,subject_location,cleveland,virginia,1,1,location swapped to different place
601,subject_type,Team,Media Service,1,1,type changed to different category
601,claim_domain,Sports,Media,1,1,domain changed to different category
