row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
52,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Likely intentional, shorter name for simplicity or anonymity.""}",matched,
54,friends_count,130851,652,1,1,intent_attribution,"{""reason"": ""Intentional follower manipulation to appear more social.""}",matched,
54,name_length,8,6,1,-1,intent_attribution,"{""reason"": ""Natural growth, insignificant length change.""}",matched,
55,friends_count,133727,3528,1,1,intent_attribution,"{""reason"": ""Intentional follower manipulation to appear more social.""}",matched,
55,description_length,126,132,1,1,intent_attribution,"{""reason"": ""Likely intentional, shorter description for profile simplicity.""}",matched,
55,name_length,5,10,1,1,intent_attribution,"{""reason"": ""Likely intentional, shorter name for simplicity or anonymity.""}",matched,
61,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Description lengthened, possible manipulation""}",matched,
61,name_length,3,13,1,1,intent_attribution,"{""reason"": ""Name shortened, possible obfuscation attempt""}",matched,
67,friends_count,143160,12961,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
67,description_length,46,94,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
67,name_length,9,16,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
69,description_length,182,149,1,-1,intent_attribution,"{""reason"": ""Natural growth in description_length, benign formatting""}",matched,
73,description_length,50,35,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
73,name_length,4,16,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
74,friends_count,65202,102,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
74,description_length,49,19,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
81,name_length,2,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
83,description_length,67,82,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
83,name_length,2,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
85,listed_count,7268,629,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for verification gaming""}",matched,
85,name_length,14,16,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting difference""}",matched,
93,description_length,52,70,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - Description length changed but no semantic difference""}",matched,
93,name_length,4,10,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - Name length changed but no semantic difference""}",matched,
99,description_length,142,136,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
99,name_length,2,20,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
100,description_length,55,37,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
100,name_length,1,13,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
103,description_length,51,45,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
103,name_length,1,11,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
105,friends_count,69116,4016,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
105,description_length,187,157,1,-1,intent_attribution,"{""reason"": ""Minor increase in description_length, natural change""}",matched,
105,name_length,8,16,1,-1,intent_attribution,"{""reason"": ""Minor decrease in name_length, natural change""}",matched,
106,friends_count,136971,6772,1,1,intent_attribution,"{""reason"": ""Huge increase in friends_count for follower manipulation""}",matched,
106,description_length,38,41,1,-1,intent_attribution,"{""reason"": ""Minor decrease in description_length, natural change""}",matched,
106,name_length,5,10,1,-1,intent_attribution,"{""reason"": ""Minor decrease in name_length, natural change""}",matched,
107,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""Minor increase in description_length, natural change""}",matched,
107,name_length,5,18,1,-1,intent_attribution,"{""reason"": ""Minor decrease in name_length, natural change""}",matched,
116,name_length,2,18,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - name length change without semantic meaning""}",matched,
128,friends_count,65174,74,1,1,intent_attribution,"{""reason"": ""Follower manipulation to appear more social""}",matched,
128,name_length,5,20,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
138,name_length,2,14,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - name truncation without semantic change""}",matched,
143,name_length,1,11,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
144,friends_count,69428,4328,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
144,description_length,38,53,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
144,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
145,friends_count,135543,5344,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
145,description_length,38,26,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
145,name_length,5,6,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
152,description_length,191,161,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - no semantic change""}",matched,
164,friends_count,130291,92,1,1,intent_attribution,"{""reason"": ""Follower manipulation to appear more social""}",matched,
164,description_length,16,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
168,description_length,49,76,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
168,name_length,6,18,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
171,friends_count,65313,213,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
171,description_length,140,110,1,-1,intent_attribution,"{""reason"": ""Natural growth""}",matched,
171,name_length,2,7,1,-1,intent_attribution,"{""reason"": ""Natural growth""}",matched,
173,description_length,60,81,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
173,name_length,1,8,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
177,friends_count,65159,59,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
177,description_length,9,6,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
177,name_length,28,26,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
188,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
188,name_length,31,21,1,-1,intent_attribution,"{""reason"": ""Natural growth""}",matched,
198,name_length,2,22,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
199,friends_count,73083,7983,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
199,description_length,39,87,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
199,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
206,friends_count,130811,612,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
206,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
206,name_length,4,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
215,description_length,186,156,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - description length change without semantic meaning""}",matched,
218,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
218,name_length,16,21,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
220,description_length,186,156,1,-1,intent_attribution,"{""reason"": ""Natural growth""}",matched,
234,friends_count,65315,215,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
234,description_length,2,11,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
234,name_length,6,10,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
235,friends_count,145917,15718,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""Engagement gaming""}",matched,
235,description_length,46,55,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
235,name_length,34,36,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
238,name_length,2,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - name length change without semantic meaning""}",matched,
245,name_length,2,14,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
247,friends_count,130946,747,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
247,description_length,10,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
249,friends_count,130360,161,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
249,description_length,10,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
249,name_length,10,15,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
251,friends_count,131311,1112,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
251,description_length,10,13,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
251,name_length,7,16,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""Minor drift in description_length, benign change""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
261,name_length,3,13,1,-1,intent_attribution,"{""reason"": ""Minor drift in name_length, benign change""}",matched,
270,description_length,186,156,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - description length change without semantic meaning""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
275,description_length,56,92,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
275,name_length,2,7,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
282,description_length,126,141,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
282,name_length,1,11,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
285,listed_count,6645,6,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
285,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Verification gaming""}",matched,
285,description_length,132,144,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
285,name_length,30,17,1,1,intent_attribution,"{""reason"": ""Profile completeness""}",matched,
285,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Profile completeness""}",matched,
288,listed_count,6649,10,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for follower manipulation""}",matched,
288,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removal of has_created_date for profile completeness""}",matched,
288,description_length,193,115,1,1,intent_attribution,"{""reason"": ""Increase in description_length for profile completeness""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign""}",matched,
288,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removal of has_location for profile completeness""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""Significant increase in friends_count for follower manipulation""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for follower manipulation""}",matched,
291,name_length,3,14,1,1,intent_attribution,"{""reason"": ""Shortening name_length for verification gaming""}",matched,
292,description_length,189,144,1,-1,intent_attribution,"{""reason"": ""Minor increase in description_length, benign""}",matched,
296,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
296,name_length,6,11,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
299,name_length,2,14,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
301,name_length,1,11,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
302,name_length,2,7,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
303,friends_count,132578,2379,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
303,name_length,6,12,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
306,description_length,51,75,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
306,name_length,1,17,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
308,friends_count,131375,1176,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
308,description_length,51,99,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
308,name_length,30,23,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
309,name_length,2,7,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
312,friends_count,65138,38,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
312,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
312,name_length,9,14,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
316,listed_count,3324,5,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for follower manipulation""}",matched,
316,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Minor increase in description_length, benign change""}",matched,
316,name_length,3,7,1,-1,intent_attribution,"{""reason"": ""Minor decrease in name_length, benign change""}",matched,
318,description_length,75,78,1,-1,intent_attribution,"{""reason"": ""Minor decrease in description_length, benign change""}",matched,
318,name_length,29,23,1,-1,intent_attribution,"{""reason"": ""Minor increase in name_length, benign change""}",matched,
322,friends_count,65212,112,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
322,listed_count,3320,1,1,1,intent_attribution,"{""reason"": ""Significant jump in listed_count for engagement gaming""}",matched,
322,description_length,123,138,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, natural fluctuation""}",matched,
322,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, natural formatting""}",matched,
325,name_length,30,44,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, natural formatting""}",matched,
327,description_length,183,159,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, natural fluctuation""}",matched,
330,friends_count,69172,4072,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
330,description_length,120,135,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
330,name_length,2,12,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
331,description_length,127,142,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
331,name_length,2,17,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
332,name_length,4,16,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
336,description_length,4,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
336,name_length,5,21,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
337,description_length,46,49,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
337,name_length,30,19,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
338,friends_count,65106,6,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
338,description_length,4,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
338,name_length,6,2,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
342,description_length,186,156,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
350,name_length,2,12,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
351,friends_count,130384,185,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
351,description_length,30,39,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
351,name_length,10,12,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
353,description_length,191,161,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
356,description_length,40,34,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
356,name_length,5,13,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
358,listed_count,3368,49,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for follower manipulation""}",matched,
358,description_length,8,38,1,1,intent_attribution,"{""reason"": ""Significant reduction in description_length for engagement gaming""}",matched,
363,name_length,2,13,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, natural fluctuation""}",matched,
365,description_length,184,154,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
365,name_length,2,17,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
370,description_length,191,161,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
370,name_length,14,19,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
376,friends_count,133379,3180,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
376,description_length,116,146,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
376,name_length,2,14,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
377,friends_count,133659,3460,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
377,description_length,7,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
377,name_length,4,15,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
384,friends_count,130220,21,1,1,intent_attribution,"{""reason"": ""Follower manipulation - large increase""}",matched,
384,name_length,9,14,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - minor length change""}",matched,
385,description_length,187,157,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
387,description_length,1,16,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
387,name_length,5,12,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
388,description_length,194,161,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
390,description_length,4,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
405,friends_count,131646,1447,1,1,intent_attribution,"{""reason"": ""Follower manipulation to appear more social""}",matched,
405,name_length,7,6,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - insignificant length change""}",matched,
406,description_length,52,82,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
406,name_length,8,13,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
409,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
410,friends_count,133577,3378,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
410,description_length,50,41,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
410,name_length,6,10,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
415,name_length,2,13,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
417,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Natural growth in description length""}",matched,
417,name_length,4,17,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
422,description_length,184,154,1,1,intent_attribution,"{""reason"": ""Profile completeness: Adding description""}",matched,
426,description_length,121,106,1,1,intent_attribution,"{""reason"": ""Profile completeness: Adding description""}",matched,
426,name_length,2,10,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding: Name length change without semantic meaning""}",matched,
435,friends_count,68556,3456,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
435,description_length,118,151,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
435,name_length,2,4,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
437,description_length,183,147,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
437,name_length,17,20,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
440,friends_count,132187,1988,1,1,intent_attribution,"{""reason"": ""Huge increase in friends_count for follower manipulation""}",matched,
440,description_length,125,140,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
440,name_length,11,16,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
446,friends_count,70090,4990,1,1,intent_attribution,"{""reason"": ""Follower manipulation - large increase""}",matched,
446,description_length,2,5,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding - insignificant change""}",matched,
449,listed_count,3333,14,1,1,intent_attribution,"{""reason"": ""Large increase in listed_count for follower manipulation""}",matched,
449,description_length,16,1,1,-1,intent_attribution,"{""reason"": ""Minor increase in description_length, benign change""}",matched,
449,name_length,3,13,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
450,friends_count,133603,3404,1,1,intent_attribution,"{""reason"": ""Huge increase in friends_count for follower manipulation""}",matched,
450,name_length,5,20,1,1,intent_attribution,"{""reason"": ""Reduction in name_length for profile completeness""}",matched,
459,friends_count,131545,1346,1,1,intent_attribution,"{""reason"": ""Follower manipulation to appear more social""}",matched,
459,name_length,4,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
466,friends_count,130370,171,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
466,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
466,name_length,6,13,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
470,favourites_count,1,0,1,-1,intent_attribution,"{""reason"": ""Small numeric drift""}",matched,
470,listed_count,9,11,1,-1,intent_attribution,"{""reason"": ""Natural growth""}",matched,
470,description_length,51,102,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
470,name_length,30,35,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
472,friends_count,130931,732,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
472,description_length,50,80,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
472,name_length,30,39,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
474,friends_count,130362,163,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
474,name_length,10,15,1,1,intent_attribution,"{""reason"": ""Profile completeness""}",matched,
481,friends_count,65823,723,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
481,description_length,124,142,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
481,name_length,17,15,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
486,description_length,188,173,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
486,name_length,3,13,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
488,listed_count,3349,30,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
488,description_length,59,92,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
488,name_length,2,8,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference""}",matched,
491,description_length,143,113,1,1,intent_attribution,"{""reason"": ""Increased description length for profile completeness""}",matched,
491,name_length,1,16,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference in name""}",matched,
496,description_length,50,29,1,1,intent_attribution,"{""reason"": ""Increased description length for profile completeness""}",matched,
496,name_length,3,9,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding difference in name""}",matched,
497,friends_count,65520,420,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
497,description_length,134,143,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
497,name_length,4,18,1,1,intent_attribution,"{""reason"": ""Significant reduction in name_length for profile completeness""}",matched,
503,description_length,51,63,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
503,name_length,1,17,1,1,intent_attribution,"{""reason"": ""Extreme reduction in name_length for profile completeness""}",matched,
512,friends_count,130344,145,1,1,intent_attribution,"{""reason"": ""Follower manipulation""}",matched,
512,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
512,name_length,10,12,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
517,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
517,name_length,9,11,1,-1,intent_attribution,"{""reason"": ""Formatting/encoding""}",matched,
518,friends_count,65213,113,1,1,intent_attribution,"{""reason"": ""Large increase in friends_count for follower manipulation""}",matched,
518,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
518,name_length,6,13,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
519,friends_count,130229,30,1,1,intent_attribution,"{""reason"": ""Extreme increase in friends_count for follower manipulation""}",matched,
519,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""Minor change in description_length, benign formatting""}",matched,
519,name_length,10,12,1,-1,intent_attribution,"{""reason"": ""Minor change in name_length, benign formatting""}",matched,
522,description_length,196,151,1,-1,intent_attribution,"{""reason"": ""Natural growth in description length, benign change""}",matched,
