row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
52,name_length,4,12,1,1,intent_attribution,"{""reason"": ""The name length has decreased from 12 to 4, which may indicate an attempt to make the profile appear more human-like by using a shorter name.""}",matched,
54,friends_count,130851,652,1,1,intent_attribution,"{""reason"": ""The friends count has increased significantly from 652 to 130851, which may indicate an attempt to make the profile appear more popular or influential.""}",matched,
54,name_length,8,6,1,-1,intent_attribution,"{""reason"": ""The name length has increased from 6 to 8, which is a minor change and may be due to a normal profile update rather than an intentional attempt to evade detection.""}",matched,
55,friends_count,133727,3528,1,1,intent_attribution,"{""reason"": ""The friends count has increased significantly from 3528 to 133727, which may indicate an attempt to make the profile appear more popular or influential.""}",matched,
55,description_length,126,132,1,-1,intent_attribution,"{""reason"": ""The description length has decreased from 132 to 126, which is a minor change and may be due to a normal profile update rather than an intentional attempt to evade detection.""}",matched,
55,name_length,5,10,1,1,intent_attribution,"{""reason"": ""The name length has decreased from 10 to 5, which may indicate an attempt to make the profile appear more human-like by using a shorter name.""}",matched,
61,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length has increased from 1 to 4, which may indicate an attempt to make the profile appear more legitimate by adding more information to the description.""}",matched,
61,name_length,3,13,1,-1,intent_attribution,"{""reason"": ""The name length has decreased from 13 to 3, which is an unusual change and may be an unintentional error or a normal variation in profile updates.""}",matched,
67,friends_count,143160,12961,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 12961 to 143160) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
67,description_length,46,94,1,-1,intent_attribution,"{""reason"": ""The decrease in description length (from 94 to 46) could be an unintentional change, as it's not a significant alteration that would drastically impact the bot's appearance.""}",matched,
67,name_length,9,16,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 16 to 9) is a minor change that doesn't seem to be intentionally made to evade detection, and could be an unintentional edit.""}",matched,
69,description_length,182,149,1,-1,intent_attribution,"{""reason"": ""The increase in description length (from 149 to 182) is a relatively minor change that doesn't seem to be intentionally made to evade detection, and could be an unintentional edit.""}",matched,
73,description_length,50,35,1,1,intent_attribution,"{""reason"": ""The description length has increased significantly, which may indicate an attempt to make the profile appear more human-like by adding more information.""}",matched,
73,name_length,4,16,1,-1,intent_attribution,"{""reason"": ""The name length has decreased, which could be an unintentional change or a normal variation in profile updates.""}",matched,
74,friends_count,65202,102,1,1,intent_attribution,"{""reason"": ""The friends count has increased drastically, which may indicate an attempt to make the profile appear more popular or influential.""}",matched,
74,description_length,49,19,1,1,intent_attribution,"{""reason"": ""The description length has increased, which may indicate an attempt to make the profile appear more human-like by adding more information.""}",matched,
81,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced, which is a common tactic used by bots to evade detection by making their profiles appear more human-like.""}",matched,
83,description_length,67,82,1,-1,intent_attribution,"{""reason"": ""The description length has been reduced by a small amount, which could be a normal variation in profile updates and does not necessarily indicate intentional bot evasion.""}",matched,
83,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced, which is a common tactic used by bots to evade detection by making their profiles appear more human-like.""}",matched,
85,listed_count,7268,629,1,1,intent_attribution,"{""reason"": ""The significant increase in listed_count (from 629 to 7268) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
85,name_length,14,16,1,-1,intent_attribution,"{""reason"": ""The minor decrease in name_length (from 16 to 14) is likely an unintentional or normal variation in profile maintenance, rather than a deliberate attempt to evade detection.""}",matched,
93,description_length,52,70,1,-1,intent_attribution,"{""reason"": ""The reduction in description length could be due to the user editing their profile description, which is a normal behavior.""}",matched,
93,name_length,4,10,1,1,intent_attribution,"{""reason"": ""The significant reduction in name length, from 10 to 4, is unusual and may indicate an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
99,description_length,142,136,1,1,intent_attribution,"{""reason"": ""The description length has increased by 6 characters, which could be an attempt to make the profile appear more human-like by adding more information.""}",matched,
99,name_length,2,20,1,1,intent_attribution,"{""reason"": ""The name length has decreased significantly from 20 to 2, which could be an attempt to evade bot detection by making the profile appear more minimalistic.""}",matched,
100,description_length,55,37,1,1,intent_attribution,"{""reason"": ""The description length has increased by 18 characters, which could be an attempt to make the profile appear more human-like by adding more information.""}",matched,
100,name_length,1,13,1,1,intent_attribution,"{""reason"": ""The name length has decreased significantly from 13 to 1, which could be an attempt to evade bot detection by making the profile appear more minimalistic.""}",matched,
103,description_length,51,45,1,1,intent_attribution,"{""reason"": ""The description length has increased by 6 characters, which could be an attempt to make the profile appear more human-like by adding more information.""}",matched,
103,name_length,1,11,1,1,intent_attribution,"{""reason"": ""The name length has decreased significantly from 11 to 1, which could be an attempt to evade bot detection by making the profile appear more minimalistic.""}",matched,
105,friends_count,69116,4016,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 4016 to 69116) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
105,description_length,187,157,1,-1,intent_attribution,"{""reason"": ""The slight increase in description length (from 157 to 187) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
105,name_length,8,16,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 16 to 8) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
106,friends_count,136971,6772,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 6772 to 136971) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
106,description_length,38,41,1,-1,intent_attribution,"{""reason"": ""The slight decrease in description length (from 41 to 38) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
106,name_length,5,10,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 10 to 5) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
107,description_length,4,1,1,-1,intent_attribution,"{""reason"": ""The slight increase in description length (from 1 to 4) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
107,name_length,5,18,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 18 to 5) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the profile's appearance.""}",matched,
116,name_length,2,18,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced from 18 to 2, which is an unusual and suspicious change, likely made to evade bot detection by appearing more human-like.""}",matched,
128,friends_count,65174,74,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 74 to 65174) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
128,name_length,5,20,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 20 to 5) could be an unintentional change, as it's not a typical evasion tactic and may not significantly impact the bot's detection.""}",matched,
138,name_length,2,14,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 14 to 2, which is an unusual and suspicious change, likely made to evade bot detection by appearing more human-like.""}",matched,
143,name_length,1,11,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 11 to 1, which is an unusual change and may be an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
144,friends_count,69428,4328,1,1,intent_attribution,"{""reason"": ""The friends count was increased by a large margin, which is an unusual change and may be an attempt to make the profile appear more popular or influential.""}",matched,
144,description_length,38,53,1,-1,intent_attribution,"{""reason"": ""The description length was reduced by a small margin, which is a normal variation and may not be an intentional attempt to evade bot detection.""}",matched,
144,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""The name length was reduced by a small margin, which is a normal variation and may not be an intentional attempt to evade bot detection.""}",matched,
145,friends_count,135543,5344,1,1,intent_attribution,"{""reason"": ""The friends count was increased by a large margin, which is an unusual change and may be an attempt to make the profile appear more popular or influential.""}",matched,
145,description_length,38,26,1,-1,intent_attribution,"{""reason"": ""The description length was increased by a small margin, which is a normal variation and may not be an intentional attempt to evade bot detection.""}",matched,
145,name_length,5,6,1,-1,intent_attribution,"{""reason"": ""The name length was reduced by a small margin, which is a normal variation and may not be an intentional attempt to evade bot detection.""}",matched,
152,description_length,191,161,1,1,intent_attribution,"{""reason"": ""The description length has increased by 30 characters, which is a significant change. This could be an intentional attempt to make the bot's profile appear more human-like by adding more content to the description.""}",matched,
164,friends_count,130291,92,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 92 to 130291) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
164,description_length,16,1,1,1,intent_attribution,"{""reason"": ""The increase in description length (from 1 to 16) suggests an intentional effort to make the bot profile appear more legitimate and human-like by adding more descriptive content.""}",matched,
168,description_length,49,76,1,-1,intent_attribution,"{""reason"": ""The description length was shortened, but the new length is still within a reasonable range, suggesting an unintentional change.""}",matched,
168,name_length,6,18,1,1,intent_attribution,"{""reason"": ""The name length was significantly shortened, which could be an attempt to make the profile appear more human-like or evade bot detection.""}",matched,
171,friends_count,65313,213,1,1,intent_attribution,"{""reason"": ""The friends count was drastically increased, which is an unusual and suspicious change, likely intended to evade bot detection.""}",matched,
171,description_length,140,110,1,-1,intent_attribution,"{""reason"": ""The description length was increased, but the new length is still within a reasonable range, suggesting an unintentional change.""}",matched,
171,name_length,2,7,1,1,intent_attribution,"{""reason"": ""The name length was significantly shortened, which could be an attempt to make the profile appear more human-like or evade bot detection.""}",matched,
173,description_length,60,81,1,-1,intent_attribution,"{""reason"": ""The description length was shortened, but the new length is still within a reasonable range, suggesting an unintentional change.""}",matched,
173,name_length,1,8,1,1,intent_attribution,"{""reason"": ""The name length was significantly shortened, which could be an attempt to make the profile appear more human-like or evade bot detection.""}",matched,
177,friends_count,65159,59,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 59 to 65159) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
177,description_length,9,6,1,-1,intent_attribution,"{""reason"": ""The slight increase in description length (from 6 to 9) is a minor change that could be unintentional or a normal variation in profile updates.""}",matched,
177,name_length,28,26,1,-1,intent_attribution,"{""reason"": ""The small increase in name length (from 26 to 28) is a minor change that could be unintentional or a normal variation in profile updates.""}",matched,
188,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length has increased from 1 to 4, which may indicate an attempt to make the profile appear more legitimate by adding a more substantial description, a common trait of human-like profiles.""}",matched,
188,name_length,31,21,1,1,intent_attribution,"{""reason"": ""The name length has increased from 21 to 31, which could be an attempt to make the profile appear more authentic by using a longer, more realistic name, a characteristic often found in human profiles.""}",matched,
198,name_length,2,22,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced, which is an unusual change. This could be an attempt to make the profile appear more human-like.""}",matched,
199,friends_count,73083,7983,1,1,intent_attribution,"{""reason"": ""The friends count has been increased by a large margin, which is an unusual and suspicious change. This could be an attempt to make the profile appear more popular.""}",matched,
199,description_length,39,87,1,-1,intent_attribution,"{""reason"": ""The description length has been reduced, but this change is not unusual and could be a normal update to the profile.""}",matched,
199,name_length,5,7,1,-1,intent_attribution,"{""reason"": ""The name length has been reduced by a small margin, which is a normal variation and not suspicious.""}",matched,
206,friends_count,130811,612,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 612 to 130811) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
206,description_length,10,1,1,1,intent_attribution,"{""reason"": ""The increase in description length (from 1 to 10) suggests an intentional effort to make the bot profile appear more legitimate and human-like.""}",matched,
206,name_length,4,12,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 12 to 4) is likely an unintentional change, as it doesn't necessarily contribute to evading bot detection or making the profile appear more human-like.""}",matched,
215,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length has increased by 30 characters, which is a significant change. This could be an intentional attempt to make the bot's profile appear more human-like by adding more content to the description.""}",matched,
218,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length has increased from 1 to 4, which may indicate an attempt to make the profile appear more human-like by adding more content to the description.""}",matched,
218,name_length,16,21,1,-1,intent_attribution,"{""reason"": ""The name length has decreased from 21 to 16, which is a minor change and may be an unintentional correction or a normal variation in profile updates.""}",matched,
220,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length has increased from 156 to 186, which may indicate an attempt to make the profile appear more human-like by adding more content to the description.""}",matched,
234,friends_count,65315,215,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 215 to 65315) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
234,description_length,2,11,1,-1,intent_attribution,"{""reason"": ""The decrease in description length (from 11 to 2) could be an unintentional change, as it's unlikely a bot would intentionally reduce its description length to appear more human-like.""}",matched,
234,name_length,6,10,1,-1,intent_attribution,"{""reason"": ""The slight decrease in name length (from 10 to 6) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the bot's profile.""}",matched,
235,friends_count,145917,15718,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 15718 to 145917) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""The significant increase in listed count (from 3 to 3322) is likely an intentional attempt to make the bot profile appear more influential and evade detection.""}",matched,
235,description_length,46,55,1,-1,intent_attribution,"{""reason"": ""The slight decrease in description length (from 55 to 46) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the bot's profile.""}",matched,
235,name_length,34,36,1,-1,intent_attribution,"{""reason"": ""The slight decrease in name length (from 36 to 34) is likely an unintentional change, as it's a minor adjustment that doesn't significantly impact the bot's profile.""}",matched,
238,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced from 12 to 2, which is an unusual and deliberate change to make the profile appear more human-like.""}",matched,
245,name_length,2,14,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced, which is an unusual change and may be an attempt to evade bot detection by appearing more human-like.""}",matched,
247,friends_count,130946,747,1,1,intent_attribution,"{""reason"": ""The friends count has been drastically increased, which is an unusual and suspicious change, potentially indicating an attempt to fake social influence.""}",matched,
247,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""The description length has been increased, but the change is relatively small and may be a legitimate update to the profile.""}",matched,
249,friends_count,130360,161,1,1,intent_attribution,"{""reason"": ""The friends count has been drastically increased, which is an unusual and suspicious change, potentially indicating an attempt to fake social influence.""}",matched,
249,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""The description length has been increased, but the change is relatively small and may be a legitimate update to the profile.""}",matched,
249,name_length,10,15,1,-1,intent_attribution,"{""reason"": ""The name length has been decreased, but the change is relatively small and may be a legitimate update to the profile.""}",matched,
251,friends_count,131311,1112,1,1,intent_attribution,"{""reason"": ""The friends count has been drastically increased, which is an unusual and suspicious change, potentially indicating an attempt to fake social influence.""}",matched,
251,description_length,10,13,1,-1,intent_attribution,"{""reason"": ""The description length has been decreased, but the change is relatively small and may be a legitimate update to the profile.""}",matched,
251,name_length,7,16,1,1,intent_attribution,"{""reason"": ""The name length has been significantly reduced, which is an unusual change and may be an attempt to evade bot detection by appearing more human-like.""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 5892 to 136091) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""The minor decrease in description length (from 129 to 126) is likely an unintentional change, as it does not significantly impact the profile's appearance or bot detection evasion.""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The significant decrease in name length (from 12 to 2) is likely an intentional attempt to make the bot profile appear more anonymous and evade detection.""}",matched,
261,name_length,3,13,1,1,intent_attribution,"{""reason"": ""The decrease in name length (from 13 to 3) is likely an intentional attempt to make the bot profile appear more anonymous and evade detection.""}",matched,
270,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The description length has increased by 30 characters, which is a significant change. This could be an intentional attempt to make the bot's profile appear more human-like by adding more content to the description.""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 2376 to 132575) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
275,description_length,56,92,1,-1,intent_attribution,"{""reason"": ""The decrease in description length (from 92 to 56) could be an unintentional change, as it's a relatively minor adjustment that doesn't significantly impact the profile's overall appearance.""}",matched,
275,name_length,2,7,1,1,intent_attribution,"{""reason"": ""The significant decrease in name length (from 7 to 2) is likely an intentional attempt to make the bot profile appear more anonymous and evade detection.""}",matched,
282,description_length,126,141,1,-1,intent_attribution,"{""reason"": ""The description length was shortened by 15 characters, which could be a normal edit or correction, rather than an intentional attempt to evade bot detection.""}",matched,
282,name_length,1,11,1,1,intent_attribution,"{""reason"": ""The name length was drastically reduced from 11 to 1, which is an unusual change and may be an attempt to make the profile appear more anonymous or evade detection.""}",matched,
285,listed_count,6645,6,1,1,intent_attribution,"{""reason"": ""The listed count was increased by a large amount (6645 - 6 = 6639), which is an unusual and suspicious change that may be an attempt to make the profile appear more popular or evade detection.""}",matched,
285,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""The has_created_date feature was changed from 1 to 0, which may be an attempt to hide or obscure the profile's creation date, a common tactic used by bots to evade detection.""}",matched,
285,description_length,132,144,1,-1,intent_attribution,"{""reason"": ""The description length was shortened by 12 characters, which could be a normal edit or correction, rather than an intentional attempt to evade bot detection.""}",matched,
285,name_length,30,17,1,-1,intent_attribution,"{""reason"": ""The name length was increased by 13 characters, which could be a normal update or change, rather than an intentional attempt to evade bot detection.""}",matched,
285,has_location,0,1,1,1,intent_attribution,"{""reason"": ""The has_location feature was changed from 1 to 0, which may be an attempt to hide or obscure the profile's location, a common tactic used by bots to evade detection.""}",matched,
288,listed_count,6649,10,1,1,intent_attribution,"{""reason"": ""The listed count has increased significantly, which may indicate an attempt to appear more popular or influential.""}",matched,
288,has_created_date,0,1,1,-1,intent_attribution,"{""reason"": ""The change in has_created_date is likely an unintentional error or data inconsistency.""}",matched,
288,description_length,193,115,1,1,intent_attribution,"{""reason"": ""The description length has increased, which may indicate an attempt to appear more legitimate or human-like.""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""The change in name length is a minor adjustment and likely unintentional.""}",matched,
288,has_location,0,1,1,-1,intent_attribution,"{""reason"": ""The change in has_location is likely an unintentional error or data inconsistency.""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""The friends count has increased significantly, which may indicate an attempt to appear more popular or influential.""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""The listed count has increased significantly, which may indicate an attempt to appear more popular or influential.""}",matched,
291,name_length,3,14,1,-1,intent_attribution,"{""reason"": ""The change in name length is a minor adjustment and likely unintentional.""}",matched,
292,description_length,189,144,1,1,intent_attribution,"{""reason"": ""The description length has increased, which may indicate an attempt to appear more legitimate or human-like.""}",matched,
296,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The description length has increased from 1 to 4, which may indicate an attempt to make the profile appear more legitimate by adding more information.""}",matched,
296,name_length,6,11,1,-1,intent_attribution,"{""reason"": ""The name length has decreased from 11 to 6, which could be a normal variation in username choice and does not necessarily indicate an attempt to evade detection.""}",matched,
299,name_length,2,14,1,1,intent_attribution,"{""reason"": ""The name length has decreased significantly from 14 to 2, which may indicate an attempt to make the profile appear more anonymous or evade detection.""}",matched,
301,name_length,1,11,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 11 to 1, which is an unusual change and may be an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
302,name_length,2,7,1,1,intent_attribution,"{""reason"": ""The name length was reduced from 7 to 2, which is a suspicious change and may be an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
303,friends_count,132578,2379,1,1,intent_attribution,"{""reason"": ""The friends count was increased by a large amount, which is an unusual change and may be an attempt to make the profile appear more legitimate or evade bot detection.""}",matched,
303,name_length,6,12,1,1,intent_attribution,"{""reason"": ""The name length was reduced from 12 to 6, which is a suspicious change and may be an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
306,description_length,51,75,1,-1,intent_attribution,"{""reason"": ""The description length was reduced by a moderate amount, which is a normal variation and does not appear to be an intentional attempt to evade bot detection.""}",matched,
306,name_length,1,17,1,1,intent_attribution,"{""reason"": ""The name length was significantly reduced from 17 to 1, which is an unusual change and may be an attempt to evade bot detection by making the profile appear more human-like.""}",matched,
308,friends_count,131375,1176,1,1,intent_attribution,"{""reason"": ""The friends count has increased significantly, which is unusual for a normal user, suggesting an intentional attempt to make the bot appear more popular.""}",matched,
308,description_length,51,99,1,-1,intent_attribution,"{""reason"": ""The description length has decreased, which could be a normal variation in user behavior, and does not necessarily indicate an intentional attempt to evade detection.""}",matched,
308,name_length,30,23,1,-1,intent_attribution,"{""reason"": ""The name length has increased, but this is a relatively minor change and could be a normal variation in user behavior, rather than an intentional attempt to evade detection.""}",matched,
309,name_length,2,7,1,-1,intent_attribution,"{""reason"": ""The name length has decreased, which could be a normal variation in user behavior, and does not necessarily indicate an intentional attempt to evade detection.""}",matched,
312,friends_count,65138,38,1,1,intent_attribution,"{""reason"": ""The friends count has increased significantly, which is unusual for a normal user, suggesting an intentional attempt to make the bot appear more popular.""}",matched,
312,description_length,10,1,1,-1,intent_attribution,"{""reason"": ""The description length has increased, but this is a relatively minor change and could be a normal variation in user behavior, rather than an intentional attempt to evade detection.""}",matched,
312,name_length,9,14,1,-1,intent_attribution,"{""reason"": ""The name length has decreased, which could be a normal variation in user behavior, and does not necessarily indicate an intentional attempt to evade detection.""}",matched,
316,listed_count,3324,5,1,1,intent_attribution,"{""reason"": ""The listed count has increased significantly, which is unusual and may indicate an attempt to make the profile appear more popular.""}",matched,
316,description_length,10,1,1,1,intent_attribution,"{""reason"": ""The description length has increased, which may indicate an attempt to add more human-like details to the profile.""}",matched,
316,name_length,3,7,1,-1,intent_attribution,"{""reason"": ""The name length has decreased, which is a minor change and may be an unintentional edit.""}",matched,
318,description_length,75,78,1,-1,intent_attribution,"{""reason"": ""The description length has decreased slightly, which is a minor change and may be an unintentional edit.""}",matched,
318,name_length,29,23,1,1,intent_attribution,"{""reason"": ""The name length has increased, which may indicate an attempt to add more human-like details to the profile.""}",matched,
322,friends_count,65212,112,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 112 to 65212) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
322,listed_count,3320,1,1,1,intent_attribution,"{""reason"": ""The large increase in listed count (from 1 to 3320) is likely an intentional attempt to make the bot profile appear more influential and evade detection.""}",matched,
322,description_length,123,138,1,-1,intent_attribution,"{""reason"": ""The small decrease in description length (from 138 to 123) is likely an unintentional change, as it doesn't significantly impact the bot profile's appearance or detection evasion.""}",matched,
322,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""The small decrease in name length (from 31 to 30) is likely an unintentional change, as it doesn't significantly impact the bot profile's appearance or detection evasion.""}",matched,
325,name_length,30,44,1,-1,intent_attribution,"{""reason"": ""The decrease in name length (from 44 to 30) is likely an unintentional change, as it doesn't significantly impact the bot profile's appearance or detection evasion.""}",matched,
327,description_length,183,159,1,-1,intent_attribution,"{""reason"": ""The small increase in description length (from 159 to 183) is likely an unintentional change, as it doesn't significantly impact the bot profile's appearance or detection evasion.""}",matched,
330,friends_count,69172,4072,1,1,intent_attribution,"{""reason"": ""The significant increase in friends count (from 4072 to 69172) is likely an intentional attempt to make the bot profile appear more popular and evade detection.""}",matched,
330,description_length,120,135,1,-1,intent_attribution,"{""reason"": ""The slight decrease in description length (from 135 to 120) is likely an unintentional change, as it doesn't significantly impact the profile's appearance or credibility.""}",matched,
