row_id,column,dirty_value,correct_value,mask,decision,reason
232,subject_type,Tournament,Athlete,1,1,wrong type
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,typo
233,subject_type,Team,League,1,1,wrong type
235,subject_entity,toronto argonauts,None,1,1,wrong entity
235,subject_type,Team,None,1,1,wrong type
235,subject_location,hamilton,None,1,1,wrong location
238,subject_entity,houston oilers,Not specified in claim text,1,1,wrong entity
238,subject_location,houston,Not specified in claim text,1,1,wrong location
241,subject_entity,vancouver canucks,Detroit,1,1,wrong entity
241,subject_location,detroit,Vancouver,1,1,wrong location
241,value,19875,18910,1,-1,numeric drift
242,subject_entity,vancouver canucks,New Jersey,1,1,wrong entity
242,subject_location,east rutherford,Vancouver,1,1,wrong location
242,value,9125,19869,1,-1,numeric drift
243,value,73506,71740,1,-1,numeric drift
246,subject_type,Team,Athlete,1,1,wrong type
246,subject_location,cleveland,N/A,1,1,wrong location
246,value,321,N/A,1,1,meaning-altering swap
247,value,450,"e.g., 600000",1,1,meaning-altering swap
250,subject_location,detroit,not specified in claim text,1,1,wrong location
250,value,13,78312,1,1,substantial numeric drift
252,subject_location,denver,wake forest,1,1,wrong location
253,subject_location,vancouver,chilliwack,1,1,wrong location
254,subject_location,vancouver,Canada,1,1,wrong location
254,value,6,6,1,-1,guard_fallback
257,subject_entity,collingwood,Collingwood,1,1,wrong entity
257,subject_type,Team,League,1,1,wrong type
257,value,5500,42550,1,1,substantial numeric drift
259,subject_entity,club huracán,"club huracán, banfield",1,1,wrong entity
259,subject_location,buenos aires,not specified in claim,1,1,wrong location
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,wrong entities
260,subject_location,melbourne,not specified in claim,1,1,wrong location
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,wrong entity
262,subject_location,toronto,Not specified in claim text,1,1,wrong location
268,subject_location,beijing,Not specified in claim text,1,-1,typo
269,value,1033,5872,1,1,substantial numeric drift
271,subject_entity,blue jay,unknown (home team),1,1,wrong entity
271,subject_location,toronto,not mentioned (or Toronto),1,1,wrong location
273,subject_location,pittsburgh,pittsburgh,1,-1,capitalization
275,subject_location,nashville,not specified in claim,1,1,wrong location
277,subject_type,Team,Team,1,-1,no error
283,value,20049,20562,1,-1,numeric drift
291,subject_entity,golden state,golden state,1,-1,guard_fallback
291,subject_location,charlotte,charlotte,1,-1,guard_fallback
294,subject_entity,toshiba,toshiba,1,-1,guard_fallback
294,subject_location,copenhagen,copenhagen,1,-1,guard_fallback
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,wrong entity
296,subject_type,Team,Stadium,1,1,wrong type
298,subject_entity,boston patriots,Not specified in claim text,1,1,wrong entity
298,subject_location,boston,Not specified in claim text,1,1,wrong location
302,subject_location,florida,detroit,1,1,wrong location
304,subject_location,great britain,germany,1,1,wrong country
306,subject_entity,dallas,new orleans team,1,1,wrong team
306,value,<14472,less than 14472,1,-1,typo
308,subject_location,north melbourne,melbourne,1,-1,minor location drift
310,subject_location,manchester,manchester,1,1,wrong location
311,subject_location,manchester,manchester,1,1,wrong location
312,subject_entity,boston celtics,Not present in claim text,1,1,wrong entity
312,subject_type,Team,Not present in claim text,1,1,wrong type
312,subject_location,atlanta,Not present in claim text,1,1,wrong location
314,subject_entity,washington,Not present in claim text,1,1,wrong entity
314,subject_location,new york,Not present in claim text,1,1,wrong location
316,subject_entity,vfl,carlton,1,1,wrong entity
316,subject_location,melbourne,melbourne,1,-1,typo
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,wrong entity
317,subject_location,denver,"columbus, ohio",1,1,wrong location
319,subject_entity,los angeles ram,los angeles ram,1,-1,guard_fallback
319,subject_location,los angeles,san francisco,1,-1,typo
320,subject_location,northsfleet,stevenage,1,1,wrong location
321,subject_entity,denver bronco,the denver broncos,1,1,wrong entity
321,subject_location,kansas,denver,1,1,wrong location
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,wrong entity
328,subject_location,liverpool,arsenal,1,1,wrong location
328,value,34000000<,22300000,1,-1,numeric drift
332,subject_location,melbourne,windy hill,1,1,wrong location
335,subject_entity,tim duncan,the spur,1,1,wrong entity
335,subject_type,Athlete,Team,1,1,wrong type
340,subject_location,melbourne,carlton,1,1,wrong location
342,subject_location,melbourne,australia,1,1,wrong location
342,value,147,355 (Tests) or 124 (ODIs),1,1,meaning-altering swap
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,meaning-altering swap
346,value,484,0.484,1,-1,trivial numeric drift
347,subject_type,Athlete,Coach,1,1,wrong entity type
347,subject_location,valdosta,Not specified in claim,1,1,wrong location
347,value,623,0.623,1,-1,trivial numeric drift
348,subject_entity,indiana pacers,indiana pacers,1,-1,guard_fallback
348,subject_location,cleveland,cleveland,1,-1,guard_fallback
349,value,16010,75,1,1,meaning-altering swap
351,subject_entity,new york rangers,new york ranger,1,-1,typo
351,value,157,N/A,1,1,meaning-altering swap
353,subject_type,Team,Company,1,1,wrong entity type
353,claim_domain,Sports,Business,1,1,wrong claim domain
357,subject_entity,angle rs,Los Angeles Angels,1,1,wrong entity
357,subject_location,toronto,Anaheim,1,1,wrong location
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,1,wrong entity
358,subject_location,toronto,St. Petersburg,1,1,wrong location
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,wrong entity
361,subject_location,cleveland,Pittsburgh,1,1,wrong location
361,value,58444,76753,1,-1,numeric drift
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,wrong entity
365,subject_type,Team,Not mentioned in claim text,1,1,wrong type
365,subject_location,san francisco,Not mentioned in claim text,1,1,wrong location
366,subject_entity,los angeles,los angeles rams,1,-1,typo
366,subject_location,san francisco,los angeles,1,1,wrong location
370,subject_entity,columbus blue jackets,chicago,1,1,wrong entity
370,subject_location,columbus,columbus,1,-1,typo
373,subject_entity,vancouver canucks,vancouver,1,1,wrong entity
375,value,114,161,1,-1,numeric drift
376,subject_entity,houston oiler,houston oilers,1,-1,typo
376,value,14489,32183,1,1,substantial numeric drift
378,subject_location,golden state,milwaukee,1,1,wrong location
380,value,30751,30751 and 73421,1,-1,numeric drift
381,subject_type,Team,School/Educational Institution,1,1,meaning-altering swap
381,subject_location,indiana,Unknown (not morgan township),1,1,wrong location
381,claim_domain,Sports,Demographics,1,1,wrong claim domain
383,subject_type,Athlete,Artist,1,1,meaning-altering swap
383,claim_domain,Sports,Entertainment,1,1,wrong claim domain
384,value,16000,16.000,1,-1,numeric drift
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,1,wrong entity
385,subject_type,Athlete,Tournament,1,1,meaning-altering swap
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,typo
386,subject_location,california,United States,1,1,wrong location
388,subject_entity,tennessee titans,unspecified team,1,1,wrong entity
389,subject_type,Team,Team,1,-1,guard_fallback
389,subject_location,melbourne,north melbourne,1,-1,trivial drift
391,subject_location,beechworth,N/A (not specified),1,1,wrong location
391,value,>1013,greater than 1013,1,-1,trivial formatting
393,subject_entity,midlands rfu,midland team(s),1,1,wrong entity
393,subject_type,Team,Organization,1,1,wrong type
395,subject_entity,blue jays,N/A,1,1,wrong entity
395,subject_type,Team,N/A,1,1,wrong type
395,subject_location,arlington,N/A,1,1,wrong location
398,subject_entity,blue jays,N/A,1,1,wrong entity
398,subject_type,Team,N/A,1,1,wrong type
398,subject_location,toronto,N/A,1,1,wrong location
399,subject_entity,minnesota golden gophers,A team,1,1,wrong entity
399,subject_type,Athlete,Team,1,1,wrong type
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,wrong location
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,wrong entity
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,wrong type
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,wrong location
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,wrong entity
403,subject_location,toronto,N/A (not specified in claim text),1,1,wrong location
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,substantial numeric drift
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,capitalization
407,subject_entity,washington redskins,not specified in claim text,1,1,wrong entity
407,subject_type,Team,not specified in claim text,1,1,wrong type
407,subject_location,washington,not specified in claim text,1,1,wrong location
414,subject_type,Team,School,1,1,wrong entity type
416,subject_location,montreal,philadelphia,1,1,wrong location
420,value,115,115 - 108 and 125 - 122,1,-1,numeric drift
426,subject_entity,ufc,UFC events,1,1,wrong entity
426,subject_type,Event,Event,1,-1,capitalization
426,value,6,N/A,1,1,meaning-altering swap
427,subject_location,manchester,Manchester,1,-1,capitalization
429,value,140,285,1,1,meaning-altering swap
432,value,73896,79862,1,-1,numeric drift
435,subject_entity,cleveland brown,cleveland browns,1,1,wrong entity
435,value,69019,78723,1,-1,numeric drift
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,wrong entity
439,subject_location,toronto,N/A (not specified in claim),1,1,wrong location
439,value,49484,53935,1,-1,numeric drift
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,wrong entity
440,subject_location,toronto,N/A (not specified in claim),1,1,wrong location
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,wrong location
447,subject_location,washington,miami,1,1,wrong location
447,value,117,85,1,1,substantial numeric drift
451,subject_location,england,australia,1,1,wrong location
452,subject_entity,jack roberts,Not specified in claim text,1,1,wrong entity
452,subject_type,Team,Athlete,1,1,wrong type
452,subject_location,atlanta,Not specified in claim text,1,1,wrong location
454,subject_location,cleveland,Not specified in claim text,1,1,wrong location
456,subject_location,chicago,N/A (not specified in claim text),1,1,wrong location
458,subject_entity,boston bruins,boston,1,1,wrong entity
458,subject_location,philadelphia,N/A (game location not specified),1,1,wrong location
459,subject_location,detroit,N/A (not specified in claim),1,1,wrong location
462,value,>130,113,1,1,meaning-altering swap
464,subject_entity,indiana pacers,indiana pacer,1,-1,typo
465,value,2136,N/A,1,1,meaning-altering swap
468,subject_type,Team,League,1,1,wrong entity
468,subject_location,widnes,widnes,1,-1,trivial drift
469,subject_location,montreal,montreal,1,-1,guard_fallback
470,value,1:07.18,None,1,1,meaning-altering swap
471,subject_location,edmonton,kitchener,1,1,wrong location
473,value,103,"A higher value (e.g., 130-150 for a two-day event)",1,1,meaning-altering swap
474,value,111,"A higher value (e.g., 130-150 for a two-day event)",1,1,meaning-altering swap
477,subject_entity,atlanta falcons,new york giants,1,1,wrong entity
479,value,147,152,1,-1,numeric drift
481,value,50000,30037,1,1,meaning-altering swap
483,value,264,significantly higher than 264,1,1,meaning-altering swap
484,value,145,>145,1,-1,trivial drift
486,subject_location,montreal,san diego,1,1,wrong location
488,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,wrong entity
488,subject_location,toronto,N/A (not specified in claim text),1,1,wrong location
488,value,29709,"much higher (e.g., over 100,000)",1,1,meaning-altering swap
489,value,60000,"over 70,000",1,-1,trivial drift
491,subject_entity,conklin,chicago,1,1,wrong entity
491,subject_type,Team,Athlete,1,1,wrong type
495,subject_entity,philadelphia eagles,arizona cardinal,1,1,wrong entity
495,subject_location,edward jones dome,st. louis,1,1,wrong location
496,subject_entity,gävle,brynäs if gävle,1,1,wrong entity
496,subject_location,ottawa,sweden,1,1,wrong location
497,subject_entity,ottawa senators,sweeden,1,1,wrong entity
497,subject_type,Team,Country,1,1,wrong type
497,subject_location,sweeden,sweden,1,1,wrong location
498,value,157,39,1,-1,numeric drift
502,value,17701,18007,1,-1,numeric drift
503,subject_location,spartak,bobruisk,1,1,wrong location
503,value,11200,3700,1,1,substantial numeric difference
506,subject_location,toronto,new york,1,1,wrong location
506,value,499122,approximately 57000-78000,1,1,substantial numeric difference
510,value,1000,94,1,1,meaning-altering swap
511,subject_location,czechoslovakia,not czechoslovakia,1,1,wrong location
511,value,1200,1200.81,1,-1,numeric drift
514,value,30000,less than 30000,1,1,meaning-altering swap
518,subject_type,Athlete,Team,1,1,wrong entity type
518,subject_location,melbourne,melbourne,1,-1,guard_fallback
520,subject_location,utah,brooklyn,1,1,wrong location
522,subject_entity,maria cecilia,maria cecilia floriddia,1,-1,typo
522,subject_location,brazil,Not mentioned in claim text,1,1,wrong location
526,subject_entity,blue jays,Not mentioned in claim text,1,1,wrong entity
526,subject_location,toronto,Not mentioned in claim text,1,1,wrong location
526,value,37354,30000,1,-1,numeric drift
528,subject_entity,new york jets,new york jet,1,-1,typo
532,value,49000,49540,1,-1,numeric drift
535,subject_entity,carltton fc,Carlton,1,-1,typo
536,subject_entity,footscray,st kilda,1,1,entity swap
536,subject_location,melbourne,footscray,1,1,location swap
537,subject_entity,toronto blue jays,N/A (not mentioned),1,1,entity swap
537,subject_type,Team,N/A (not mentioned),1,1,type swap
537,subject_location,toronto,N/A (not mentioned),1,1,location swap
538,subject_entity,detroit red wings,detroit,1,-1,abbreviation
540,subject_entity,sergey filimonov,sergey filimonov,1,-1,guard_fallback
540,subject_location,almaty,kazakhstan,1,1,wrong location
543,subject_entity,wake forest,ljvm coliseum,1,1,wrong entity
543,subject_type,Team,Venue,1,1,wrong type
545,subject_entity,conseco,conseco fieldhouse,1,-1,abbreviation
545,subject_type,Team,Venue,1,1,wrong type
549,subject_location,indiana,atlanta,1,1,wrong location
549,value,212,N/A,1,1,wrong value
550,value,168,N/A,1,1,meaning-altering swap
551,subject_location,melbourne,melbourne,1,-1,typo
552,subject_entity,jim furyk,a golfer active before 1980,1,1,wrong entity
552,value,274,N/A,1,1,meaning-altering swap
554,subject_entity,oklahoma schools,oklahoma school,1,-1,typo
554,subject_type,Team,Conference,1,1,wrong type
556,subject_entity,north melbourne fc,north melbourne,1,-1,abbreviation
556,subject_type,Team,League,1,1,wrong type
556,subject_location,melbourne,melbourne,1,-1,typo
559,subject_location,us,new jersey devil,1,1,wrong location
562,subject_entity,south melbourne,south melbourne,1,-1,no error
562,subject_location,vfl park,vfl park,1,-1,no error
563,subject_location,san francisco,san francisco,1,-1,no error
565,subject_type,Team,Athlete,1,1,entity type swap
568,subject_location,cleveland,cleveland,1,-1,guard_fallback
572,subject_location,philadelphia,philadelphia,1,-1,typo
575,value,lowest 75281,46000,1,1,meaning-altering swap
576,value,largest 31202,"e.g., 66000",1,1,meaning-altering swap
579,value,850,800 (for second place),1,-1,numeric drift
580,subject_entity,nick penner,chris lytle,1,1,wrong entity
581,value,987,987.1,1,-1,numeric drift
582,subject_location,austria,switzerland,1,1,wrong location
582,value,261,261.5,1,-1,numeric drift
585,subject_entity,cleveland browns,cleveland browns,1,-1,guard_fallback
587,subject_location,melbourne,fremantle,1,1,wrong location
590,subject_entity,new york jet,the player,1,1,wrong entity
590,subject_type,Team,Athlete,1,1,wrong type
592,subject_location,ohio,australia,1,1,wrong location
598,subject_location,cleveland,virginia,1,1,wrong location
601,subject_type,Team,Media Service,1,1,wrong entity type
601,claim_domain,Sports,Media,1,1,wrong claim domain
602,subject_location,north carolina state,texas a&m,1,1,wrong location
603,subject_entity,minnesota twins,kelly pavlik,1,1,wrong entity
603,subject_type,Team,Athlete,1,1,wrong entity type
603,subject_location,minneapolis,minnesota,1,1,wrong location
607,subject_entity,arkansas razorbacks,tcu,1,1,wrong entity
608,subject_entity,arkansas razorbacks,war memorial stadium,1,1,wrong entity
608,subject_type,Team,Venue,1,1,wrong entity type
610,subject_location,melbourne,melbourne,1,-1,guard_fallback
612,subject_entity,washington capitals player,player,1,1,wrong entity
614,subject_entity,san antonio spursford,san antonio spurs,1,1,wrong entity
614,subject_type,Team,Company,1,1,wrong type
614,subject_location,ford center,san antonio,1,1,wrong location
616,subject_entity,vfl,vfl park,1,1,wrong entity
616,subject_type,event,League,1,1,wrong type
616,subject_location,melbourne,melbourne,1,-1,guard_fallback
617,subject_location,melbourne,N/A (not specified for Footscray in claim),1,-1,typo
619,subject_entity,new jersey nets,An athlete's name,1,1,wrong entity
619,subject_type,Team,City,1,1,wrong type
621,subject_location,toronto,New Jersey,1,1,wrong location
621,value,74-77,N/A,1,1,meaning-altering swap
623,value,100000,more than 100000,1,-1,trivial drift
625,subject_type,Athlete,Team,1,1,wrong entity type
626,subject_entity,atlanta hawk,the atlanta hawks,1,1,wrong entity
626,subject_location,boston,atlanta,1,1,wrong location
628,value,68000,74184,1,-1,numeric drift
629,value,18 nov 1990,74184,1,1,meaning-altering swap
630,subject_location,minneapolis,minnesota,1,1,wrong location
630,value,54462,23,1,1,substantial numeric drift
631,subject_entity,team arizona,arizona st,1,1,wrong entity
632,subject_entity,ucla player,a player from ucla,1,-1,trivial rephrasing
632,subject_type,Athlete,Athlete,1,-1,trivial capitalization
638,subject_entity,phoenix international raceway,phoenix international raceway,1,-1,guard_fallback
638,subject_type,Team,Venue,1,1,wrong type
638,subject_location,trentonian,"phoenix, arizona",1,1,wrong location
640,subject_entity,boston bronco,None,1,1,wrong entity
640,subject_type,Team,None,1,1,wrong type
640,subject_location,boston,None,1,1,wrong location
640,value,38865,over 38865,1,-1,numeric drift
643,value,22336,N/A,1,1,meaning-altering swap
645,subject_location,florida,florida state,1,-1,trivial drift
648,value,11432,"Much higher (e.g., 80,000+)",1,1,meaning-altering swap
650,subject_entity,galatasaray s.k.,belgium,1,1,wrong entity
650,subject_type,Team,Country,1,1,wrong type
655,value,302,200,1,-1,numeric drift
656,value,179,307,1,-1,numeric drift
657,subject_location,arkansas,arkansas state,1,-1,abbreviation
659,subject_entity,washington redskins,N/A (not specified in claim),1,1,wrong entity
659,subject_location,washington,N/A (not specified in claim),1,1,wrong location
662,value,695,695.1,1,-1,numeric drift
664,subject_entity,st kilda,richmond,1,1,wrong entity
664,subject_location,melbourne,melbourne,1,-1,typo
664,value,190,N/A (score for St Kilda is not 190),1,1,meaning-altering swap
666,subject_entity,toronto maple leaf,toronto maple leafs,1,-1,typo
668,value,105,109,1,-1,numeric drift
669,subject_location,atlanta,washington,1,1,wrong location
673,subject_entity,cleveland browns,N/A (general statement about attendance),1,1,wrong entity
673,subject_type,Team,N/A (general statement),1,1,wrong type
673,subject_location,cleveland,N/A (general statement),1,1,wrong location
674,subject_entity,cleveland browns,N/A (general statement about attendance),1,1,wrong entity
674,subject_type,Team,N/A (general statement),1,1,wrong type
674,subject_location,cleveland,N/A (general statement),1,1,wrong location
676,subject_entity,mladost stadium,Mladost Stadium,1,-1,capitalization
676,subject_type,Stadium,Stadium,1,-1,unchanged
683,subject_entity,redskins,Not mentioned in claim text,1,1,wrong entity
683,subject_type,Team,Not mentioned in claim text,1,1,wrong type
683,subject_location,washington,Not mentioned in claim text,1,1,wrong location
684,value,13697,9,1,-1,numeric drift
693,subject_type,Athlete,Team,1,1,wrong entity type
694,subject_entity,49ers,new york jets,1,1,wrong team name
697,subject_entity,week 3 game,washington commanders,1,1,wrong entity name
697,subject_type,event,Company,1,1,wrong entity type
699,value,144,"actual score (e.g., 144 or higher)",1,-1,unit removal
703,value,281,a valid date format or an actual score/rank,1,-1,numeric drift
704,value,41854,40000,1,-1,numeric drift
705,value,100000,40000,1,1,substantial numeric change
706,subject_location,cleveland,arkansas,1,1,wrong location
708,subject_entity,marta domachowska,unnamed athlete,1,1,wrong entity
708,subject_location,seoul,N/A,1,1,wrong location
