row_id,column,changed_value,original_value,mask,diagnosis,rule,details,mapping_status,mapping_score
18,friends_count,65216,116,1,1,intent_attribution,"{""reason"": ""Sudden increase in the number of friends can be an intentional bot evasion technique to make the bot profile appear more popular and less suspicious. This is an intentional bot evasion.""}",matched,
18,description_length,138,108,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make the bot profile appear more human-like, as real users often have longer descriptions. This is an intentional bot evasion technique.""}",matched,
18,name_length,4,13,1,1,intent_attribution,"{""reason"": ""Decreasing the name length can be an intentional bot evasion technique to make the bot profile appear more human-like, as real users often have shorter names. This is an intentional bot evasion.""}",matched,
19,description_length,49,28,1,1,intent_attribution,"{""reason"": ""Increasing the description length can make the bot profile appear more human-like, as real users often have longer descriptions. This is an intentional bot evasion technique.""}",matched,
19,name_length,31,21,1,1,intent_attribution,"{""reason"": ""Increasing the name length can be an intentional bot evasion technique to make the bot profile appear more human-like, as real users often have longer names. This is an intentional bot evasion.""}",matched,
35,description_length,191,161,1,1,intent_attribution,"{""reason"": ""The increase in description length might be an intentional bot evasion tactic, as it adds more complexity and human-like characteristics to the profile.""}",matched,
43,name_length,6,17,1,1,intent_attribution,"{""reason"": ""Shortening the name length makes the account appear more like a human-managed account, as some people have shorter names or nicknames. This could be an intentional bot evasion technique.""}",matched,
47,description_length,196,151,1,1,intent_attribution,"{""reason"": ""Increasing the description length provides more information about the account, which can make it appear more human-like. This could be an intentional bot evasion technique.""}",matched,
48,friends_count,156891,26692,1,1,intent_attribution,"{""reason"": ""Sudden increase in the number of friends can be an intentional bot evasion technique, as it might appear that the account is actively engaging with other users. However, this change is extreme and could potentially raise suspicion.""}",matched,
48,name_length,13,39,1,1,intent_attribution,"{""reason"": ""Shortening the name length makes the account appear more like a human-managed account, as some people have shorter names or nicknames. This could be an intentional bot evasion technique.""}",matched,
52,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Changing the description length from 1 to 4 characters is intentional. It adds more complexity to the bot's profile, making it harder to detect.""}",matched,
52,name_length,4,12,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 12 to 4 characters is intentional. It may help the bot evade detection by making the name shorter and less distinctive.""}",matched,
54,friends_count,130851,652,1,1,intent_attribution,"{""reason"": ""Increasing the friends count from 652 to 130851 is intentional. It adds more connections to the bot's profile, making it appear more human-like.""}",matched,
54,name_length,8,6,1,-1,intent_attribution,"{""reason"": ""Increasing the name length from 6 to 8 characters is likely unintentional. It does not significantly affect the bot's profile in either direction.""}",matched,
55,friends_count,133727,3528,1,1,intent_attribution,"{""reason"": ""Increasing the friends count from 3528 to 133727 is intentional. It adds a large number of connections to the bot's profile, making it appear more human-like.""}",matched,
55,description_length,126,132,1,1,intent_attribution,"{""reason"": ""Decreasing the description length from 132 to 126 characters is intentional. It adds more complexity to the bot's profile, making it harder to detect.""}",matched,
55,name_length,5,10,1,1,intent_attribution,"{""reason"": ""Reducing the name length from 10 to 5 characters is intentional. It may help the bot evade detection by making the name shorter and less distinctive.""}",matched,
61,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The bot master increased the description length to make the bot appear more human-like, as humans tend to have longer descriptions.""}",matched,
61,name_length,3,13,1,1,intent_attribution,"{""reason"": ""The bot master decreased the name length to make the bot appear more human-like, as humans tend to have shorter names.""}",matched,
67,friends_count,143160,12961,1,1,intent_attribution,"{""reason"": ""An abrupt increase in the number of friends could be a deliberate attempt to make the bot profile appear more popular or to follow a large number of other accounts to mimic human behavior.""}",matched,
67,description_length,46,94,1,1,intent_attribution,"{""reason"": ""Shortening the description length could be an intentional effort to make the bot profile seem more mysterious or to avoid detection by using fewer keywords.""}",matched,
67,name_length,9,16,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly could be an intentional move to make the bot profile appear simpler, more common, or to evade detection by using a shorter name.""}",matched,
69,description_length,182,149,1,-1,intent_attribution,"{""reason"": ""This change in description length is within a reasonable range and does not seem to be deliberately made to evade detection or appear more human-like.""}",matched,
73,description_length,50,35,1,1,intent_attribution,"{""reason"": ""Changing description length is potentially intentional as it may alter the amount of information available to human readers, possibly to include more keywords or hashtags to evade detection.""}",matched,
73,name_length,4,16,1,1,intent_attribution,"{""reason"": ""Reducing name length is intentional as it may help the bot profile appear more like a human-managed account, which often have shorter names.""}",matched,
74,friends_count,65202,102,1,1,intent_attribution,"{""reason"": ""Increasing friends_count dramatically is intentional as it may help the bot profile appear more like a human-managed account, which often have more connections.""}",matched,
74,description_length,49,19,1,1,intent_attribution,"{""reason"": ""Changing description length is potentially intentional as it may alter the amount of information available to human readers, possibly to include more keywords or hashtags to evade detection.""}",matched,
81,name_length,2,12,1,1,intent_attribution,"{""reason"": ""Shortening the name length makes the profile appear more like a human-managed account. Bots often have longer, generic names.""}",matched,
83,description_length,67,82,1,1,intent_attribution,"{""reason"": ""Reducing the description length could be an attempt to make the profile seem more natural, as bot descriptions tend to be longer or filled with irrelevant information.""}",matched,
83,name_length,2,12,1,1,intent_attribution,"{""reason"": ""Shortening the name length, like in the previous example, makes the profile appear more like a human-managed account. Bots often have longer, generic names.""}",matched,
85,listed_count,7268,629,1,1,intent_attribution,"{""reason"": ""A significant increase in 'listed_count' could be an intentional change to make the bot profile appear more popular and evade detection.""}",matched,
85,name_length,14,16,1,-1,intent_attribution,"{""reason"": ""A minor change in 'name_length' is likely an unintentional change or normal profile variation, as it does not significantly contribute to the bot's human-like appearance.""}",matched,
93,description_length,52,70,1,1,intent_attribution,"{""reason"": ""The bot owner intentionally reduced the description length to make it seem like a human might write, as human-written descriptions can vary in length and might sometimes be shorter.""}",matched,
93,name_length,4,10,1,1,intent_attribution,"{""reason"": ""The bot owner intentionally changed the name length to a shorter length, possibly to fit a specific pattern or to mimic a human-like username.""}",matched,
99,description_length,142,136,1,-1,intent_attribution,"{""reason"": ""The difference in description length is only 6 characters, which could be due to a simple edit or typo and is not necessarily indicative of intentional bot evasion.""}",matched,
99,name_length,2,20,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly decreases the human-like appearance of the profile, which is unlikely to happen unintentionally. This change is likely an attempt to evade bot detection.""}",matched,
100,description_length,55,37,1,1,intent_attribution,"{""reason"": ""Increasing the description length by a substantial amount can make the profile appear more human-like, which is a common tactic for bot evasion. This change is likely intentional.""}",matched,
100,name_length,1,13,1,1,intent_attribution,"{""reason"": ""Shortening the name length significantly decreases the human-like appearance of the profile, which is unlikely to happen unintentionally. This change is likely an attempt to evade bot detection.""}",matched,
103,description_length,51,45,1,-1,intent_attribution,"{""reason"": ""The difference in description length is only 6 characters, which could be due to a simple edit or typo and is not necessarily indicative of intentional bot evasion.""}",matched,
103,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Shortening the name length significantly decreases the human-like appearance of the profile, which is unlikely to happen unintentionally. This change is likely an attempt to evade bot detection.""}",matched,
105,friends_count,69116,4016,1,1,intent_attribution,"{""reason"": ""Increasing the number of friends can make the bot appear more connected and human-like, which is an intentional evasion tactic.""}",matched,
105,description_length,187,157,1,1,intent_attribution,"{""reason"": ""Lengthening the description can provide more information and context, making the bot appear more legitimate and less automated, which is an intentional evasion tactic.""}",matched,
105,name_length,8,16,1,1,intent_attribution,"{""reason"": ""Shortening the name can make the bot appear more concise and memorable, which is an intentional evasion tactic.""}",matched,
106,friends_count,136971,6772,1,1,intent_attribution,"{""reason"": ""Increasing the number of friends can make the bot appear more connected and human-like, which is an intentional evasion tactic.""}",matched,
106,description_length,38,41,1,-1,intent_attribution,"{""reason"": ""Decreasing the description length slightly is likely an unintentional change, as it does not significantly impact the bot's appearance of human-likeness.""}",matched,
106,name_length,5,10,1,1,intent_attribution,"{""reason"": ""Shortening the name can make the bot appear more concise and memorable, which is an intentional evasion tactic.""}",matched,
107,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Lengthening the description can provide more information and context, making the bot appear more legitimate and less automated, which is an intentional evasion tactic.""}",matched,
107,name_length,5,18,1,1,intent_attribution,"{""reason"": ""Shortening the name can make the bot appear more concise and memorable, which is an intentional evasion tactic.""}",matched,
116,name_length,2,18,1,1,intent_attribution,"{""reason"": ""The significant reduction in name length (from 18 to 2 characters) is intentional as it may help the bot profile appear simpler or more like a brand, which can make it harder to distinguish from human-run accounts.""}",matched,
128,friends_count,65174,74,1,1,intent_attribution,"{""reason"": ""A significant increase in the number of friends from 74 to 65174 is likely intentional, aiming to make the bot profile appear more popular and evade detection.""}",matched,
128,name_length,5,20,1,1,intent_attribution,"{""reason"": ""Decreasing the name length from 20 to 5 characters could be an attempt to make the bot profile appear more human-like, as human-managed accounts often have shorter names. This is an intentional change.""}",matched,
138,name_length,2,14,1,-1,intent_attribution,"{""reason"": ""The change in name length from 14 to 2 could be due to a typo or a simple edit, making it an unintentional or normal change.""}",matched,
143,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Shortening the name length is an intentional bot evasion tactic to appear more like a human user.""}",matched,
144,friends_count,69428,4328,1,1,intent_attribution,"{""reason"": ""Increasing the friends count significantly is an intentional bot evasion tactic to appear more connected and human-like.""}",matched,
144,description_length,38,53,1,-1,intent_attribution,"{""reason"": ""Decreasing the description length is likely an unintentional change or normal profile variation.""}",matched,
144,name_length,5,7,1,1,intent_attribution,"{""reason"": ""Shortening the name length is an intentional bot evasion tactic to appear more like a human user.""}",matched,
145,friends_count,135543,5344,1,1,intent_attribution,"{""reason"": ""Increasing the friends count significantly is an intentional bot evasion tactic to appear more connected and human-like.""}",matched,
145,description_length,38,26,1,-1,intent_attribution,"{""reason"": ""Increasing the description length is likely an unintentional change or normal profile variation.""}",matched,
145,name_length,5,6,1,1,intent_attribution,"{""reason"": ""Shortening the name length is an intentional bot evasion tactic to appear more like a human user.""}",matched,
152,description_length,191,161,1,1,intent_attribution,"{""reason"": ""The bot owner intentionally increased the description length to make the bot appear more human-like, as humans tend to have longer descriptions.""}",matched,
164,friends_count,130291,92,1,1,intent_attribution,"{""reason"": ""An intentional bot evasion attempt, as a sudden increase in friends count is unusual for a human profile.""}",matched,
164,description_length,16,1,1,-1,intent_attribution,"{""reason"": ""Not an intentional bot evasion attempt, as the change in description length could be due to a variety of factors, including adding or editing the profile description.""}",matched,
168,description_length,49,76,1,1,intent_attribution,"{""reason"": ""Shortening the description length could be an intentional bot evasion tactic to appear more human-like by providing less information about themselves.""}",matched,
168,name_length,6,18,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly is an intentional bot evasion tactic to avoid looking like spammy bots that often have longer names.""}",matched,
171,friends_count,65313,213,1,1,intent_attribution,"{""reason"": ""Increasing the friends count dramatically is an intentional bot evasion tactic to appear more connected and human-like.""}",matched,
171,description_length,140,110,1,-1,intent_attribution,"{""reason"": ""Extending the description length within the character limit is a normal variation and not necessarily an intentional bot evasion tactic.""}",matched,
171,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly is an intentional bot evasion tactic to avoid looking like spammy bots that often have longer names.""}",matched,
173,description_length,60,81,1,1,intent_attribution,"{""reason"": ""Shortening the description length is an intentional bot evasion tactic to appear more human-like by providing less information about themselves.""}",matched,
173,name_length,1,8,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly is an intentional bot evasion tactic to avoid looking like spammy bots that often have longer names.""}",matched,
177,friends_count,65159,59,1,1,intent_attribution,"{""reason"": ""A significant increase in friends_count from 59 to 65159 is likely intentional, aiming to make the bot profile appear more popular and evade detection.""}",matched,
177,description_length,9,6,1,-1,intent_attribution,"{""reason"": ""The minor change in description length from 6 to 9 characters is likely unintentional or a normal variation, as it does not significantly affect the bot's appearance.""}",matched,
177,name_length,28,26,1,-1,intent_attribution,"{""reason"": ""The slight increase in name length from 26 to 28 characters is likely unintentional or a normal variation, as it does not significantly affect the bot's appearance.""}",matched,
188,description_length,4,1,1,1,intent_attribution,"{""reason"": ""The bot master may have added more words to the description to make it seem more human-like, as a single word description is atypical for a human account.""}",matched,
188,name_length,31,21,1,1,intent_attribution,"{""reason"": ""Lengthening the name can be an intentional action to make the bot profile appear more like a human, as humans may have longer names or use display names with additional information.""}",matched,
198,name_length,2,22,1,1,intent_attribution,"{""reason"": ""Changing name length from 22 to 2 is likely intentional as it makes the profile appear less personalized and more like a bot.""}",matched,
199,friends_count,73083,7983,1,1,intent_attribution,"{""reason"": ""Increasing friends count from 7983 to 73083 is likely intentional as it is an unusual and unrealistic change for a human-like profile.""}",matched,
199,description_length,39,87,1,1,intent_attribution,"{""reason"": ""Decreasing description length from 87 to 39 is likely intentional as it reduces the amount of information available, making the profile appear more like a bot.""}",matched,
199,name_length,5,7,1,1,intent_attribution,"{""reason"": ""Decreasing name length from 7 to 5 is likely intentional as it reduces the personalization of the profile, making it appear more like a bot.""}",matched,
206,friends_count,130811,612,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
206,description_length,10,1,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
206,name_length,4,12,1,0,intent_attribution,"{""reason"": ""llm_json_parse_failure""}",matched,
215,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The increase in description length might be an intentional bot evasion tactic as it adds more complexity to the profile, making it harder for bot detection algorithms to classify.""}",matched,
218,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Changing description length is an intentional bot evasion tactic as it adds variety to the bot's profile, making it harder to detect.""}",matched,
218,name_length,16,21,1,1,intent_attribution,"{""reason"": ""Changing name length is an intentional bot evasion tactic as it adds variety to the bot's profile, making it harder to detect.""}",matched,
220,description_length,186,156,1,1,intent_attribution,"{""reason"": ""Changing description length is an intentional bot evasion tactic as it adds variety to the bot's profile, making it harder to detect.""}",matched,
234,friends_count,65315,215,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends could be an intentional bot evasion tactic to appear more like a popular human-operated account.""}",matched,
234,description_length,2,11,1,1,intent_attribution,"{""reason"": ""Decreasing the description length significantly can be an intentional bot evasion tactic to make the account seem less spammy and more like a human-managed account.""}",matched,
234,name_length,6,10,1,1,intent_attribution,"{""reason"": ""Changing the name length significantly can be an intentional bot evasion tactic to avoid detection by pattern-matching algorithms.""}",matched,
235,friends_count,145917,15718,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends could be an intentional bot evasion tactic to appear more like a popular human-operated account.""}",matched,
235,listed_count,3322,3,1,1,intent_attribution,"{""reason"": ""A significant increase in the number of times the account is listed could be an intentional bot evasion tactic to appear more popular and trustworthy.""}",matched,
235,description_length,46,55,1,-1,intent_attribution,"{""reason"": ""Decreasing the description length slightly does not significantly impact the account's appearance of being human-managed or bot-like.""}",matched,
235,name_length,34,36,1,-1,intent_attribution,"{""reason"": ""Decreasing the name length slightly does not significantly impact the account's appearance of being human-managed or bot-like.""}",matched,
238,name_length,2,12,1,1,intent_attribution,"{""reason"": ""The reduction in name length might be an intentional change to make the bot profile appear more human-like, as human names generally have fewer characters than automated or descriptive bot names.""}",matched,
245,name_length,2,14,1,1,intent_attribution,"{""reason"": ""Changing name length is an intentional bot evasion tactic as it alters the profile's appearance, making it less uniform and potentially harder to detect.""}",matched,
247,friends_count,130946,747,1,1,intent_attribution,"{""reason"": ""Sudden increase in the number of friends is an intentional bot evasion tactic, as it attempts to mimic human-like interaction patterns and evade detection.""}",matched,
247,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Lengthening the description is an intentional bot evasion tactic, as it provides more context and makes the bot profile appear more human-like.""}",matched,
249,friends_count,130360,161,1,1,intent_attribution,"{""reason"": ""Sudden increase in the number of friends is an intentional bot evasion tactic, as it attempts to mimic human-like interaction patterns and evade detection.""}",matched,
249,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Lengthening the description is an intentional bot evasion tactic, as it provides more context and makes the bot profile appear more human-like.""}",matched,
249,name_length,10,15,1,1,intent_attribution,"{""reason"": ""Changing name length is an intentional bot evasion tactic as it alters the profile's appearance, making it less uniform and potentially harder to detect.""}",matched,
251,friends_count,131311,1112,1,1,intent_attribution,"{""reason"": ""Sudden increase in the number of friends is an intentional bot evasion tactic, as it attempts to mimic human-like interaction patterns and evade detection.""}",matched,
251,description_length,10,13,1,1,intent_attribution,"{""reason"": ""Lengthening the description is an intentional bot evasion tactic, as it provides more context and makes the bot profile appear more human-like.""}",matched,
251,name_length,7,16,1,1,intent_attribution,"{""reason"": ""Changing name length is an intentional bot evasion tactic as it alters the profile's appearance, making it less uniform and potentially harder to detect.""}",matched,
260,friends_count,136091,5892,1,1,intent_attribution,"{""reason"": ""An abrupt increase in the number of friends is an intentional bot evasion tactic to quickly build a network and spread automated content.""}",matched,
260,description_length,126,129,1,-1,intent_attribution,"{""reason"": ""A slight change in the description length is likely an unintentional edit or a normal profile variation, as it does not significantly contribute to human-like behavior.""}",matched,
260,name_length,2,12,1,1,intent_attribution,"{""reason"": ""Reducing the name length intentionally can make a bot profile appear more human-like, as users may change their names for various reasons, including marriage or branding.""}",matched,
261,name_length,3,13,1,1,intent_attribution,"{""reason"": ""Changing the name length is an intentional bot evasion tactic, as users may alter their names for personal reasons, and this slight modification can help the bot blend in with genuine profiles.""}",matched,
270,description_length,186,156,1,1,intent_attribution,"{""reason"": ""The increase in description length might be an intentional bot evasion tactic as it adds more complexity to the profile, making it harder for bot detection algorithms to classify.""}",matched,
275,friends_count,132575,2376,1,1,intent_attribution,"{""reason"": ""A human-like profile would not have an unusually high number of friends, this change is likely intentional to evade bot detection.""}",matched,
275,description_length,56,92,1,1,intent_attribution,"{""reason"": ""Shortening the description could be an attempt to appear more human-like, this change is likely intentional to evade bot detection.""}",matched,
275,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Reducing the name length significantly could be an attempt to appear more human-like, this change is likely intentional to evade bot detection.""}",matched,
282,description_length,126,141,1,1,intent_attribution,"{""reason"": ""A shorter bio length is intentionally modified to appear more like a human-run account. Bots often have longer, spammy bios.""}",matched,
282,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Changing the name to a single character is intentionally done to evade bot detection as it is an unusual pattern for automated accounts.""}",matched,
285,listed_count,6645,6,1,1,intent_attribution,"{""reason"": ""An unusually high number of 'listed_count' is intentionally modified to avoid bot detection. This value is not typical for bots, but automated accounts might manipulate it to blend in with normal users.""}",matched,
285,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removing the 'has_created_date' is intentionally done to make the account seem more authentic, as bots usually have a creation date.""}",matched,
285,description_length,132,144,1,1,intent_attribution,"{""reason"": ""A shorter bio length is intentionally modified to appear more like a human-run account. Bots often have longer, spammy bios.""}",matched,
285,name_length,30,17,1,1,intent_attribution,"{""reason"": ""Changing the name to a longer length is intentionally done to evade bot detection. It creates an unusual pattern for automated accounts, making them harder to detect.""}",matched,
285,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location is intentionally done to make the account seem more authentic, as bots usually have a location field.""}",matched,
288,listed_count,6649,10,1,1,intent_attribution,"{""reason"": ""An intentional increase in listed_count from 10 to 6649 suggests an attempt to appear more popular or influential, which can be a tactic used in bot profiles.""}",matched,
288,has_created_date,0,1,1,1,intent_attribution,"{""reason"": ""Removing the creation date can make a bot profile seem more mysterious or established, which is an intentional tactic used in bot profiles.""}",matched,
288,description_length,193,115,1,1,intent_attribution,"{""reason"": ""An intentional increase in description length can be used to add more keywords, hashtags, or links, which can help a bot profile appear more active or relevant.""}",matched,
288,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""A one-character difference in name length is likely an unintentional change or normal profile variation.""}",matched,
288,has_location,0,1,1,1,intent_attribution,"{""reason"": ""Removing the location can be an intentional tactic used in bot profiles to make them seem more ambiguous or widespread.""}",matched,
291,friends_count,137635,7436,1,1,intent_attribution,"{""reason"": ""An intentional increase in friends_count from 7436 to 137635 suggests an attempt to appear more connected or influential, which can be a tactic used in bot profiles.""}",matched,
291,listed_count,3461,142,1,1,intent_attribution,"{""reason"": ""An intentional increase in listed_count from 142 to 3461 suggests an attempt to appear more popular or influential, which can be a tactic used in bot profiles.""}",matched,
291,name_length,3,14,1,1,intent_attribution,"{""reason"": ""A significant decrease in name length is likely an intentional change, possibly to include more keywords, hashtags, or make the profile seem more relevant.""}",matched,
292,description_length,189,144,1,1,intent_attribution,"{""reason"": ""An intentional increase in description length can be used to add more keywords, hashtags, or links, which can help a bot profile appear more active or relevant.""}",matched,
296,description_length,4,1,1,1,intent_attribution,"{""reason"": ""Changing description length from 1 to 4 characters is likely intentional as it adds more information to the profile, making it appear more human-like.""}",matched,
296,name_length,6,11,1,1,intent_attribution,"{""reason"": ""Decreasing name length from 11 to 6 characters is likely intentional as it could be an attempt to make the name seem more natural or familiar, evading bot detection.""}",matched,
299,name_length,2,14,1,1,intent_attribution,"{""reason"": ""Decreasing name length from 14 to 2 characters is likely intentional as it significantly changes the profile, making it appear more unique or memorable, evading bot detection.""}",matched,
301,name_length,1,11,1,1,intent_attribution,"{""reason"": ""Changing the name length from 11 to 1 is likely intentional as it makes the bot profile appear more human-like. Short usernames are more common among human users.""}",matched,
302,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Changing the name length from 7 to 2 is likely intentional as it makes the bot profile appear more human-like. Short usernames are more common among human users.""}",matched,
303,friends_count,132578,2379,1,1,intent_attribution,"{""reason"": ""Increasing the number of friends from 2379 to 132578 is likely intentional as it makes the bot profile appear more human-like. Human users tend to have more followers than friends, while bots often have a similar number of followers and friends.""}",matched,
303,name_length,6,12,1,1,intent_attribution,"{""reason"": ""Changing the name length from 12 to 6 is likely intentional as it makes the bot profile appear more human-like. Short usernames are more common among human users.""}",matched,
306,description_length,51,75,1,1,intent_attribution,"{""reason"": ""Decreasing the description length from 75 to 51 is likely intentional as it makes the bot profile appear more human-like. Human users tend to have shorter descriptions than bots.""}",matched,
306,name_length,1,17,1,1,intent_attribution,"{""reason"": ""Changing the name length from 17 to 1 is likely intentional as it makes the bot profile appear more human-like. Short usernames are more common among human users.""}",matched,
308,friends_count,131375,1176,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends can be an intentional bot evasion tactic to appear more like a popular human-run account.""}",matched,
308,description_length,51,99,1,1,intent_attribution,"{""reason"": ""Shortening the description length can be an intentional bot evasion tactic to reduce the chances of being flagged for spammy or irrelevant content.""}",matched,
308,name_length,30,23,1,1,intent_attribution,"{""reason"": ""Lengthening the name can be an intentional bot evasion tactic to make the account appear more unique and less automated.""}",matched,
309,name_length,2,7,1,1,intent_attribution,"{""reason"": ""Shortening the name significantly can be an intentional bot evasion tactic to appear more like a concise human-run account.""}",matched,
312,friends_count,65138,38,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends can be an intentional bot evasion tactic to appear more like a popular human-run account.""}",matched,
312,description_length,10,1,1,1,intent_attribution,"{""reason"": ""Lengthening the description can be an intentional bot evasion tactic to provide more human-like information and reduce the chances of being flagged for spammy or irrelevant content.""}",matched,
312,name_length,9,14,1,1,intent_attribution,"{""reason"": ""Shortening the name significantly can be an intentional bot evasion tactic to appear more like a concise human-run account.""}",matched,
316,listed_count,3324,5,1,1,intent_attribution,"{""reason"": ""A significant increase in 'listed_count' is intentional as it makes the bot appear more popular.""}",matched,
316,description_length,10,1,1,1,intent_attribution,"{""reason"": ""An increase in 'description_length' is intentional as it provides more information, making the bot seem more human-like.""}",matched,
316,name_length,3,7,1,1,intent_attribution,"{""reason"": ""A decrease in 'name_length' is intentional as shorter names are more common among human users.""}",matched,
318,description_length,75,78,1,-1,intent_attribution,"{""reason"": ""A slight decrease in 'description_length' is likely unintentional or a normal variation.""}",matched,
318,name_length,29,23,1,1,intent_attribution,"{""reason"": ""An increase in 'name_length' is intentional as it makes the bot appear more unique and less automated.""}",matched,
322,friends_count,65212,112,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends can be an intentional bot evasion tactic to appear more connected or popular.""}",matched,
322,listed_count,3320,1,1,1,intent_attribution,"{""reason"": ""A significant increase in the number of times listed can be an intentional bot evasion tactic to appear more relevant or influential.""}",matched,
322,description_length,123,138,1,-1,intent_attribution,"{""reason"": ""Minor changes in description length are likely normal profile variations and not necessarily intentional bot evasion tactics.""}",matched,
322,name_length,30,31,1,-1,intent_attribution,"{""reason"": ""Minor changes in name length are likely normal profile variations and not necessarily intentional bot evasion tactics.""}",matched,
325,name_length,30,44,1,1,intent_attribution,"{""reason"": ""A significant decrease in name length can be an intentional bot evasion tactic to appear more human-like or to match a specific pattern.""}",matched,
327,description_length,183,159,1,1,intent_attribution,"{""reason"": ""A significant increase in description length can be an intentional bot evasion tactic to include more human-like or misleading information.""}",matched,
330,friends_count,69172,4072,1,1,intent_attribution,"{""reason"": ""An unusually high increase in the number of friends can be an intentional bot evasion tactic to appear more like a popular human-run account.""}",matched,
330,description_length,120,135,1,1,intent_attribution,"{""reason"": ""Decreasing the description length can be an intentional bot evasion tactic to reduce the amount of information that can be used to detect bot-like patterns or behaviors.""}",matched,
330,name_length,2,12,1,1,intent_attribution,"{""reason"": ""A significant decrease in the name length can be an intentional bot evasion tactic to make the account appear more simplistic, similar to human-run accounts.""}",matched,
331,description_length,127,142,1,1,intent_attribution,"{""reason"": ""Decreasing the description length can be an intentional bot evasion tactic to reduce the amount of information that can be used to detect bot-like patterns or behaviors.""}",matched,
331,name_length,2,17,1,1,intent_attribution,"{""reason"": ""A significant decrease in the name length can be an intentional bot evasion tactic to make the account appear more simplistic, similar to human-run accounts.""}",matched,
