row_id,column,dirty_value,correct_value,mask,decision,reason
156,subject_location,northwestern,michigan,1,1,Different place
158,subject_type,Event,Event,1,-1,No change in type
159,subject_entity,raptors,None,1,1,Removed entity
159,subject_location,toronto,None,1,1,Removed location
162,subject_location,washington,detroit,1,1,different place
162,value,highest 6044,much higher than 6044,1,-1,minor wording change
163,subject_location,washington,pittsburgh,1,1,different place
163,value,lowest 37764,lower than 37764,1,-1,minor wording change
164,subject_type,Team,Athlete,1,1,different category
164,subject_location,new jersey,New Jersey,1,-1,case change
167,subject_type,Tournament,League,1,1,different category
167,subject_location,canada,united states,1,1,different place
167,value,157,3,1,1,significant numeric change
170,subject_entity,san francisco,Not specified in claim text,1,1,entity changed to unspecified
170,subject_location,san francisco,Not specified in claim text,1,1,location changed to unspecified
171,subject_entity,san francisco,Not specified in claim text,1,1,entity changed to unspecified
171,subject_location,san francisco,Not specified in claim text,1,1,location changed to unspecified
172,subject_entity,european athletics indoor championships,great britain,1,1,tournament changed to country
172,value,march 3rd,3:27.56,1,1,date changed to time
174,subject_location,new york,green bay,1,1,place changed from new york to green bay
175,subject_location,clemson,san jose state,1,1,place changed from clemson to san jose state
176,subject_location,north texas,north texas state,1,-1,minor location change
178,subject_entity,chargers,Not mentioned in claim text,1,1,team changed to unspecified
178,subject_location,san diego,Not mentioned in claim text,1,1,location changed to unspecified
181,subject_entity,san francisco,Not mentioned in claim text,1,1,entity swapped to different entity
181,subject_location,san francisco,Not mentioned in claim text,1,1,location swapped to different place
182,value,lowest 66042,43128,1,1,value changed to different quantity
183,subject_location,san francisco,san francisco,1,-1,no change in location
186,subject_location,memphis,seattle,1,1,location swapped to different place
189,subject_location,detroit,cincinnati,1,1,location swapped to different place
198,subject_entity,redskins,Not specified in claim text,1,1,entity changed to unspecified
198,subject_location,washington,Not specified in claim text,1,1,location changed to unspecified
200,subject_location,melbourne,melbourne,1,-1,"No change in location, likely typo or formatting"
204,subject_location,toronto,Not specified in claim,1,1,Changed to 'Not specified' from 'toronto'
204,value,30542,Not a specific attendance value,1,1,Changed from specific number to 'Not a specific value'
205,subject_entity,blue jays,Not specified in claim,1,1,Changed from 'blue jays' to 'Not specified'
205,subject_location,toronto,Not specified in claim,1,1,Changed from 'toronto' to 'Not specified'
206,subject_entity,oliver,Oliver Building,1,1,Changed from 'oliver' to 'Oliver Building'
206,subject_type,Team,Building,1,1,Changed from 'Team' to 'Building'
206,claim_domain,Sports,Business,1,1,Changed from 'Sports' to 'Business'
208,value,<=159,N/A,1,1,Changed from '<=159' to 'N/A'
210,subject_type,Athlete,Coach,1,1,changed to different category
211,subject_type,Athlete,Coach,1,1,changed to different category
213,value,17000,"a lower value (e.g., 11,273)",1,1,significant numeric change
215,subject_entity,milwaukee brewers,brewers,1,-1,abbreviation change
215,value,12664,"a higher value (e.g., 30,000+)",1,1,significant numeric change
219,subject_entity,boston celtics,minnesota timberwolves,1,1,different entity
219,subject_location,boston,minneapolis,1,1,different place
224,subject_type,Team,Team,1,-1,guard_fallback
224,subject_location,mission road hong kong,guernsey,1,1,Different place
225,subject_entity,guernsey cricket,guernsey,1,-1,guard_fallback
225,subject_type,Team,Venue,1,1,Different category
225,subject_location,kowloon cricket club hong kong,kowloon,1,-1,guard_fallback
227,subject_location,indiana,michigan,1,1,Different place
230,subject_location,west virginia,michigan,1,1,Different place swapped
232,subject_entity,nhl,us high school player,1,1,Different entity swapped
232,subject_type,Tournament,Athlete,1,1,Different category changed
233,subject_entity,sloux city musketeers,sloux city musketeer,1,-1,Minor pluralization typo
233,subject_type,Team,League,1,1,Different category changed
235,subject_entity,toronto argonauts,None,1,1,Different entity swapped
235,subject_type,Team,None,1,1,Different category changed
235,subject_location,hamilton,None,1,1,Different place swapped
238,subject_entity,houston oilers,Not specified in claim text,1,1,Different entity swapped
238,subject_location,houston,Not specified in claim text,1,1,Different place swapped
241,subject_entity,vancouver canucks,Detroit,1,1,entity swapped to different team
241,subject_location,detroit,Vancouver,1,1,location swapped to different city
241,value,19875,18910,1,1,numeric value altered significantly
242,subject_entity,vancouver canucks,New Jersey,1,1,entity swapped to different team
242,subject_location,east rutherford,Vancouver,1,1,location swapped to different city
242,value,9125,19869,1,1,numeric value altered significantly
243,value,73506,71740,1,1,numeric value altered significantly
246,subject_type,Team,Athlete,1,1,type changed to different category
246,subject_location,cleveland,N/A,1,1,location swapped to different city
246,value,321,N/A,1,1,numeric value altered significantly
247,value,450,"e.g., 600000",1,1,numeric value altered significantly
250,subject_location,detroit,not specified in claim text,1,1,changed to non-specific location
250,value,13,78312,1,1,massive numeric jump
252,subject_location,denver,wake forest,1,1,different specific location
253,subject_location,vancouver,chilliwack,1,1,different specific location
254,subject_location,vancouver,Canada,1,-1,broader location change
254,value,6,6,1,-1,guard_fallback
257,subject_entity,collingwood,Collingwood,1,-1,case change
257,subject_type,Team,League,1,1,changed category
257,value,5500,42550,1,1,significant numeric change
259,subject_entity,club huracán,"club huracán, banfield",1,1,added entity
259,subject_location,buenos aires,not specified in claim,1,1,removed specific location
260,subject_entity,essendon / collingwood,essendon / collingwood / carlton / melbourne / north melbourne / richmond,1,1,changed to different entities
260,subject_location,melbourne,not specified in claim,1,1,changed to different location
262,subject_entity,toronto blue jays,Not specified in claim text,1,1,changed to different entity
262,subject_location,toronto,Not specified in claim text,1,1,changed to different location
268,subject_location,beijing,Not specified in claim text,1,1,changed to different location
269,value,1033,5872,1,1,changed to different quantity
271,subject_entity,blue jay,unknown (home team),1,1,entity changed to placeholder
271,subject_location,toronto,not mentioned (or Toronto),1,-1,minor location adjustment
273,subject_location,pittsburgh,pittsburgh,1,-1,no change in location
275,subject_location,nashville,not specified in claim,1,1,location changed to unspecified
277,subject_type,Team,Team,1,-1,no type change
283,value,20049,20562,1,1,Large numeric jump alters the fact
291,subject_entity,golden state,golden state,1,-1,No change in entity
291,subject_location,charlotte,charlotte,1,-1,No change in location
294,subject_entity,toshiba,toshiba,1,-1,No change in entity
294,subject_location,copenhagen,copenhagen,1,-1,No change in location
296,subject_entity,minnesota golden gophers,camp randall stadium,1,1,Entity type changed
296,subject_type,Team,Stadium,1,1,Type changed to different category
298,subject_entity,boston patriots,Not specified in claim text,1,1,Entity changed to unspecified
298,subject_location,boston,Not specified in claim text,1,1,Location changed to unspecified
302,subject_location,florida,detroit,1,1,different place
304,subject_location,great britain,germany,1,1,different place
306,subject_entity,dallas,new orleans team,1,1,different entity
306,value,<14472,less than 14472,1,-1,formatting change
308,subject_location,north melbourne,melbourne,1,1,different place
310,subject_location,manchester,manchester,1,-1,No change in location
311,subject_location,manchester,manchester,1,-1,No change in location
312,subject_entity,boston celtics,Not present in claim text,1,1,Entity swapped to different team
312,subject_type,Team,Not present in claim text,1,1,Type changed to different category
312,subject_location,atlanta,Not present in claim text,1,1,Location swapped to different place
314,subject_entity,washington,Not present in claim text,1,1,Entity swapped to different team
314,subject_location,new york,Not present in claim text,1,1,Location swapped to different place
316,subject_entity,vfl,carlton,1,1,Entity swapped to different team
316,subject_location,melbourne,melbourne,1,-1,guard_fallback
317,subject_entity,colorado avalanche,"phoenix, ny islander, colorado, chicago, columbus, nashville, and minnesota",1,1,Entity swapped to different team
317,subject_location,denver,"columbus, ohio",1,1,Location swapped to different place
319,subject_entity,los angeles ram,los angeles ram,1,-1,guard_fallback
319,subject_location,los angeles,san francisco,1,1,Location swapped to different place
320,subject_location,northsfleet,stevenage,1,-1,typo in location name
321,subject_entity,denver bronco,the denver broncos,1,-1,minor entity typo
321,subject_location,kansas,denver,1,1,changed to different place
323,subject_entity,woman national rugby union,spain's woman national rugby union team,1,1,changed to different entity
328,subject_location,liverpool,arsenal,1,1,changed to different place
328,value,34000000<,22300000,1,1,value altered significantly
332,subject_location,melbourne,windy hill,1,-1,location typo/drift
335,subject_entity,tim duncan,the spur,1,1,entity swapped
335,subject_type,Athlete,Team,1,1,type changed
340,subject_location,melbourne,carlton,1,-1,location typo/drift within same area
342,subject_location,melbourne,australia,1,1,changed to different place (city to country)
342,value,147,355 (Tests) or 124 (ODIs),1,1,value altered significantly
344,value,1000,Significantly more (career) or 0 (post-2009),1,1,value altered significantly
346,value,484,0.484,1,1,value altered significantly
347,subject_type,Athlete,Coach,1,1,type changed to different category
347,subject_location,valdosta,Not specified in claim,1,1,location changed to different place
347,value,623,0.623,1,1,value altered significantly
348,subject_entity,indiana pacers,indiana pacers,1,-1,no change in entity
348,subject_location,cleveland,cleveland,1,-1,no change in location
349,value,16010,75,1,1,value altered significantly
351,subject_entity,new york rangers,new york ranger,1,-1,typo correction
351,value,157,N/A,1,1,value altered significantly
353,subject_type,Team,Company,1,1,category changed
353,claim_domain,Sports,Business,1,1,domain changed
357,subject_entity,angle rs,Los Angeles Angels,1,-1,typo correction
357,subject_location,toronto,Anaheim,1,1,location changed
358,subject_entity,red devil ray,Tampa Bay Devil Rays,1,-1,typo correction
358,subject_location,toronto,St. Petersburg,1,1,location changed
361,subject_entity,pittsburgh dolphins,Miami Dolphins,1,1,Different entity swapped
361,subject_location,cleveland,Pittsburgh,1,1,Different place swapped
361,value,58444,76753,1,1,Significant numeric change
365,subject_entity,san francisco 49ers,Not mentioned in claim text,1,1,"Entity removed, different referent"
365,subject_type,Team,Not mentioned in claim text,1,1,Type changed to 'Not mentioned'
365,subject_location,san francisco,Not mentioned in claim text,1,1,"Location removed, different referent"
366,subject_entity,los angeles,los angeles rams,1,-1,Abbreviation expanded
366,subject_location,san francisco,los angeles,1,1,Different place swapped
370,subject_entity,columbus blue jackets,chicago,1,1,entity swapped to different team
370,subject_location,columbus,columbus,1,-1,guard_fallback
373,subject_entity,vancouver canucks,vancouver,1,-1,abbreviation/typo
375,value,114,161,1,1,value altered significantly
376,subject_entity,houston oiler,houston oilers,1,-1,typo (pluralization)
376,value,14489,32183,1,1,value altered significantly
378,subject_location,golden state,milwaukee,1,1,location swapped to different place
380,value,30751,30751 and 73421,1,-1,trivial formatting change
381,subject_type,Team,School/Educational Institution,1,1,changed to different category
381,subject_location,indiana,Unknown (not morgan township),1,1,changed to different place
381,claim_domain,Sports,Demographics,1,1,changed to different domain
383,subject_type,Athlete,Artist,1,1,changed to different category
383,claim_domain,Sports,Entertainment,1,1,changed to different domain
384,value,16000,16.000,1,-1,trivial formatting change
385,subject_entity,elena pampoulova,"redbridge , united kingdom itf 25000",1,1,swapped to different entity
385,subject_type,Athlete,Tournament,1,1,changed to different category
386,subject_entity,tiger woodsis,Tiger Woods,1,-1,typo correction
386,subject_location,california,United States,1,-1,trivial location change
388,subject_entity,tennessee titans,unspecified team,1,1,swapped to different entity
389,subject_type,Team,Team,1,-1,guard_fallback
389,subject_location,melbourne,north melbourne,1,-1,trivial location change
391,subject_location,beechworth,N/A (not specified),1,1,location changed to N/A
391,value,>1013,greater than 1013,1,-1,trivial wording change
393,subject_entity,midlands rfu,midland team(s),1,-1,abbreviation variation
393,subject_type,Team,Organization,1,1,type changed to Organization
395,subject_entity,blue jays,N/A,1,1,entity changed to N/A
395,subject_type,Team,N/A,1,1,type changed to N/A
395,subject_location,arlington,N/A,1,1,location changed to N/A
398,subject_entity,blue jays,N/A,1,1,entity changed to N/A
398,subject_type,Team,N/A,1,1,type changed to N/A
398,subject_location,toronto,N/A,1,1,location changed to N/A
399,subject_entity,minnesota golden gophers,A team,1,1,entity changed to A team
399,subject_type,Athlete,Team,1,1,type changed to Team
399,subject_location,minneapolis,N/A (Incorrect for extracted subject entity),1,1,location changed to N/A
402,subject_entity,toronto blue jays,N/A (Not mentioned in claim text),1,1,entity swapped to N/A
402,subject_type,Team,N/A (No specific subject entity mentioned),1,1,type changed to N/A
402,subject_location,toronto,N/A (Not mentioned in claim text),1,1,location swapped to N/A
403,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,entity swapped to N/A
403,subject_location,toronto,N/A (not specified in claim text),1,1,location swapped to N/A
403,value,highest 6532,N/A (factually incorrect for implied context),1,1,value changed to N/A
404,subject_location,melbourne,Melbourne / Victoria Park,1,-1,minor location correction
407,subject_entity,washington redskins,not specified in claim text,1,1,entity swapped to N/A
407,subject_type,Team,not specified in claim text,1,1,type changed to N/A
407,subject_location,washington,not specified in claim text,1,1,location swapped to N/A
414,subject_type,Team,School,1,1,changed to different category
416,subject_location,montreal,philadelphia,1,1,changed to different place
420,value,115,115 - 108 and 125 - 122,1,1,Significant numeric change
426,subject_entity,ufc,UFC events,1,-1,Abbreviation expansion
426,subject_type,Event,Event,1,-1,guard_fallback
426,value,6,N/A,1,1,Value altered to N/A
427,subject_location,manchester,Manchester,1,-1,Case difference only
429,value,140,285,1,1,Large numeric jump
432,value,73896,79862,1,1,Large numeric jump (5966 difference)
435,subject_entity,cleveland brown,cleveland browns,1,-1,Typo (missing 's')
435,value,69019,78723,1,1,Large numeric jump (9704 difference)
439,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,Entity swapped to N/A
439,subject_location,toronto,N/A (not specified in claim),1,1,Location swapped to N/A
439,value,49484,53935,1,1,Large numeric jump (4451 difference)
440,subject_entity,toronto blue jays,N/A (not specified in claim),1,1,entity swapped to N/A
440,subject_location,toronto,N/A (not specified in claim),1,1,location swapped to N/A
443,subject_location,buffalo,oakland / los angeles / las vegas,1,1,location changed to different place
447,subject_location,washington,miami,1,1,location swapped to different city
447,value,117,85,1,1,numeric value altered significantly
451,subject_location,england,australia,1,1,Different place swapped
452,subject_entity,jack roberts,Not specified in claim text,1,1,Different entity swapped
452,subject_type,Team,Athlete,1,1,Different type swapped
452,subject_location,atlanta,Not specified in claim text,1,1,Different place swapped
454,subject_location,cleveland,Not specified in claim text,1,1,Different place swapped
456,subject_location,chicago,N/A (not specified in claim text),1,1,Different place swapped
458,subject_entity,boston bruins,boston,1,1,Different entity swapped
458,subject_location,philadelphia,N/A (game location not specified),1,1,Different place swapped
459,subject_location,detroit,N/A (not specified in claim),1,1,Different place swapped
462,value,>130,113,1,1,value altered from '>130' to '113'
464,subject_entity,indiana pacers,indiana pacer,1,-1,typo: 'pacers' to 'pacer'
465,value,2136,N/A,1,1,value changed from '2136' to 'N/A'
468,subject_type,Team,League,1,1,type changed from 'Team' to 'League'
468,subject_location,widnes,widnes,1,-1,guard_fallback
469,subject_location,montreal,montreal,1,-1,no change in location
470,value,1:07.18,None,1,1,value altered from time to none
471,subject_location,edmonton,kitchener,1,1,location changed to different city
473,value,103,"A higher value (e.g., 130-150 for a two-day event)",1,1,value changed to higher range
474,value,111,"A higher value (e.g., 130-150 for a two-day event)",1,1,value changed to higher range
477,subject_entity,atlanta falcons,new york giants,1,1,entity swapped to different team
479,value,147,152,1,-1,small numeric change
481,value,50000,30037,1,1,Large numeric jump from 50000 to 30037
483,value,264,significantly higher than 264,1,1,Changed to comparative statement
484,value,145,>145,1,1,Comparator flip from 145 to >145
486,subject_location,montreal,san diego,1,1,Location swapped to different place
488,subject_entity,toronto blue jays,N/A (not specified in claim text),1,1,Entity changed to N/A
488,subject_location,toronto,N/A (not specified in claim text),1,1,Location changed to N/A
488,value,29709,"much higher (e.g., over 100,000)",1,1,Value changed to comparative statement
489,value,60000,"over 70,000",1,1,Numeric increase from 60000 to over 70000
491,subject_entity,conklin,chicago,1,1,entity swapped to different entity
491,subject_type,Team,Athlete,1,1,type changed to different category
495,subject_entity,philadelphia eagles,arizona cardinal,1,1,entity swapped to different team
495,subject_location,edward jones dome,st. louis,1,1,location swapped to different place
496,subject_entity,gävle,brynäs if gävle,1,1,entity swapped to different entity
496,subject_location,ottawa,sweden,1,1,location swapped to different place
497,subject_entity,ottawa senators,sweeden,1,1,entity swapped to different entity
497,subject_type,Team,Country,1,1,type changed to different category
497,subject_location,sweeden,sweden,1,-1,typo correction
498,value,157,39,1,1,value changed to different quantity
502,value,17701,18007,1,1,value changed by 306
503,subject_location,spartak,bobruisk,1,1,location changed to different place
503,value,11200,3700,1,1,value changed by 7500
506,subject_location,toronto,new york,1,1,location changed to different city
506,value,499122,approximately 57000-78000,1,1,value changed drastically
510,value,1000,94,1,1,Large numeric jump alters fact
511,subject_location,czechoslovakia,not czechoslovakia,1,1,Different place specified
511,value,1200,1200.81,1,-1,Tiny numeric drift
514,value,30000,less than 30000,1,1,Comparator flip alters fact
518,subject_type,Athlete,Team,1,1,Different category
518,subject_location,melbourne,melbourne,1,-1,guard_fallback
520,subject_location,utah,brooklyn,1,1,Different place
522,subject_entity,maria cecilia,maria cecilia floriddia,1,-1,Minor name addition
522,subject_location,brazil,Not mentioned in claim text,1,1,Location removed
526,subject_entity,blue jays,Not mentioned in claim text,1,1,Entity removed
526,subject_location,toronto,Not mentioned in claim text,1,1,Location removed
526,value,37354,30000,1,1,Large numeric change
528,subject_entity,new york jets,new york jet,1,-1,Typo in team name
532,value,49000,49540,1,1,Large numeric jump (540 difference)
535,subject_entity,carltton fc,Carlton,1,-1,Typo in entity name
536,subject_entity,footscray,st kilda,1,1,Different entity (footscray → st kilda)
536,subject_location,melbourne,footscray,1,1,Different location (melbourne → footscray)
537,subject_entity,toronto blue jays,N/A (not mentioned),1,1,Different entity (toronto blue jays → N/A)
537,subject_type,Team,N/A (not mentioned),1,1,Different type (Team → N/A)
537,subject_location,toronto,N/A (not mentioned),1,1,Different location (toronto → N/A)
538,subject_entity,detroit red wings,detroit,1,1,Different entity (detroit red wings → detroit)
540,subject_entity,sergey filimonov,sergey filimonov,1,-1,guard_fallback
540,subject_location,almaty,kazakhstan,1,-1,location typo within country
543,subject_entity,wake forest,ljvm coliseum,1,1,entity swapped to different entity
543,subject_type,Team,Venue,1,1,type changed to different category
545,subject_entity,conseco,conseco fieldhouse,1,1,entity swapped to different entity
545,subject_type,Team,Venue,1,1,type changed to different category
549,subject_location,indiana,atlanta,1,1,location swapped to different place
549,value,212,N/A,1,1,value changed to different quantity
550,value,168,N/A,1,1,value altered from 168 to N/A
551,subject_location,melbourne,melbourne,1,-1,no change in location
552,subject_entity,jim furyk,a golfer active before 1980,1,1,entity swapped to different referent
552,value,274,N/A,1,1,value altered from 274 to N/A
554,subject_entity,oklahoma schools,oklahoma school,1,-1,minor plural change
554,subject_type,Team,Conference,1,1,type changed from Team to Conference
556,subject_entity,north melbourne fc,north melbourne,1,-1,abbreviation change
556,subject_type,Team,League,1,1,type changed from Team to League
556,subject_location,melbourne,melbourne,1,-1,guard_fallback
559,subject_location,us,new jersey devil,1,1,location changed from US to new jersey devil
562,subject_entity,south melbourne,south melbourne,1,-1,No change in entity name
562,subject_location,vfl park,vfl park,1,-1,No change in location
563,subject_location,san francisco,san francisco,1,-1,No change in location
565,subject_type,Team,Athlete,1,1,Changed from Team to Athlete
568,subject_location,cleveland,cleveland,1,-1,No change in location
572,subject_location,philadelphia,philadelphia,1,-1,"No change in location, possible typo"
575,value,lowest 75281,46000,1,1,Value altered with different number and comparator
576,value,largest 31202,"e.g., 66000",1,1,Value altered with different number and comparator
579,value,850,800 (for second place),1,-1,"Small numeric change, likely typo"
580,subject_entity,nick penner,chris lytle,1,1,Different entity swapped
581,value,987,987.1,1,-1,Minor numeric formatting
582,subject_location,austria,switzerland,1,1,Different location swapped
582,value,261,261.5,1,-1,Minor numeric adjustment
585,subject_entity,cleveland browns,cleveland browns,1,-1,guard_fallback
587,subject_location,melbourne,fremantle,1,1,Different location swapped
590,subject_entity,new york jet,the player,1,1,entity swapped to different entity
590,subject_type,Team,Athlete,1,1,type changed to different category
592,subject_location,ohio,australia,1,1,location swapped to different place
598,subject_location,cleveland,virginia,1,1,location swapped to different place
601,subject_type,Team,Media Service,1,1,changed to different category
601,claim_domain,Sports,Media,1,1,changed to different domain
602,subject_location,north carolina state,texas a&m,1,1,changed to different place
603,subject_entity,minnesota twins,kelly pavlik,1,1,changed to different entity
603,subject_type,Team,Athlete,1,1,changed to different category
603,subject_location,minneapolis,minnesota,1,1,changed to different place
607,subject_entity,arkansas razorbacks,tcu,1,1,changed to different entity
608,subject_entity,arkansas razorbacks,war memorial stadium,1,1,changed to different entity
608,subject_type,Team,Venue,1,1,changed to different category
610,subject_location,melbourne,melbourne,1,-1,"No change in location, likely typo"
612,subject_entity,washington capitals player,player,1,1,Changed to a different entity
614,subject_entity,san antonio spursford,san antonio spurs,1,-1,Typo correction
614,subject_type,Team,Company,1,1,Changed to different category
614,subject_location,ford center,san antonio,1,1,Changed to different place
616,subject_entity,vfl,vfl park,1,-1,Abbreviation expansion
616,subject_type,event,League,1,1,Changed to different category
616,subject_location,melbourne,melbourne,1,-1,guard_fallback
617,subject_location,melbourne,N/A (not specified for Footscray in claim),1,1,Changed to different place
619,subject_entity,new jersey nets,An athlete's name,1,1,Changed to different entity
619,subject_type,Team,City,1,1,Changed to different category
621,subject_location,toronto,New Jersey,1,1,different place
621,value,74-77,N/A,1,1,meaning-altering change
623,value,100000,more than 100000,1,-1,slight alteration
625,subject_type,Athlete,Team,1,1,different category
626,subject_entity,atlanta hawk,the atlanta hawks,1,-1,near-duplicate alias
626,subject_location,boston,atlanta,1,1,different place
628,value,68000,74184,1,1,numeric jump
629,value,18 nov 1990,74184,1,1,different data type
630,subject_location,minneapolis,minnesota,1,-1,minor location adjustment
630,value,54462,23,1,1,large numeric jump
631,subject_entity,team arizona,arizona st,1,-1,abbreviation change
632,subject_entity,ucla player,a player from ucla,1,-1,rephrasing
632,subject_type,Athlete,Athlete,1,-1,no change
638,subject_entity,phoenix international raceway,phoenix international raceway,1,-1,no change
638,subject_type,Team,Venue,1,1,category change
638,subject_location,trentonian,"phoenix, arizona",1,1,different place
640,subject_entity,boston bronco,None,1,1,entity changed to None
640,subject_type,Team,None,1,1,type changed to None
640,subject_location,boston,None,1,1,location changed to None
640,value,38865,over 38865,1,1,numeric value altered
643,value,22336,N/A,1,1,value changed to N/A
645,subject_location,florida,florida state,1,-1,minor location change
648,value,11432,"Much higher (e.g., 80,000+)",1,1,value significantly altered
650,subject_entity,galatasaray s.k.,belgium,1,1,Different entity (team to country)
650,subject_type,Team,Country,1,1,Different category (Team to Country)
655,value,302,200,1,1,Large numeric change (302→200)
656,value,179,307,1,1,Large numeric change (179→307)
657,subject_location,arkansas,arkansas state,1,1,Different place (state to university)
